"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
879001,"812 BLYTH ROAD","VICTORIA","TX",77904,28.884880304,-97.006384767,1,"812 BLYTH ROAD, VICTORIA, TX, 77904","Match","Exact","812 BLYTH RD, VICTORIA, TX, 77904",44571544,"L"
879002,"812 BLYTHE ROAD","VICTORIA","TX",77904,28.884880304,-97.006384767,2,"812 BLYTHE ROAD, VICTORIA, TX, 77904","Match","Non_Exact","812 BLYTH RD, VICTORIA, TX, 77904",44571544,"L"
879003,"812 BRENTON LEAF DR","RUSKIN","FL",33570,27.72642525,-82.42067818,3,"812 BRENTON LEAF DR, RUSKIN, FL, 33570","Match","Exact","812 BRENTON LEAF DR, RUSKIN, FL, 33570",630040617,"R"
879004,"812 BRIGHT ST","FREDERICKSBURG","VA",22401,38.2960579360001,-77.47437393,4,"812 BRIGHT ST, FREDERICKSBURG, VA, 22401","Match","Exact","812 BRIGHT ST, FREDERICKSBURG, VA, 22401",85005496,"L"
879005,"812 BROADWAY","FULLERTON","NE",68638,41.3573524550001,-97.968654159,5,"812 BROADWAY, FULLERTON, NE, 68638","Match","Non_Exact","812 BROADWAY ST, FULLERTON, NE, 68638",167864635,"L"
879006,"812 BRYNWOOD DR","CHATTANOOGA","TN",37415,35.119508486,-85.272151467,6,"812 BRYNWOOD DR, CHATTANOOGA, TN, 37415","Match","Exact","812 BRYNWOOD DR, CHATTANOOGA, TN, 37415",59306954,"R"
879007,"812 CALEDONIAN WAY","VESTAVIA","AL",35242,33.4809404490001,-86.685668144,7,"812 CALEDONIAN WAY, VESTAVIA, AL, 35242","Match","Exact","812 CALEDONIAN WAY, VESTAVIA, AL, 35242",81657172,"L"
879008,"812 CANAL BLVD","THIBODAUX","LA",70301,29.7928434230001,-90.820560442,8,"812 CANAL BLVD, THIBODAUX, LA, 70301","Match","Exact","812 CANAL BLVD, THIBODAUX, LA, 70301",92328844,"L"
879009,"812 CANYON CREST DR","IRVING","TX",75063,32.937413389,-96.957814447,9,"812 CANYON CREST DR, IRVING, TX, 75063","Match","Exact","812 CANYON CREST DR, IRVING, TX, 75063",102980137,"R"
879010,"812 CARLISLE CT N","NASHVILLE","TN",37214,36.14684886,-86.636662165,10,"812 CARLISLE CT N, NASHVILLE, TN, 37214","Match","Exact","812 CARLISLE CT N, NASHVILLE, TN, 37214",97215325,"R"
