"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
875001,"806 W GENESSEE ST","LANSING","MI",48915,42.738651589,-84.5636092349999,1,"806 W GENESSEE ST, LANSING, MI, 48915","Match","Non_Exact","806 W GENESEE ST, LANSING, MI, 48915",17498418,"R"
875002,"806 W KINGS HIGHWAY","SAN ANTONIO","TX",78212,29.459626714,-98.506379653,2,"806 W KINGS HIGHWAY, SAN ANTONIO, TX, 78212","Match","Exact","806 W KINGS HWY, SAN ANTONIO, TX, 78212",101523397,"L"
875003,"806 W MCLENDON ST","PLANT CITY","FL",33563,28.0176518280001,-82.129801433,3,"806 W MCLENDON ST, PLANT CITY, FL, 33563","Match","Exact","806 W MCLENDON ST, PLANT CITY, FL, 33563",104606319,"R"
875004,"806 W PRESIDENT ST","GREENWOOD","MS",38930,33.5229759910001,-90.194467846,4,"806 W PRESIDENT ST, GREENWOOD, MS, 38930","Match","Non_Exact","806 W PRESIDENT AVE, GREENWOOD, MS, 38930",1048288,"R"
875005,"806 W SOTO ST","WILLCOX","AZ",85643,NA,NA,5,"806 W SOTO ST, WILLCOX, AZ, 85643","Tie",NA,NA,NA,NA
875006,"806 W VETERANS PKWY","ADDISON","IL",60101,NA,NA,6,"806 W VETERANS PKWY, ADDISON, IL, 60101","Tie",NA,NA,NA,NA
875007,"806 WASENA AVE SW APT 418","ROANOKE","VA",24015,37.2638004070001,-79.957371322,7,"806 WASENA AVE SW APT 418, ROANOKE, VA, 24015","Match","Exact","806 WASENA AVE SW, ROANOKE, VA, 24015",62916322,"L"
875008,"806 WASHINGTON AVE","PACIFIC JUNCTION","IA",51561,41.0194087890001,-95.795565707,8,"806 WASHINGTON AVE, PACIFIC JUNCTION, IA, 51561","Match","Exact","806 WASHINGTON AVE, PACIFIC JUNCTION, IA, 51561",651187778,"R"
875009,"806 WATERVIEW RD","YOUNGSVILLE","LA",70592,30.1069881450001,-92.0117424159999,9,"806 WATERVIEW RD, YOUNGSVILLE, LA, 70592","Match","Exact","806 WATERVIEW RD, YOUNGSVILLE, LA, 70592",648195499,"R"
875010,"806 WELLBROOK STATION RD","CARY","NC",27519,35.807712753,-78.9173755529999,10,"806 WELLBROOK STATION RD, CARY, NC, 27519","Match","Exact","806 WELLBROOK STATION RD, CARY, NC, 27519",627425233,"R"
875011,"806 WEST 1ST AVENUE","FLANEREAU","SD",57028,44.0504881000001,-96.605978976,11,"806 WEST 1ST AVENUE, FLANEREAU, SD, 57028","Match","Non_Exact","806 W 1ST AVE, FLANDREAU, SD, 57028",193666647,"R"
875012,"806 WEST BARNETT DRIVE","ROSWELL","NM",88203,33.362306819,-104.533692661,12,"806 WEST BARNETT DRIVE, ROSWELL, NM, 88203","Match","Exact","806 W BARNETT DR, ROSWELL, NM, 88203",131774387,"L"
875013,"806 WEST HARPER ST","SNOW HILL","NC",28580,35.448135467,-77.6875937189999,13,"806 WEST HARPER ST, SNOW HILL, NC, 28580","Match","Exact","806 W HARPER ST, SNOW HILL, NC, 28580",26504599,"R"
875014,"806 WEST KING ROAD","ITHACA","NY",14850,42.380866444,-76.52161194,14,"806 WEST KING ROAD, ITHACA, NY, 14850","Match","Exact","806 W KING RD, ITHACA, NY, 14850",18855742,"L"
875015,"806 WEST MAIN","DUNCAN","OK",73533,34.501804232,-97.956935274,15,"806 WEST MAIN, DUNCAN, OK, 73533","Match","Non_Exact","806 W MAIN ST, DUNCAN, OK, 73533",13648726,"L"
875016,"806 WEST MILLER STREET","DE SOTO","MO",63020,38.1357618500001,-90.562555179,16,"806 WEST MILLER STREET, DE SOTO, MO, 63020","Match","Exact","806 W MILLER ST, DE SOTO, MO, 63020",62769749,"R"
875017,"806 WEST WOODBINE AVENUE","ST. LOUIS","MO",63122,38.5742630130001,-90.423144316,17,"806 WEST WOODBINE AVENUE, ST. LOUIS, MO, 63122","Match","Exact","806 W WOODBINE AVE, SAINT LOUIS, MO, 63122",100129245,"L"
875018,"806 WESTMINSTER LANE","CRANBERRY TOWNSHIP","PA",16066,40.7024394150001,-80.1297905719999,18,"806 WESTMINSTER LANE, CRANBERRY TOWNSHIP, PA, 16066","Match","Exact","806 WESTMINSTER LN, CRANBERRY TOWNSHIP, PA, 16066",649977279,"R"
