"ID","Address","City","State","Zip"
117001,"1230 NW 133 AVENUE","SUNRISE","FL","33323"
117002,"1230 NW 34TH ST","OKC","OK","73118"
117003,"1230 OVERBROOK DR B304","GAFFNEY","SC","29341"
117004,"1230 OVERSEAS HWY","MARATHON","FL","33050"
117005,"1230 PALMER DRIVE","WINDER","GA","30680"
117006,"1230 PARK AVE W APT 233","HIGHLAND PARK","IL","60035"
117007,"1230 PARK AVE","COLUMBIA","MS","39429"
117008,"1230 PAYNE AVENUE","DUNBAR","WV","25064"
117009,"1230 PEACHTREE ST NE 19TH FLOOR","ATLANTA","GA","30309"
117010,"1230 PEACHTREE ST NE FL 19","ATLANTA","GA","30309"
117011,"1230 PEACHTREE STREET NE SUITE 900","ATLANTA","GA","30309"
117012,"1230 PENDLETON ST","COLUMBIA","SC","29201"
117013,"1230 PERI ST","OPA LOCKA","FL","33054"
117014,"1230 PONTIAC","DENVER","CO","80220"
117015,"1230 QUAIL VALLEY RUN","OAKLEY","CA","94561"
117016,"1230 QUEEN AVENUE NORTH","MINNEAPOLIS","MN","55411"
117017,"1230 RALEY STREET","GADSDEN","AL","35903"
117018,"1230 RAMBLEWOOD DRIVE","ANNAPOLIS","MD","21409"
117019,"1230 RAYMOND RD","JACKSON","MS","39204"
117020,"1230 REED ST","PHILADELPHIA","PA","19147"
117021,"1230 RIVER BEND DR 160","DALLAS","TX","75247"
117022,"1230 ROSE ANNA","DELPHOS","OH","45833"
117023,"1230 ROSECRANS AVE STE 300","MANHATTAN BEACH","CA","90266"
117024,"1230 ROSECRANS AVENUE SUITE 650","MANHATTAN BEACH","CA","90266"
117025,"1230 ROTHESAY CIRCLE","RICHMOND","VA","23221"
117026,"1230 RUTHERFORD","MESQUITE","TX","75149"
117027,"1230 S 20TH ST","PHILIDELPHIA","PA","19146"
117028,"1230 S 3RD ST","TROY","MO","63379"
117029,"1230 S 500 W","BOUNTIFUL","UT","84010"
117030,"1230 S 7TH ST","LAS VEGAS","NV","89104"
117031,"1230 S 800 W","MAPLETON","UT","84664"
117032,"1230 S AUSTIN AVE","GEORGETOWN","TX","78626"
117033,"1230 S DELAWARE AVE","OKMULGEE","OK","74447"
117034,"1230 S DOUGLAS","SANTA ANA","CA","92704"
117035,"1230 S HURSTBOURNE PKWY  STE 100","LOUISVILLE","KY","40222"
117036,"1230 S LONE TREE ROAD","FLAGSTAFF","AZ","86001"
117037,"1230 S MAIN ST","CORONA","CA","92882"
117038,"1230 S MAIN STREET","ST CHARLES","MO","63301"
117039,"1230 S NOB HILL ROAD","DAVIE","FL","33324"
117040,"1230 S NON HILL ROAD","DAVIE","FL","33325"
117041,"1230 S PARKER RD STE 207","DENVER","CO","80231"
117042,"1230 S PARKER ROAD STE 207","DENVER","CO","80231"
117043,"1230 S PARKER ROAD SUITE 207","DENVER","CO","80231"
117044,"1230 S PARKER ROAD","DENVER","CO","80231"
117045,"1230 S SHELTON STREET","SANTA ANA","CA","92707"
117046,"1230 SABLEWOOD DRIVE","APOPKA","FL","32712"
