"ID","Address","City","State","Zip"
245001,"5536 HUNTER STREET","PHILADELPHIA","PA","19131"
245002,"5536 N 6TH STREET","PHOENIX","AZ","85012"
245003,"5536 N WINTHROP AVE","CHICAGO","IL","60640"
245004,"5536 TUXEDO ROAD","HYATTSVILLE","MD","20781"
245005,"5536 VARSITY DR    BLDG 9","FORT BRAGG","NC","28307"
245006,"5536 VIRGINIA COURT","AMHERST","OH","44001"
245007,"5537  WESTWARD DRIVE","VIRGINIA BEACH","VA","23464"
245008,"5537 CHATHAM WOODS DR","COLUMBUS","GA","31907"
245009,"5537 GAUMER AVENUE","PENNSAUKEN","NJ","08109"
245010,"5537 GERMANTOWN AVE FLR 2","PHILADELPHIA","PA","19144"
245011,"5537 LOMA LINDA LANE NE","CANTON","OH","44721"
245012,"5537 LOMA LINDA LANE NORTHEAST","CANTON","OH","44721"
245013,"5537 S INDIGO PL","BOISE","ID","83716"
245014,"5537 SAINT ANDREWS DRIVE","STOCKTON","CA","95219"
245015,"5537 W 44TH STREET","INDIANAPOLIS","IN","46254"
245016,"5538 CUMBERLAND HIGHWAY","CHAMBERSBURG","PA","17202"
245017,"5538 DUNBROOK PARK LANE","KATY","TX","77449"
245018,"5538 HANNIBAL STREET","DENVER","CO","80239"
245019,"5538 MONTEGO LANE","PORT CHARLOTTE","FL","33981"
245020,"5538 ROE BOULEVARD","ROELAND PARK","KS","66205"
245021,"5539 BYRON CENTER AVENUE SW","WYOMING","MI","49519"
245022,"5539 CASTLEBERRY RD","HARRISON","AR","72601"
245023,"5539 CEDAR ELM LN","FULSHEAR","TX","77441"
245024,"5539 HALL CIRCLE","UNION CITY","GA","30291"
245025,"5539 LANIER AVENUE","CAMP SPRINGS","MD","20746"
245026,"5539 LANSDOWNE AVENUE","PHILADELPHIA","PA","19131"
245027,"5539 LIVERPOOL ST","DENVER","CO","80249"
245028,"5539 N MONITOR AVE APT 2","CHICAGO","IL","60630"
245029,"5539 OLD BUSH RIVER RD","COLUMBIA","SC","29212"
245030,"5539 POPLAR STREET","PHILADELPHIA","PA","19131"
245031,"5539 PRESCOTT ST","DETROIT","MI","48212"
245032,"5539 SOUNDSIDE DR APT E","GULF BREEZE","FL","32563"
245033,"5539 SOUTH SANGAMON","CHICAGO","IL","60621"
245034,"554 1/2 HAWTHORNE STREET","GLENDALE","CA","91204"
