"ID","Address","City","State","Zip"
30501,"1168 CEMETERY RD SE","NEW LEXINGTON","OH","43764"
30502,"1168 COUNTY ROAD 304","FLORESVILLE","TX","78114"
30503,"1168 E 100TH ST","BROOKLYN","NY","11236"
30504,"1168 FLOWING SPRINGS TRAIL","FLAGSTAFF","AZ","86004"
30505,"1168 FM 247 RD","HUNTSVILLE","TX","77320"
30506,"1168 FRANKLIN AVE","BRONX","NY","10456"
30507,"1168 JEWETT RD","SKANEATELES","NY","13152"
30508,"1168 LINCOLN STREET","CRAIG","CO","81625"
30509,"1168 LIVE OAK BLVD","YUBA CITY","CA","95991"
30510,"1168 METCALFE ROAD","GREENVILLE","MS","38703"
30511,"1168 MONZA DR","JENISON","MI","49428"
30512,"1168 N SAN MARCOS RD","SANTA BARBARA","CA","93111"
30513,"1168 NW 30TH AVE UNIT S","FT LAUDERDALE","FL","33311"
30514,"1168 NW 30TH AVENUE UNIT S","FORT LAUDERDALE","FL","33311"
30515,"1168 OAK HILL LANE","BEDFORD","VA","24523"
30516,"1168 PARACLETE RD","PUNTA GORDA","FL","33983"
30517,"1168 RIVERSIDE DRIVE","NORTH GROSVENORDALE","CT","06255"
30518,"1168 ROSAMUND DRIVE","SAN RAMON","CA","94582"
30519,"1168 S ELMWOOD AVE","OAK PARK","IL","60304"
30520,"1168 S FARMVIEW DRIVE","DOVER","DE","19904"
30521,"1168 SMITH","BIRMINGHAM","MI","48009"
30522,"1168 TEAL WAY","HASTINGS","MN","55033"
30523,"1168 WABASSO ST","WALLED LAKE","MI","48390"
30524,"11680 HERITAGE DR","HAMPTON","GA","30228"
30525,"11680 OAK AVE","SEMINOLE","FL","33772"
30526,"11681 PAMPUS DR","JURUPA VALLEY","CA","91752"
30527,"11682 BENNINGTON WOODS RD","RESTON","VA","20194"
30528,"11683 44TH AVE","CHIPPEWA FALLS","WI","54729"
30529,"11683 BULLIS ROAD","MARILLA","NY","14102"
30530,"11683 MELONES CIRCLE","GOLD RIVER","CA","95670"
30531,"11684 213TH AVE NW","ELK RIVER","MN","55330"
