"ID","Address","City","State","Zip"
226001,"490141","BLAINE","MN","55449"
226002,"4902 20TH AVENUE","BROOKLYN","NY","11204"
226003,"4902 AVE R 1/2","GALVESTON","TX","77551"
226004,"4902 DAMUELY DRIVE","HILLIARD","OH","43206"
226005,"4902 EISENHOWER BLVD STE 295","TAMPA","FL","33634"
226006,"4902 GARRISON FRONTAGE ROAD","GARRISON","MT","59731"
226007,"4902 GENERAUX ROAD","IONIA","MI","48846"
226008,"4902 GINGHAM CHECK CT","KATY","TX","77449"
226009,"4902 LANDON LANE","BAYTOWN","TX","77523"
226010,"4902 MC KINLEY AVENUE","TACOMA","WA","98404"
226011,"4902 N 18TH ST","SHEBOYGAN","WI","53083"
226012,"4902 OAKWOOD CT","MIDLAND","TX","79707"
226013,"4902 QUEENSBURY CIRCLE","FREDERICKSBURG","VA","22408"
226014,"4902 RUDGATE BLVD","TOLEDO","OH","43623"
226015,"4902 S OLD BASTROP HWY","SAN MARCOS","TX","78666"
226016,"4902 S XENIA ST","DENVER","CO","80237"
226017,"4902 SOUTH HOGAN","SPOKANE","WA","99223"
226018,"4902 WEST FAIRVIEW AVENUE APT 14","BOISE","ID","83706"
226019,"4903 BARN OWL TRAIL","GRAND PRAIRIE","TX","75052"
226020,"4903 CHALET DRIVE UNIT 6","CINCINNATI","OH","45217"
226021,"4903 CHRITIEN POINT CT","SUGAR LAND","TX","77478"
226022,"4903 EHRLICH RD","TAMPA","FL","33624"
226023,"4903 ENDOLWOOD DR  SUITE H","CHARLOTTE","NC","28215"
226024,"4903 KINGS COURT","RICHTON PARK","IL","60471"
226025,"4903 LAYTHAN JACE CT","SNELLVILLE","GA","30039"
226026,"4903 LEE FARM CT","ELLICOTT CITY","MD","21043"
226027,"4903 MAYFIELD ROAD","PADUCAH","KY","42003"
226028,"4903 NOTTINGHAMSHIRE DRIVE","JEFFERSONTOWN","KY","40299"
226029,"4903 OFLAHERTY CT","MABLETON","GA","30126"
226030,"4903 S SWENSON RD","DEER PARK","WA","99009"
226031,"4903 SANBURNE PARKWAY","SANDSTON","VA","23150"
226032,"4903 TREELODGE PARKWAY","ATLANTA","GA","30350"
226033,"4903 WELLINGTON WAY","HOUSTON","TX","77069"
226034,"4903 WYMOSA STREET","BOISE","ID","83703"
226035,"4904 114TH AVENUE NE","KIRKLAND","WA","98033"
226036,"4904 28TH AVENUE APT 2","LOS ANGELES","CA","90034"
226037,"4904 CAMINO AL NORTE   335178","NORTH LAS VEGAS","NV","89031"
226038,"4904 CAMINO AL NORTE 335432","NORTH LAS VEGAS","NV","89031"
226039,"4904 CAMINO AL NORTE 335432","NORTH LAS VEGAS","NV","89033"
226040,"4904 CAMINO AL NORTE 337372","N LAS VEGAS","NV","89031"
226041,"4904 CAMINO AL NORTE UNIT 335812","NORTH LAS VEGAS","NV","89033"
226042,"4904 CAMINO EL NORTE","N LAS VEGAS","NV","89031"
226043,"4904 CRENSHAW BLVD","LOS ANGELES","CA","90043"
226044,"4904 DARYL CT","SAINT CLOUD","FL","34771"
226045,"4904 FALKIRK MEWS","WILLIAMSBURG","VA","23188"
226046,"4904 FOXMOORE COURT NE","RIO RANCHO","NM","87144"
226047,"4904 GLEN SPRINGS TRAIL","FORT WORTH","TX","76137"
