"ID","Address","City","State","Zip"
80001,"1645 STRATHMORE WAY","ROCKLIN","CA","95765"
80002,"1645 SWIFT RD","FABIUS","NY","13063"
80003,"1645 TREUTLAND PLACE","NASHVILLE","TN","37207"
80004,"1645 U STREET SE","WASHINGTON","DC","20020"
80005,"1645 W LAUREL ST","SPRINGFIELD","IL","62704"
80006,"1645 W VALENCIA DR","FULLERTON","CA","92833"
80007,"1645 W VALENCIA RD STE 109-433","TUCSON","AZ","85746"
80008,"1645 W VALENCIA RD SUITE 109    223","TUCSON","AZ","85746"
80009,"1645 WEST GREENLEAF APT 1 E","CHICAGO","IL","60626"
80010,"1645 WEST ST","BRENTWOOD","CA","94513"
80011,"1645 WEST STREET","CONCORD","CA","94521"
80012,"1645 WILSON AVENUE","CHICAGO HEIGHTS","IL","60411"
80013,"16450 ASPEN MEADOW CT","DUBUQUE","IA","52001"
80014,"16450 CO RD 73 NE","OSAKIS","MN","56360"
80015,"16450 REEHL PL","ROCA","NE","68430"
80016,"16450 VIA ESPRILLO","SAN DIEGO","CA","92127"
80017,"16451 BRINGARD","DETROIT","MI","48205"
80018,"16451 STATE HWY B","KIRKSVILLE","MO","63501"
80019,"16451 WESTMINISTER DR","NORTHVILLE TWN","MI","48168"
80020,"16452 LORENE DRIVE","VICTORVILLE","CA","92395"
80021,"16453 CLARK RD","PALMER","AK","99645"
80022,"16454 CALLAHAN RANCH TRAIL","RENO","NV","89511"
80023,"16454 SW 61 WAY","MIAMI","FL","33193"
80024,"16455 20TH STREET SOUTH","LAKE ST CROIX BEACH","MN","55043"
80025,"16456 OAKBROOK","ROMULUS","MI","48174"
80026,"16457 ANDERSON WAY","NOBLESVILLE","IN","46062"
80027,"16458 BOLSA CHICA ST 162","HUNTINGTON BEACH","CA","92649"
80028,"16458 BOLSA CHICA UNIT 297","HUNTINGTON BEACH","CA","92649"
80029,"1646 280TH ST","MADRID","IA","50156"
80030,"1646 ALAMEDA STREET","POMONA","CA","91768"
80031,"1646 BENTON RD","BOSSIER CITY","LA","71111"
80032,"1646 CAMARA COURT","GRAND PRAIRIE","TX","75051"
80033,"1646 CLARK STREET APT 301","HONOLULU","HI","96822"
80034,"1646 CREVE COEUR MILL ROAD","ST LOUIS","MO","63146"
80035,"1646 EAST BATEMAN WAY","SOUTH WEBER","UT","84405"
80036,"1646 EVERETTS SCHOOL RD","ROANOKE RAPIDS","NC","27870"
80037,"1646 FEDERSPIEL STREET","FORT LEE","NJ","07024"
80038,"1646 FOXHAVEN DRIVE UNIT 3","RICHMOND","KY","40475"
80039,"1646 GOOLD STREET","RACINE","WI","53404"
80040,"1646 GRAND AVENUE","BALDWIN","NY","11510"
80041,"1646 MACHINE SHOP RD","HICKORY","NC","28602"
80042,"1646 MANATUCK BLVD","BAYSHORE","NY","11706"
80043,"1646 ORCHID LANE","GREEN BAY","WI","54313"
80044,"1646 PANGOLA DR","N FT MYERS","FL","33903"
80045,"1646 POWELL ROAD","BROOKHAVEN","PA","19015"
80046,"1646 RELATIVE DRIVE","VERONA","PA","15147"
80047,"1646 SOUTH 1700 EAST","SPANISH FORK","UT","84660"
80048,"1646 STRAW VALLEY RD","LAWRENCEVILLE","GA","30043"
80049,"1646 W 127TH ST","LOS ANGELES","CA","90047"
80050,"1646 WELLINGTON PL","WESTLAKE VILLAGE","CA","91361"
80051,"16460 KENWOOD AVENUE","SOUTH HOLLAND","IL","60473"
80052,"16460 OLD FREDERICK RD","MOUNT AIRY","MD","21771"
80053,"16460 SW BLACK BIRD ST","BEAVERTON","OR","97007"
80054,"16460 TREE HAVEN ST","HUDSON","CO","80642"
80055,"16461 CTY HWY 18","STAMFORD","NY","12167"
80056,"16464 SPLIT RAIL DRIVE","LOCKPORT","IL","60441"
80057,"16466 MADISON DRIVE","CLIVE","IA","50325"
80058,"16466 TABLE TOP / P O BOX 1261","YARNELL","AZ","85362"
80059,"16468 CAMP AVENUE W NO 487","WHITE SPRINGS","FL","32096"
80060,"16468 LANES END RD","PRAIRIEVILLE","LA","70769"
80061,"1647 BEAL AVE APT 24","ANN ARBOR","MI","48105"
80062,"1647 BEECHWOOD AVENUE","LOUISVILLE","KY","40204"
80063,"1647 COLE MILL RD","DURHAM","NC","27705"
80064,"1647 COTTAGE GROVE","FORD HEIGHTS","IL","60411"
80065,"1647 E CARSON STREET","CARSON","CA","90745"
80066,"1647 EAST 48TH STREET","BROOKLYN","NY","11234"
80067,"1647 ERIC CIR","LAWRENCEVILLE","GA","30043"
80068,"1647 HIGHWAY T","STEELVILLE","MO","65565"
80069,"1647 HWY J","WRIGHT CITY","MO","63390"
80070,"1647 MOUNT VERNON ROAD","ATLANTA","GA","30338"
80071,"1647 OAK RIDGE CIRCLE","STONE MOUNTAIN","GA","30087"
80072,"1647 OAKFOREST DRIVE","ROCKFORD","IL","61107"
80073,"1647 PASEO CARINA UNIT 2","CHULA VISTA","CA","91915"
80074,"1647 POST ROAD APT 2203","SAN MARCOS","TX","78666"
80075,"1647 RUBY ROAD","HARTSVILLE","SC","29550"
80076,"1647 SAVANNE RD","HOUMA","LA","70360"
80077,"1647 W GARVEY AVE NORTH","WEST COVINA","CA","91790"
80078,"1647 WILSON ROAD","ROBBINS","NC","27325"
80079,"16470 COUNTY ROAD 20","MAYER","MN","55360"
80080,"16470 HICKORY DR","SILOAM SPGS","AR","72761"
80081,"16470 WESTBROOK ROAD","MILTON","GA","30004"
80082,"16471 LIMA ROAD","HUNTERTOWN","IN","46748"
80083,"16471 SOUTH HAWKINS ROAD","ASHLAND","MO","65010"
80084,"16472 78TH AVENUE NORTH","MAPLE GROVE","MN","55311"
80085,"16473 E POWERS AVE","CENTENNIAL","CO","80015"
80086,"16473 NW 141ST STREET","ALACHUA","FL","32615"
80087,"16475 DALLAS PARKWAY","ADDISON","TX","75001"
80088,"16475 HILLSIDE CT","LAKEVILLE","MN","55044"
80089,"16477 CONSTANCE AVENUE","DETROIT","MI","48228"
80090,"16478 BEACH BLVD  SUITE 276","WESTMINSTER","CA","92683"
80091,"16478 BEACH BLVD SUITE 120","WESTMINSTER","CA","92683"
80092,"1648 61ST ST FL 2","BROOKLYN","NY","11204"
