"ID","Address","City","State","Zip"
191501,"38 FAUNCE CORNER ROAD","DARTMOUTH","MA","02747"
191502,"38 FLORENCE AVENUE","MILFORD","CT","06460"
191503,"38 FRONT STREET 5TH FLOOR","WORCESTER","MA","01545"
191504,"38 FULTON PLACE","WEST HARTFORD","CT","06107"
191505,"38 FULTON ST","HAMPTON","VA","23663"
191506,"38 GAMEWOOD ROAD","LEVITTOWN","PA","19057"
191507,"38 GATES AVENUE","WATERBURY","CT","06705"
191508,"38 GLENSIDE RD","SOUTH ORANGE","NJ","07079"
191509,"38 GOODFELLOW ROAD","HANOVER","NH","03755"
191510,"38 GRAND CORNICHE","HENDERSON","NV","89011"
191511,"38 GRAND ST 4C","NEW YORK","NY","10013"
191512,"38 GREBE STREET","WILKES BARRE","PA","18702"
191513,"38 GRISWOLD PLACE","GLEN ROCK","NJ","07452"
191514,"38 GROVE ST","NEW BEDFORD","MA","02740"
191515,"38 HABB LANE","CLANCY","MT","59634"
191516,"38 HAMILTON LANE","WILLINGBORO","NJ","08046"
191517,"38 HAMLIN AVE","FALMOUTH","MA","02540"
191518,"38 HAMSTEAD RD","FREDERICKSBURG","VA","22405"
191519,"38 HARRISON AVE","MORRISVILLE","VT","05661"
191520,"38 HAWTHORNE STREET","SELDEN","NY","11784"
191521,"38 HEMPSTEAD DR","NEWARK","NJ","19702"
191522,"38 HERBERT RD","ROBBINSVILLE","NJ","08691"
191523,"38 HERON LANE","BRONX","NY","10473"
191524,"38 HICKORY LANE","DAMASCUS","PA","18415"
191525,"38 HICKORY LANE","NEWTOWN","PA","18940"
191526,"38 HIDDEN CREEK RD","PENDLETON","KY","40055"
191527,"38 HIGH FOREST DRIVE","CARBONDALE","IL","62903"
191528,"38 HIGHGATE RD","WAYLAND","MA","01778"
191529,"38 HILLCREST ROAD","MOUNT VERNON","NY","10552"
191530,"38 HILLDALE RD","WEYMOUTH","MA","02190"
191531,"38 HILLHOUSE AVE","NEW HAVEN","CT","06511"
191532,"38 HILLSIDE ROAD","WELLESLEY","MA","02481"
191533,"38 HONEYSUCKLE ROAD","WORCESTER","MA","01607"
191534,"38 HOPEWELL DR","STRUTHERS","OH","44471"
191535,"38 HOWARD ST","CAMBRIDGE","MA","02139"
191536,"38 HUNTERS LN","WESTBURY","NY","11590"
191537,"38 ISLAND VIEW DRIVE","PITTSBURG","CA","94565"
191538,"38 JACKSON STREET","PHILADELPHIA","PA","19148"
191539,"38 KENILWORTH ROAD","WELLESLEY","MA","02482"
191540,"38 LAKE DRIVE SECTION 7","NEWBURGH","NY","12550"
191541,"38 LAKE DRIVE","MANHASSET HILLS","NY","11040"
191542,"38 LAKE ST","PERRY","NY","14530"
191543,"38 LAKESIDE ST","SPRINGFIELD","MA","01109"
191544,"38 LAKEVIEW DRIVE","MOORESTOWN","NJ","08057"
191545,"38 LATROBE POST","SAN ANTONIO","TX","78240"
191546,"38 LEDGER STONE LANE","GREENSBORO","NC","27407"
191547,"38 LEE DRIVE","TABERNACLE","NJ","08088"
191548,"38 LEHNER STREET","CHILTON","WI","53014"
191549,"38 LITTLE CAPERS RD","BEAUFORT","SC","29907"
191550,"38 LITTLE RIVER ROAD","BERWICK","ME","03901"
191551,"38 LOCUST LANE","SADDLE RIVER","NJ","07458"
191552,"38 LOGGERHEAD LANE","PONTE VEDRA BEACH","FL","32082"
191553,"38 MADISON AVENUE","AMITYVILLE","NY","11701"
191554,"38 MAIN ST EXT","PLYMOUTH","MA","02360"
191555,"38 MAIN STREET","ANDOVER","MA","01810"
191556,"38 MAKARA STREET","TERRYVILLE","CT","06786"
191557,"38 MAPLE RIDGE CT","JONESBOROUGH","TN","37659"
191558,"38 MAPLE STREET","NEEDHAM","MA","02492"
191559,"38 MAPLEHURST ROAD","ROCHESTER","NY","14617"
191560,"38 MARCO LANE","CENTERVILLE","OH","45458"
191561,"38 MARIA DR","ELKHORN","WI","53121"
191562,"38 MARIETTA DRIVE","WESTBURY","NY","11590"
191563,"38 MARION STREET","RANDOLPH","MA","02368"
191564,"38 MARSH ROAD","ITHACA","NY","14850"
191565,"38 MARTIN DRIVE","WAPPINGER FALLS","NY","12590"
191566,"38 MARTIN DRIVE","WAPPINGERS FALLS","NY","12590"
191567,"38 MARWOOD COURT","ROCKVILLE","MD","20850"
191568,"38 MEDOLIA ROAD","RANGELEY","ME","04970"
191569,"38 MELLEN STREET","HOPEDALE","MA","01747"
191570,"38 MERGANSER WAY","FREEPORT","ME","04032"
191571,"38 MILBANK ROAD","STATEN ISLAND","NY","10306"
191572,"38 MILL ROAD","NEW LEBANON","NY","12125"
191573,"38 MOUNTAIN GOAT TRAIL","BROKEN BOW","OK","74728"
191574,"38 MOZART ST","BINGHAMTON","NY","13905"
191575,"38 MYSTIC ST - UNIT 2","CHARLESTOWN","MA","02129"
191576,"38 N 4TH STREET STE 208","ZANESVILLE","OH","43701"
191577,"38 N BOLTON AVENUE","INDIANAPOLIS","IN","46219"
191578,"38 N WOODED BROOK CIR","THE WOODLANDS","TX","77382"
191579,"38 NE 6TH AVENUE","ONTARIO","OR","97914"
191580,"38 NELSON CIR","E BRUNSWICK","NJ","08816"
191581,"38 NELSON CIRCLE","JACKSON","MS","39212"
191582,"38 NISHUANE RD","MONTCLAIR","NJ","07042"
191583,"38 NORTH CENTER STREET","PICKERINGTON","OH","43147"
191584,"38 NORTH MAIN STREET","ALBION","PA","16401"
191585,"38 NORTH MCKINLEY STREET APT 7","HENDERSON","KY","42420"
191586,"38 OAK STREET","PANA","IL","62557"
191587,"38 OAKLAND TERRACE","NEWARK","NJ","07106"
191588,"38 OLD EGYPT RD","SHUTESBURY","MA","01072"
191589,"38 OLD HICKORY COVE B100","JACKSON","TN","38305"
191590,"38 OLD TRAIL ROAD","TUNKHANNOCK","PA","18657"
191591,"38 ORION CLUB DR","ASHTON","MD","20861"
191592,"38 PALMER PLACE","EASTON","CT","06612"
191593,"38 PARCHMAN ROAD 40","PARCHMAN","MS","38738"
191594,"38 PARKWAY ROAD","BRONXVILLE","NY","10708"
191595,"38 PEPPERDINE CIRCLE","CATONSVILLE","MD","21228"
191596,"38 PINE HAVEN ROAD","TIJERAS","NM","87059"
191597,"38 PINE STREET","CENTRAL ISLIP","NY","11722"
191598,"38 PIONEER TRAIL","MARLBOROUGH","MA","01752"
191599,"38 PLAISTED CIRCLE","SALEM","NH","03079"
191600,"38 PLEASANT STREET","MEDFIELD","MA","02052"
191601,"38 PLYMOUTH AVE","KINGSTON","NY","12401"
191602,"38 PRAIRIE AVENUE","BUFFALO","NY","14207"
191603,"38 PRAIRIE DR","WALKER","IA","52352"
191604,"38 PROSPECT PARK SOUTHWEST APT 20","BROOKLYN","NY","11215"
191605,"38 QUEEN ANNE COURT UNIT 25","WEYMOUTH","MA","02189"
191606,"38 REDSTONE DR","PARSIPPANY","NJ","07054"
191607,"38 REGAL WAY","OROVILLE","CA","95966"
191608,"38 REMINGTON PL","NEW ROCHELL","NY","10801"
191609,"38 RENZ ROAD","MILL VALLEY","CA","94941"
191610,"38 RICHLAND LANE","PALM COAST","FL","32164"
191611,"38 RIDGE STREET","ORANGE","NJ","07050"
191612,"38 ROSEMOND DR","GREENVILLE","SC","29605"
191613,"38 ROYAL COURT","DALLAS","GA","30157"
191614,"38 RT 11 CARSON ESTATES POBX 512","TAOS","NM","87517"
191615,"38 S BLUE ANGEL PARKWAY PMB313","PENSACOLA","FL","32506"
191616,"38 S BRUNER","HINSDALE","IL","60521"
191617,"38 S FEDERAL HIGHWAY","DANIA BEACH","FL","33004"
191618,"38 SANDY LN","CRAWFORDVILLE","FL","32327"
191619,"38 SANFORD DR","RANDOLPH","NJ","07869"
191620,"38 SANFORD DRIVE","RANDOLPH","NJ","07869"
191621,"38 SARAH LN","WARWICK","RI","02889"
191622,"38 SATURDAY RD","MOUNT PLEASANT","SC","29464"
191623,"38 SAYRE DRIVE","PRINCETON","NJ","08540"
191624,"38 SCHOOL STREET","UNITY","ME","04988"
191625,"38 SEASHORE PT","CLAYTON","NC","27524"
191626,"38 SECTOR FARALLON","BARRANQUITAS","PR","00794"
191627,"38 SHAKER FARM ROAD SOUTH","MARLBOROUGH","NH","03455"
191628,"38 SIMON WILLARD ROAD","CONCORD","MA","01742"
191629,"38 SLOCUM STREET","ACUSHNET","MA","02743"
191630,"38 SOUTH MAIN STREET","PEARL RIVER","NY","10965"
191631,"38 SOUTH MARKET STREET","JOHNSTOWN","NY","12095"
191632,"38 SOUTH WINOOSKI AVENUE","BURLINGTON","VT","05401"
191633,"38 SPINNING WHEEL LANE","TAMARAC","FL","33319"
191634,"38 STEPNEY LANE","BRENTWOOD","NY","11717"
191635,"38 STONEY HILL RD","SHREWSBURY","MA","01545"
191636,"38 SUMMIT ROAD","WELLESLEY","MA","02482"
191637,"38 SUNCREST DRIVE","SOMERS","CT","06071"
191638,"38 SUNSET STREET","THOMASTON","ME","04861"
191639,"38 SYLVAN PARK CT","NOTTINGHAM","MD","21236"
191640,"38 SYRINGA ST","BROWNS MILLS","NJ","08015"
191641,"38 TAFT STREET","RICHMOND","VA","23223"
191642,"38 TEAGUE AVE","TURNER","ME","04282"
191643,"38 TENNIS COURT ROAD","MILLSBORO","PA","15348"
191644,"38 THIRD AVE E","LOBELVILLE","TN","37097"
191645,"38 THREE CEDARS CT","LAKE SAINT LOUIS","MO","63367"
191646,"38 TURKEY HILL LANE","HINGHAM","MA","02043"
191647,"38 TURTLEBACK RD SOUTH","NEW CANAAN","CT","06840"
191648,"38 TYLER STREET","HYDE PARK","MA","02136"
191649,"38 UNDERWOOD PARK","WALTHAM","CT","02453"
191650,"38 UNION ST","BRIARCLIFF","NY","10510"
191651,"38 UNION STREET UNIT 2","JERSEY CITY","NJ","07304"
191652,"38 UPLAND ROAD","BELMONT","MA","02478"
191653,"38 VALENCIA ST","SAINT AUGUSTINE","FL","32084"
191654,"38 VIRGINIA AVE","HEMPSTEAD","NY","11550"
191655,"38 W 31 STREET APT 441","NEW YORK","NY","10001"
191656,"38 W GOVERNOR DRIVE","NEWPORT NEWS","VA","23602"
191657,"38 W MAIN ST","POSEYVILLE","IN","47633"
191658,"38 W ROCKLAND ST","PHILADELPHIA","PA","19144"
191659,"38 W WALL STREET","BENTON HARBOR","MI","49022"
191660,"38 WALNUT STREET","FOXBORO","MA","02035"
191661,"38 WALTHAM","HAMMOND","IN","46320"
191662,"38 WEST 56TH STREET APT 4R","NEW YORK","NY","10019"
191663,"38 WEST ARCH ST","MADISONVILLE","KY","42431"
191664,"38 WEST ELMWOOD DRIVE","MONROE","LA","71203"
191665,"38 WESTBROOK ROAD","WORCESTER","MA","01602"
191666,"38 WESTMORELAND PLACE","SAINT LOUIS","MO","63108"
191667,"38 WESTMORELAND PLACE","ST. LOUIS","MD","63108"
191668,"38 WILD PINES CT","SUNRISE BEACH","MO","65079"
191669,"38 WILLOW ST","CENTRAL ISLIP","NY","11722"
191670,"38 WINDSOR STREET","ROCHESTER","NY","14605"
191671,"38 WINTHROP STREET 4B","BROOKLYN","NY","11225"
191672,"38 WOODLAKE RD","ALBANY","NV","12203"
191673,"38 WOODS EDGE DRIVE","JACKSON","NJ","08527"
191674,"38 YORKSHIRE LANE","YORKTOWN HEIGHTS","NY","10598"
191675,"38-04 21ST AVE   2L","ASTORIA","NY","11105"
191676,"38-08 BEACH CHANNEL DRIVE 10A","FAR ROCKAWAY","NY","11691"
191677,"38-11 DITMARS BLVD SUITE 278","ASTORIA","NY","11105"
191678,"38-11 DITMARS BOULEVARD 898","ASTORIA","NY","11105"
191679,"38","CEDARHURST","NY","11516"
191680,"38","LITTLE ROCK","AR","72210"
191681,"38","SAN DIEGO","CA","92130"
191682,"38","SPARTANBURG","SC","29307"
191683,"380 11TH AVE S W","LARGO","FL","33770"
191684,"380 21ST AVE","SAN FRANCISCO","CA","94121"
191685,"380 3RD STREET APARTMENT 3R","JERSEY CITY","NJ","07302"
191686,"380 86TH STREET 2ND FLOOR","BROOKLYN","NY","11209"
191687,"380 ALEATHA DRIVE","DAYTONA BEACH","FL","32114"
191688,"380 ALTO LANE","CARBONDALE","CO","81623"
191689,"380 ANCESTRY LANE","DALLAS","TX","75217"
191690,"380 ASHWOOD WAY","LINCOLN","CA","95648"
191691,"380 BARNHILL LANE","WAKE FOREST","NC","27587"
191692,"380 BROWNLIE RD","KING OF PRUSSIA","PA","19406"
191693,"380 BUNKER HILL STREET UNIT 307","BOSTON","MA","02029"
191694,"380 CAPELLA WAY","MILPITAS","CA","95035"
191695,"380 CIVIC DRIVE","GALT","CA","95632"
191696,"380 COUNTY ROAD 2223-B","CLEVELAND","TX","77327"
191697,"380 CRANBURY ROAD","EAST BRUNSWICK","NJ","08816"
191698,"380 CROSSBROOK DRIVE","BEREA","OH","44017"
191699,"380 DAHLIA STREET","FAIRFIELD","CA","94533"
191700,"380 DIANE LN","SOLDOTNA","AK","99669"
191701,"380 E EMERALD LAKE DR E","GRAPEVIEW","WA","98546"
191702,"380 E PENN STREET","GRAND RIDGE","IL","61325"
191703,"380 E WASHINGTON ST","WYTHEVILLE","VA","24382"
191704,"380 E WHEELOCK PARKWAY SUITE 248","SAINT PAUL","MN","55130"
