"ID","Address","City","State","Zip"
51001,"133 EAST TILLMAN AVE","LAKE WALES","FL","33853"
51002,"133 EAST UNDERCLIFF ST","PITTSBURGH","PA","15223"
51003,"133 EASTER RIDGE LN","WINCHESTER","VA","22603"
51004,"133 ELAM HEIGHTS","LINCOLNTON","GA","30817"
51005,"133 ELLIANA WAY","SUMMERVILLE","SC","29483"
51006,"133 ELMER ST","FRANKLINVILLE","NJ","08322"
51007,"133 ERICSON CIRCLE","BEAVER","PA","15009"
51008,"133 ETON RD","MONTGOMERY","AL","36109"
51009,"133 EUTAW STREET- UNIT 2","EAST BOSTON","MA","02128"
51010,"133 FAIRWAY DRIVE E","HIDEAWAY","TX","75771"
51011,"133 FALCON PARK","CIBOLO","TX","78108"
51012,"133 FAYETTEVILLE STREET 6TH FLOOR","RALEIGH","NC","27601"
51013,"133 FIREHOUSE RD","POCONO PINES","PA","18350"
51014,"133 FORSYTH ROAD","HAVELOCK","NC","28532"
51015,"133 GLEN AVE S","LAKEWOOD","NJ","08701"
51016,"133 GLENWOOD AVE","HARAHAN","LA","70123"
51017,"133 GRAND STREET APT 4C","JERSEY CITY","NJ","07302"
51018,"133 GRANT STREET     APT 19","PORTLAND","ME","04101"
51019,"133 GREEN CREEK DRIVE","COLUMBUS","NC","28722"
51020,"133 GREENS ROAD","GRANITE FALLS","NC","28630"
51021,"133 GRIENBRIER DRIVE","CARNEGIE","PA","15106"
51022,"133 HARBOR DRIVE","PALM HARBOR","FL","34683"
51023,"133 HARLEYSVILLE PIKE","SOUDERTON","PA","18964"
51024,"133 HARRIS NORMAN RD","ALLENHURST","GA","31301"
51025,"133 HARRISON ST","SUNBURY","OH","43074"
51026,"133 HARVEST LANE","GRANTSVILLE","UT","84029"
51027,"133 HEARTHSTONE","IRVINE","CA","92606"
51028,"133 HEMLOCK DRIVE","DINGMANS FERRY","PA","18328"
51029,"133 HENRIETTA AVENUE","OCEANSIDE","NY","11572"
51030,"133 HERON PARKWAY","ROYAL PALM BEACH","FL","33411"
51031,"133 HIDDEN CREEK LN","BONNEAU","SC","29431"
51032,"133 HIGH STREET","MONTCLAIR","NJ","07042"
51033,"133 HILLS LANE","MONTGOMERY","PA","17752"
51034,"133 HUMMINGBIRD LN","GOLDEN","CO","80403"
51035,"133 JAMES BRAWLEY DRIVE NW","ATLANTA","GA","30314"
51036,"133 JOHNSON AVENUE","BRIDGEPORT","WV","26330"
51037,"133 KENNEDY DRIVE","LAFAYETTE","LA","70501"
51038,"133 KRUEMPELMAN DRIVE","FORT MITCHELL","KY","41011"
51039,"133 LA JOLLA LN","BASTROP","TX","78602"
51040,"133 LAGOON DRIVE","TAMUNING","GU","96913"
51041,"133 LAKE SHORE DR","PASCOAG","RI","02859"
51042,"133 LAKE TRAIL DR","RED OAK","TX","75154"
51043,"133 LAKESIDE DRIVE","WEST MONROE","LA","71291"
51044,"133 LAKEVIEW LANE","PICKENSVILLE","AL","35447"
51045,"133 LAUREL RIDGE PL","MOUNT AIRY","NC","27030"
51046,"133 LEED STREET","NORTHUMBERLAND","PA","17857"
51047,"133 LEXINGTON AVE","LANSDOWNE","PA","19050"
51048,"133 LINSTEAD DR","MACON","GA","31216"
51049,"133 LITTLE JOHN RD","WILLIAMSBURG","VA","23185"
51050,"133 LITTLE JOHN ROAD","WILLIAMSBURG","VA","23185"
51051,"133 LOCKWOOD TERRACE","DECATUR","GA","30030"
51052,"133 MADISON AVE","LEWES","DE","19958"
51053,"133 MAIN STREET","EMERSON","NJ","07630"
51054,"133 MAIN STREET","OAKVILLE","CT","06779"
51055,"133 MAINE STREET","LOG LANE VILLAGE","CO","80705"
51056,"133 MANSFIELD AVENUE","NORTON","MA","02766"
51057,"133 MARCHBANKS RD","SEQUIM","WA","98382"
51058,"133 MARSEILLE DRIVE","MAUMELLE","AR","72113"
51059,"133 MERGANSER DR","MAGNOLIA","DE","19962"
51060,"133 MIDLAND AVENUE","MONTCLAIR","NJ","07042"
51061,"133 MOHAWK ROAD","RAYNHAM","MA","02767"
51062,"133 MONROE STREET","ST. CROIX FALLS","WI","54024"
51063,"133 MORGAN ROAD","ASTON","PA","19014"
51064,"133 MOUNT PLEASANT ROAD","CHESAPEAKE","VA","23322"
51065,"133 MUNSELL ROAD","EASTPATCHOGUE","NY","11772"
51066,"133 N 14TH ST","ASHLAND","NE","68003"
51067,"133 N 4TH AVE","TUCSON","AZ","85705"
51068,"133 N ALTADENA DR STE 430","PASADENA","CA","91107"
51069,"133 N ARBOR TRAIL 210","PARK FOREST","IL","60466"
51070,"133 N BROADWAY ST","MCCOMB","MS","39648"
51071,"133 N CAROLINE AVE","ELMHURST","IL","60126"
51072,"133 N FRIENDSWOOD DR STE 187","FRIENDSWOOD","TX","77546"
51073,"133 N LAFAYETTE AVE","BROWNSVILLE","TN","38012"
51074,"133 N QUEEN ST","KINSTON","NC","28501"
51075,"133 NASH STREET","NEW HAVEN","CT","06511"
51076,"133 NE 2ND AVE","MIAMI","FL","33132"
51077,"133 NE 71ST STREET","MIAMI","FL","33138"
51078,"133 NE RESORT CIR","ELGIN","OK","73538"
51079,"133 NEW ST","HELLERTOWN","PA","18055"
51080,"133 NORFOLK ST","NEW YORK","NY","10002"
51081,"133 NORTH 3RD STREET","BROOKLYN","NY","11249"
51082,"133 NORTH KAINALU DRIVE","KAILUA","HI","96734"
51083,"133 NW 24 ST","WILTON MANORS","FL","33311"
51084,"133 NW 4TH AVENUE","WILLISTON","FL","32696"
51085,"133 OAK LANE","BURLESON","TX","76028"
51086,"133 OAKDALE DR","SILSBEE","TX","77656"
51087,"133 OHLS STREET","NORTH PATCHOGUE","NY","11772"
51088,"133 OLD TOWER HILL ROAD SUITE 5","WAKEFIELD","RI","02879"
51089,"133 PAMELA COURT","LEVITTOWN","PA","19057"
51090,"133 PEACHTREE STREET NE  SUITE 2900","ATLANTA","GA","30303"
51091,"133 PEACHTREE STREET NE SUITE 3150","ATLANTA","GA","30303"
51092,"133 PEACHTREE STREET SUITE 4925","ATLANTA","GA","30303"
51093,"133 PEMBROOKE RIDGE CT","BERMUDA RUN","NC","27006"
51094,"133 PHEASANT RUN","BATTLE CREEK","MI","49015"
51095,"133 PINE DRIVE","MORGANTOWN","KY","42261"
51096,"133 PITTSTON CIRCLE","OWINGS MILLS","MD","21117"
51097,"133 PLEASANT ST","CRANSTON","RI","02910"
51098,"133 PLEASANT VALLEY RD","TITUSVILLE","NJ","08560"
51099,"133 PRESSBURG LN","LAKEWOOD","NJ","08701"
51100,"133 RATTLESNAKE WAY","CIBOLO","TX","78108"
51101,"133 REDECKER ROAD","HILLSBORO","MO","63050"
51102,"133 RICKHOUSE ROAD","PRINCETON","NJ","08540"
51103,"133 RIDGEVIEW DRIVE","RIMERSBURG","PA","16248"
51104,"133 RIVER RIDGE ROAD","FRANKLIN","PA","16323"
51105,"133 ROBINSON AVENUE","STATEN ISLAND","NY","10312"
51106,"133 S 144TH ST","QUINCY","IL","62650"
51107,"133 SAINT GEORGE AVENUE","BILOXI","MS","39530"
51108,"133 SARAH LINCOLN ROAD","WANDO","SC","29492"
51109,"133 SCHOOL STREET","WALTHAM","MA","02451"
51110,"133 SEZANNE CT","LITTLE ROCK","AR","72223"
51111,"133 SHADELAND AVENUE","PLEASANTVILLE","NJ","08232"
51112,"133 SLIPPERY ROCK CT","VILLA RICA","GA","30180"
51113,"133 SOUTH  BUTLER STREET SUITE 20","MADISON","WI","53703"
51114,"133 SOUTH ELM DRIVE SUITE E","BEVERLY HILLS","CA","90212"
51115,"133 SOUTH VAN GORDON ST SUITE 300","LAKEWOOD","CO","80228"
51116,"133 SOUTH WESTERN ST","NEENAH","WI","54956"
51117,"133 SOUTHGATE CT","PAWELYS ISLAND","SC","29585"
51118,"133 SOUTHPOINT DRIVE","LEXINGTON","KY","40515"
51119,"133 SPANISH OAK RD","BRISTOL","TN","37620"
51120,"133 SPARROW WAY SW","EATONTON","GA","31024"
51121,"133 SPRING GROVE DRIVE","WAXAHACHIE","TX","75615"
51122,"133 STONECREST CIR SW","CONCORD","NC","28027"
51123,"133 STONES RIVER LN","MURFREESBORO","TN","37128"
51124,"133 STONEWALL PLACE","MACON","GA","31204"
51125,"133 SUMMER VILLAGE DR","ANNAPOLIS","MD","21401"
51126,"133 SUMMIT DRIVE","MANHASSET","NY","11030"
51127,"133 TARA COMMONS DRIVE","LOGANVILLE","GA","30052"
51128,"133 THE PROMENADE NORTH UNIT 422","LONG BEACH","CA","90802"
51129,"133 THRUSH COURT","HERCULES","CA","94547"
51130,"133 TOWER RD","BOWIE","TX","76230"
51131,"133 TREEHOUSE","IRVINE","CA","92603"
51132,"133 TWELVE OAKS LN","PONTE VEDRA","FL","32082"
51133,"133 TYNES STREET","SUFFOLK","VA","23434"
51134,"133 VILLAGE TRACE","WOODSTOCK","GA","30188"
51135,"133 VIRGINIA AVE","TRENTON","NJ","08611"
51136,"133 VISTA DEL MAR DR","SANTA BARBARA","CA","93109"
51137,"133 W 112TH STREET SUITE 5A","NEW YORK","NY","10026"
51138,"133 W 2ND ST","OTTUMWA","IA","52501"
51139,"133 W 6TH ST SUITE 1936","TEMPE","AZ","85281"
51140,"133 W 70TH STREET","NEW YORK","NY","10023"
51141,"133 W 80TH ST LOS ANGELES","LOS ANGELES","CA","90003"
51142,"133 W 82ND STREET","NEW YORK","NY","10024"
51143,"133 W GARANGE AVE","PHILADELPHIA","PA","19120"
51144,"133 W HUNTING PARK AVE","PHILADELPHIA","PA","19140"
51145,"133 W JOE ORR RD","CHICAGO HEIGHTS","IL","60411"
51146,"133 W MAIN STREET","ABINGDON","VA","24210"
51147,"133 W MARKET ST","INDIANAPOLIS","IN","46204"
51148,"133 W MARKET STREET MB128","INDIANAPOLIS","IN","46204"
51149,"133 W MARKET STREET NUM 321","INDIANAPOLIS","IN","46204"
51150,"133 W MICHIGAN AVE","JACKSON","MI","49201"
51151,"133 WALNUT AVENUE","YADKINVILLE","NC","27055"
51152,"133 WEEDON CT","WEST CHESTER","PA","19380"
51153,"133 WELCOME HOME CH RD","NORTH WILKESBORO","NC","28659"
51154,"133 WEST 46TH STREET","NEW YORK","NY","10036"
51155,"133 WEST 90TH STREET APT 9D","NEW YORK","NY","10024"
51156,"133 WEST LAKE STREET SUITE C","MINNEAPOLIS","MN","55408"
51157,"133 WEST MAIN STREET","HYDRO","OK","73048"
51158,"133 WEST NORTH WATER STREET","NEW LONDON","WI","54961"
51159,"133 WEST OXMOOR ROAD SUITE 203","HOMEWOOD","AL","35209"
51160,"133 WEST SPRINGBROOK ROAD","BROADWAY","VA","22815"
51161,"133 WEST WACO PLACE","BROKEN ARROW","OK","74011"
51162,"133 WEST WINTER STREET","DELAWA","OH","43015"
51163,"133 WETHERSFIELD DRIVE","HARVEST","AL","35749"
51164,"133 WILL SMITH ROAD","BROXTON","GA","31519"
51165,"133 WILLIS AVENUE","MINEOLA","NY","11501"
51166,"133 WINCHESTER LN","HAINES CITY","FL","33844"
51167,"133 WOLVERINE TRAIL","LAVERGNE","TN","37086"
51168,"133 WOODHAVEN LANE","LIGONIER","PA","15658"
51169,"133 WOODLAWN AVENUE","UPPER DARBY","PA","19082"
51170,"133 WOODROW AVENUE","SAINT CLAIRSVILLE","OH","43950"
51171,"133 ZANES LANE","MCCLURE","PA","17841"
51172,"133-06 FOCH BLVD","SOUTH OZONE PARK","NY","11420"
51173,"133-33 SANFORD AVE","FLUSHING","NY","11355"
51174,"133-36 230TH STREET","LAURELTON","NY","11431"
51175,"133-36 41ST RD STE 2L","FLUSHING","NY","11355"
51176,"133-51 37TH AVE 4 FL","FLUSHING","NY","11354"
51177,"133-51 37TH AVENUE SUITE 3A","FLUSHING","NY","11354"
51178,"133-55 LEFFERTS BOULEVARD","S OZONE PARK","NY","11420"
51179,"133-63 244 STREET","QUEENS","NY","11422"
51180,"133","FRANKLIN","NY","13775"
51181,"1330 14TH AVE","SAN FRANCISCO","CA","94122"
51182,"1330 39TH AVENUE NORTH","SAINT PETERSBURG","FL","33703"
51183,"1330 60TH AVE","OAKLAND","CA","94621"
51184,"1330 62ND STREET","LUBBOCK","TX","79412"
51185,"1330 ALA MOANA BLVD APT 704","HONOLULU","HI","96814"
51186,"1330 ALA MOANA BLVD UNIT 9","HONOLULU","HI","96814"
51187,"1330 BEACON ST STE 300","BROOKLINE","MA","02446"
51188,"1330 BEALL STREET","BIRMINGHAM","AL","35214"
51189,"1330 BRIARWOOD DRIVE","ROCKLEDGE","FL","32955"
51190,"1330 BUTTERNUT ST","UTICA","NY","13502"
51191,"1330 CEDAR SWAMP RD","COVENTRY","CT","06238"
51192,"1330 COLLEGE STREET SUITE Q","CLARKSVILLE","TN","37040"
51193,"1330 CONCORD RD SUITE 203","SMYRNA","GA","30080"
51194,"1330 CONNECTICUT AVE NW","WASHINGTON","DC","20036"
51195,"1330 CONTRA COSTA AVENUE J-110","SAN PABLO","CA","94806"
51196,"1330 COUNTRY HILL DR","SALISBURY","NC","28147"
51197,"1330 COUNTY ROUTE 7","ANCRAM","NY","12502"
51198,"1330 COVINGTON BRIDGE ROAD SE","FAIRMOUNT","GA","30139"
51199,"1330 E 25TH STREET","TULSA","OK","74103"
51200,"1330 EAST 53RD STREET APARTMENT 529","CHICAGO","IL","60615"
51201,"1330 EAST CHERRY STREET SUITE 100","SPRINGFIELD","MO","65802"
51202,"1330 EMERSON ST APT B","ROCHESTER","NY","14606"
51203,"1330 FLOWER COURT","CUPERTINO","CA","95014"
51204,"1330 FOX ST","DENVER","CO","80204"
51205,"1330 GEMINI","HOUSTON","TX","77058"
51206,"1330 GEORGIA   AVENUE APARTMENT 401","BOULDER CITY","NV","89005"
51207,"1330 HARRISON AVE","PANAMA CITY","FL","32401"
51208,"1330 HARTING DR","FLORISSANT","MO","63031"
51209,"1330 HGHLAND LAKE DR","LAWRENCEVILLE","GA","30045"
51210,"1330 HIGHWAY 44 EAST","SHEPHERDSVILLE","KY","40165"
51211,"1330 HORNBERGER AVE","ROEBLING","NJ","08554"
51212,"1330 HWY 44 E","SHEPHERDSVILLE","KY","40165"
51213,"1330 KY 44","SHEPHERDSVILLE","KY","40165"
51214,"1330 LAKE ROBBINS DRIVE SUITE 600","THE WOODLANDS","TX","77380"
51215,"1330 LAKE ST","EVANSTON","IL","60201"
51216,"1330 LITTLE CLOUD CIRCLE","ALABASTER","AL","35007"
51217,"1330 MAC ARTHUR DR -2601","CARROLLTON","TX","75007"
51218,"1330 MAIN STREET APT 11","BROCKTON","MA","02301"
51219,"1330 MAIN STREET","LONGMONT","CO","80501"
51220,"1330 MARKET ST -346","SAN DIEGO","CA","92131"
51221,"1330 MARKET ST APT 649","SAN DIEGO","CA","92101"
51222,"1330 MASS AVE NW APT 807","WASHINGTON","DC","20005"
51223,"1330 MASS MOCA WAY","NORTH ADAMS","MA","01247"
51224,"1330 MINERAL SPRINGS RD","PELL CITY","AL","35125"
51225,"1330 MOANALUALANI PLACE APT A","HONOLULU","HI","96819"
51226,"1330 N 90TH ST","SEATTLE","WA","98103"
51227,"1330 N GARDNER ST APT 307","LOS ANGELES","CA","90046"
51228,"1330 NE 201 TER","MIAMI","FL","33179"
51229,"1330 NEWTON DR","CEDAR HILL","TX","75104"
51230,"1330 NW 107 TERRACE","GAINESVILLE","FL","32606"
51231,"1330 NW 166 AVENUE","PEMBROKE PINES","FL","33311"
51232,"1330 OAK TREE DR","ATHENS","TX","75751"
51233,"1330 ORANGE AVE STE 305","CORONADO","CA","92118"
51234,"1330 ORANGE AVE SUITE 333","CORONADO","CA","92118"
51235,"1330 ORANGE AVENUE SUITE 100","CORONADO","CA","92118"
51236,"1330 ORCHARD PARK DR","STONE MOUNTAIN","GA","30083"
51237,"1330 OTTAWA DR","SOUTH LAKE TAHOE","CA","96150"
51238,"1330 PARK STREET","ROCK GLEN","PA","18246"
51239,"1330 PARK VIEW AVENUE","MANHATTAN BCH","CA","90266"
51240,"1330 PARKWAY DR NW","SALEM","OR","97304"
51241,"1330 PECOS CT","LANCASTER","TX","75146"
51242,"1330 POST OAK BLVD STE 2550","HOUSTON","TX","70056"
51243,"1330 POST OAK BLVD SUITE 1600","HOUSTON","TX","77056"
51244,"1330 POST OAK BLVD SUITE 2550","HOUSTON","TX","77056"
51245,"1330 QUAIL LAKE LOOP SUITE 260","COLORADO SPRINGS","CO","80906"
51246,"1330 RANCHERS CLUB LN","DRIFTWOOD","TX","78619"
51247,"1330 RANDY RD","ASHLAND CITY","TN","37015"
51248,"1330 RESERVATION ROAD","ABERDEEN","NC","28315"
51249,"1330 RICHMOND AVENUE","MEMPHIS","TN","38106"
51250,"1330 RIMER DRIVE","MORAGA","CA","94556"
51251,"1330 RT 206  NUMBER 341","SKILLMAN","NJ","08558"
51252,"1330 S 6TH ST","KINGSVILLE","TX","78363"
51253,"1330 S COUNTY ROAD 400 E","MUNCIE","IN","47302"
51254,"1330 S LLEWELLYN AVE","DALLAS","TX","75224"
51255,"1330 S MERIDAN","VALLEY CENTER","KS","67147"
51256,"1330 S MOUNT JOY ST","ELIZABETHTOWN","PA","17022"
51257,"1330 S MOUNTAIN AVE","TUCSON","AZ","85711"
51258,"1330 SADDLEBROOK CIRCLE 51K","INDIANAPOLIS","IN","46228"
51259,"1330 SAINT THERESA ST","SLIDELL","CT","70460"
51260,"1330 SEABORN STREET UNIT 6","MINERAL RIDGE","OH","44440"
51261,"1330 SHUG JORDAN PARKWAY APT A-1","AUBURN","AL","36832"
51262,"1330 SMITH AVENUE","BALTIMORE","MD","21209"
51263,"1330 SOUTH GRANT STREET","DENVER","CO","80210"
51264,"1330 ST MARYS ST SUITE 340","RALEIGH","NC","27605"
51265,"1330 TREANOR ST","SAGINAW","MI","48601"
51266,"1330 TWO ENERGY 4849 GREENVILLE AVE","DALLAS","TX","75206"
51267,"1330 W AUTO DR","TEMPE","AZ","85284"
51268,"1330 W BUSINESS 30","COLUMBIA CITY","IN","46725"
51269,"1330 W CHICAGO AVE","CHICAGO","IL","60642"
51270,"1330 W INDIAN TRAIL APT 10","AURORA","IL","60506"
51271,"1330 W ROBINHOOD DR SUITE A12","STOCKTON","CA","95207"
