"ID","Address","City","State","Zip"
59501,"14137 HWY 21","OZONE","AR","72854"
59502,"14137 PERUGIA WAY APT 208","CHARLOTTE","NC","28273"
59503,"14137 ROBERT ITUARTE DR","EL PASO","TX","79938"
59504,"14139 BETSY ROSS LANE","CENTREVILLE","VA","20121"
59505,"14139 CHAMPION VILLAGE DRIVE","HOUSTON","TX","77069"
59506,"14139 CYPRESS NORTH HOUSTON","CYPRESS","TX","77429"
59507,"14139 MARTIN MORAN ROAD","GONZALES","LA","70737"
59508,"14139 OHIO STREET","BALDWIN PARK","CA","91706"
59509,"1414 1/2 S KNOXVILLE AVE","TULSA","OK","74112"
59510,"1414 14TH ST APT 2","FORT LEE","NJ","07024"
59511,"1414 15TH STREET","INTERNATIONAL FALLS","MN","56649"
59512,"1414 2ND STREET","ALAMOSA","CO","81101"
59513,"1414 ALGONQUIN PARKWAY","LOUISVILLE","KY","40210"
59514,"1414 ARIZONA AVENUE","TRINIDAD","CO","81082"
59515,"1414 ARROWHILL","SAN ANTONIO","TX","78258"
59516,"1414 BAY 28TH STREET","FAR ROCKAWAY","NY","11691"
59517,"1414 BERGEN ST APT 8I","BROOKLYN","NY","11213"
59518,"1414 BLAKELY GROVE LANE","PEARLAND","TX","77581"
59519,"1414 CAMELIA ST","GREENWOOD","MS","38930"
59520,"1414 CHERRYWOOD DRIVE","FINLEYVILLE","PA","15332"
59521,"1414 COLINA DR","GLENDALE","CA","91208"
59522,"1414 CONTINENTAL DR UNIT 1008","CHATTANOOGA","TN","37405"
59523,"1414 COUNTRY CLUB ROAD","MCALES;TER","OK","74501"
59524,"1414 CRANFORD DR","GARLAND","TX","75041"
59525,"1414 DELMONT AVE","HAVERTOWN","PA","19083"
59526,"1414 E 103RD ST","KANSAS CITY","MO","64131"
59527,"1414 E BAUTISTA RD","GILBERT","AZ","85297"
59528,"1414 E CACHE LA POUDRE","COLORADO SPRINGS","CO","80909"
59529,"1414 E MOBILE LANE","PHOENIX","AZ","85040"
59530,"1414 E SPOKANE AVE","COEUR D ALENE","ID","83814"
59531,"1414 E WASHINGTON STREET","GREENVILLE","SC","29607"
59532,"1414 EAST BROAD STREET","HAZLETON","PA","18201"
59533,"1414 EAST WASHINGTON STREET","GREENVILLE","SC","29607"
59534,"1414 EASTEDGE DRIVE","WYLIE","TX","75098"
59535,"1414 EVERGREEN AVENUE","ST LOUIS","MO","63133"
59536,"1414 GLENMOOR WAY","SAN JOSE","CA","95129"
59537,"1414 GOLDEN SPRINGS RD 300","ANNISTON","AL","36277"
59538,"1414 GOLDEN SPRINGS RD UNIT 347","ANNISTON","AL","36207"
59539,"1414 GOLDEN SPRINGS ROAD STE 206","ANNISTON","AL","36207"
59540,"1414 GOLFAIR BLVD","JACKSONVILLE","FL","32209"
59541,"1414 HAMLET ST","COLUMBUS","OH","43201"
59542,"1414 HARRINGTON MILL ROAD","SHELBYVILLE","KY","40065"
59543,"1414 HINMAN AVE APT 4A","EVANSTON","IL","60201"
59544,"1414 KNIGHT ST","AMARILLO","TX","79107"
59545,"1414 LANTERN FAITH DR","ST PAUL","TX","75098"
59546,"1414 LEXINGTON BOULEVARD","MISSOURI CITY","TX","77489"
59547,"1414 LITTLE FLOCK DR","LITTLE FLOCK","AR","72756"
59548,"1414 LOCUST AVE","BLACKSBURG","VA","24060"
59549,"1414 MARTIN LUTHER KING JR BLVD","NORTHPORT","AL","35476"
59550,"1414 MENDELL DRIVE","SAINT LOUIS","MO","63130"
59551,"1414 MEYER DRIVE","SALINA","KS","67401"
59552,"1414 MILESTONE DRIVE","SILVER SPRING","MD","20905"
59553,"1414 MONROE ST","DENVER,","CO","80206"
59554,"1414 MOUNT OLIVE DRIVE","MOODY","AL","35004"
59555,"1414 N 1100 E","SHELLEY","ID","83274"
59556,"1414 N AUISTIN","COMANCHE","TX","76422"
59557,"1414 N BURNSIDE AVE BLDG D","GONZALES","LA","70737"
59558,"1414 N DAMEN","CHICAGO","IL","60622"
59559,"1414 N KENNEDY SUITE 109","SHAWNEE","OK","74801"
59560,"1414 N MARIPOSA ROAD","FLAGSTAFF","AZ","86004"
59561,"1414 N WOODLAWN DR","GRIFFITH","IN","46319"
59562,"1414 NE 42ND ST STE 204 BOX 37","SEATTLE","WA","98105"
59563,"1414 NORTH 9TH","DAVID CITY","NE","68632"
59564,"1414 NORTH ALAMO ROAD","EDINBURG","TX","78542"
59565,"1414 NORTH COTTONWOOD STREET","IOLA","KS","66749"
59566,"1414 OAK KNOLL ROAD","SANTA MARIA","CA","93455"
59567,"1414 PARK PLACE","SANTA BARBARA","CA","93103"
59568,"1414 PARKWAY EAST","GATLINBURG","TN","37738"
59569,"1414 PINE GLENN RD","PULAKI","PA","16143"
59570,"1414 PINE GROVE AVENUE","PORT HURON","MI","48060"
59571,"1414 REISTERTOWN ROAD 2ND FLOOR","PIKESVILLE","MD","21208"
59572,"1414 S 123RD E PL","TULSA","OK","74128"
59573,"1414 S 123RD E PLACE","TULSA","OK","74128"
59574,"1414 S MAIN      SUITE C15","LINDALE","TX","75771"
59575,"1414 S ST ANDREWS PL  APT 102","LOS ANGELES","CA","90019"
59576,"1414 S WELLER ST","SEATTLE","WA","98144"
59577,"1414 SE 6TH STREET","DEERFIELD BEACH","FL","33441"
59578,"1414 SHADYLANE DR","ORLANDO","FL","32804"
59579,"1414 SHORE DISTRICT DRIVE APT 3305","AUSTIN","TX","78741"
59580,"1414 SOQUEL AVE STE 226","SANTA CRUZ","CA","95062"
59581,"1414 SOUTH GREEN ROAD SUITE 103","SOUTH EUCLID","OH","44121"
59582,"1414 SOUTHGATE DRIVE","RALEIGH","NC","27610"
59583,"1414 ST ALBANS STREET NORTH","ST PAUL","MN","55117"
59584,"1414 STARTOWN ROAD","LINCOLNTON","NC","28092"
59585,"1414 SW 89TH STREET SUITE B","OKLAHOMA  CITY","OK","73159"
59586,"1414 TAYLOR AVE","CLANTON","AL","35045"
