"ID","Address","City","State","Zip"
96001,"18904 OXFORD ROAD","SHAKER HTS.","OH","44122"
96002,"18904 RIDGELEIGH LN","LOUISVILLE","KY","40245"
96003,"18905 ENGLAND DRIVE","MACOMB","MI","48042"
96004,"18905 N 44TH ST","PHOENIX","AZ","85050"
96005,"18906 DANIEL ST","LINDEN","CA","95236"
96006,"18907 E 50TH ST","TULSA","OK","74134"
96007,"18909 IMPULSE LN","GAITHERSBURG","MD","20879"
96008,"18909 LOCKWOOD ROAD","MANOR","TX","78653"
96009,"18909 W 99TH TERR","LENEXA","KS","66220"
96010,"1891 BINNING ROAD","MANSFIELD","LA","71052"
96011,"1891 BRUNSWICK AVE","LAWRENCEVILLE","NJ","08648"
96012,"1891 BRYAN AVENUE","WINTER PARK","FL","32789"
96013,"1891 CR 406","HOUSTON","MS","38851"
96014,"1891 DONEGAL SPRINGS ROAD","MOUNT JOY","PA","17552"
96015,"1891 E GOSHEN AVENUE","FRESNO","CA","93720"
96016,"1891 GINA DRIVE","TALLAHASSEE","FL","32303"
96017,"1891 HIGHWAY 449","PINE GOVE","LA","70453"
96018,"1891 MAIN STREET","SANTA CLARA","CA","95050"
96019,"1891 S SADDLE STREET","GILBERT","AZ","85233"
96020,"1891 SAINT ANDREWS DR","MORAGA","CA","94556"
96021,"1891 W 13TH STREET","RIVIERA BEACH","FL","33404"
96022,"1891 W STATE ROAD 67","PORTLAND","IN","47371"
96023,"18910 ELLIS LANE","HILLMAN","MI","49746"
96024,"18910 W 116TH ST","OLATHE","KS","66061"
96025,"18911 COLLINS AVE /1201","SUNNY ISLES BEACH","FL","33160"
96026,"18911 HARDY OAK SUITE 116","SAN ANTONIO","TX","78258"
96027,"18911 RIDGELEIGH LN","LOUISVILLE","KY","40245"
96028,"18911 ROBIN LANE","TOMBALL","TX","77377"
96029,"18911 SHIAWASSEE","DETROIT","MI","48219"
96030,"18911 W FARMINGTON ROAD","TRIVOLI","IL","61569"
96031,"18912 MENDOTA ROAD","APPLE VALLEY","CA","92307"
96032,"18913 NOTTINGHAM ROAD","CLEVELAND","OH","44110"
96033,"18914 110TH AVE CT E","PUYALLUP","WA","98374"
96034,"18914 36TH AVE WEST","LYNNWOOD","WA","98036"
96035,"18914 GIFFORD RD","WELLINGTON","OH","44090"
96036,"18914 HARNETT ST","NORTHRIDGE","CA","91326"
96037,"18914 MORANT BAY DR","RICHMOND","TX","77407"
96038,"18915 DEER HOLLOW RD","HIDDEN VALLEY LAKE","CA","95467"
96039,"18915 FAIRFIELD BLVD","NOBLESVILLE","IN","46060"
96040,"18915 HIKERS TRAIL DR","HUMBLE","TX","77346"
96041,"18916 197TH AVE NE","WOODINVILLE","WA","98077"
96042,"18916 BREEZY LANE","HUNTINGTON BEACH","CA","92648"
96043,"18916 PORT HAVEN PL","GERMANTOWN","MD","20874"
96044,"18918 BLUESTONE HOLLOW LANE","TOMBALL","TX","77377"
96045,"18918 LIVE OAK TRAIL","TOMBALL","TX","77377"
96046,"18918 SAN JUAN DR","DETROIT","MI","48221"
96047,"18919 81ST AVE W","EDMONDS","WA","98026"
96048,"18919 EAST SILVERHILL AVENUE","ROBERTSDALE","AL","36567"
96049,"18919 HERITAGE POINT BLVD","MAGNOLIA","TX","77355"
96050,"1892 1250TH AV","LINCOLN","IL","62656"
96051,"1892 CEDAR STREET UNIT B","ALHAMBRA","CA","91801"
96052,"1892 CHAMPLAIN DRIVE","SEVERN","MD","21144"
96053,"1892 DAWN MEADOW STREET","WESTLAKE VILLAGE","CA","91362"
96054,"1892 E 600 RD","LECOMPTON","KS","66050"
96055,"1892 LAKENOLL DRIVE","CINCINNATI","OH","45231"
96056,"1892 MARKONE ST NW","ATLANTA","GA","30318"
96057,"1892 POLENTA RD","CLAYTON","NC","27520"
96058,"1892 POLENTA ROAD","CLAYTON","NC","27520"
96059,"1892 RIVER ROCK ARCH","VIRGINIA BEACH","VA","23456"
96060,"1892 SOMERSET RIDGE DRIVE","DRAPER","UT","84020"
96061,"18920 PACIFIC AVE S","SPANAWAY","WA","98387"
96062,"18921 NW 28TH PLACE","MIAMI GARDENS","FL","33056"
96063,"18922 MAPLE VALLEY CIRCLE","HAGERSTOWN","MD","21742"
96064,"18922 ONATRIO STREET","OMAHA","NE","68130"
96065,"18922 VICTORY BLVD","RESEDA","CA","91335"
96066,"18923 REMINGTON SPRINGS DRIVE","HOUSTON","TX","77073"
96067,"18924 MARTIN COURT","COUNTRY CLUB HILLS","IL","60478"
96068,"18924 MONTGOMERY VILLAGE AVENUE","MONTGOMERY","MD","20886"
96069,"18924 W MEADOW GRASS DRIVE","LAKE VILLA","IL","60046"
96070,"18925 NW 23RD AVE","MIAMI GARDENS","FL","33056"
96071,"18927 E UTAH CIRCLE","AURORA","CO","80017"
96072,"18928 CANYON SAGE LANE","PFLUGERVILLE","TX","78660"
96073,"18928 EAST CHOKEBERRY STREET","OWASSO","OK","74055"
96074,"1892A LAWRENCE LANE","PORCUPINE","SD","57772"
96075,"1893 APPALOOSA RUN TRAIL NORTHEAST","BUFORD","GA","30519"
96076,"1893 DREW ST","CLEARWATER","FL","33765"
96077,"1893 E SKYLINE DR SUITE 203","SOUTH OGDEN","UT","84405"
96078,"1893 LAGUNA VISTA DRIVE","OREM","UT","84058"
96079,"1893 LEATHERS RD","LAWRENCEBURG","KY","40342"
96080,"1893 MAPLE PLACE","KEYPORT","NJ","07735"
96081,"1893 PALM PLACE","VALDOSTA","GA","31602"
96082,"1893 S NEWCOMB ST","PORTERVILLE","CA","93257"
96083,"1893 STATION PKWY NW","ANDOVER","MN","55304"
96084,"18930 BOTHELL EVERETT HWY F302","BOTHELL","WA","98012"
96085,"18930 EAST WARREN CIRCLE-UNIT 205","AURORA","CO","80013"
96086,"18930 GREENFIELD ROAD","DETROIT","MI","48235"
96087,"18930 NW 44 CT","MIAMI GARDENS","FL","33055"
96088,"18930 NW 8TH AVENUE","MIAMI","FL","33169"
96089,"18931 COLIMA RD STE A","ROWLAND HEIGHTS","CA","91748"
96090,"18931 EMBERS AVE","FARMINGTON","MN","55024"
96091,"18931 HYACINTH RD","CARTHAGE","MO","64836"
