"ID","Address","City","State","Zip"
14501,"106-12 AVENUE J","BROOKLYN","NY","11236"
14502,"106-17 UNION TURNPIKE","FOREST HILLS","NY","11375"
14503,"106-20 70TH AVENUE","FOREST HILLS","NY","11375"
14504,"106-20 OTIS AVE","NEW YORK","NY","11368"
14505,"106-23 UNION HALL STREET","JAMAICA","NY","11433"
14506,"106-30 UNION HALL STREET","JAMAICA","NY","11433"
14507,"106-38 150TH STREET","JAMAICA","NY","11435"
14508,"106-44 156TH STREET - 2ND FL","JAMAICA","NY","11433"
14509,"106-C CHATHAM GARDENS","ROCHESTER","NY","14605"
14510,"106","SHOSHONE","ID","83352"
14511,"1060 21ST LN SE","PINE ISLAND","MN","55963"
14512,"1060 5TH AVENUE","NEW YORK","NY","10128"
14513,"1060 BEACON STREET STE11","BROOKLINE","MA","02446"
14514,"1060 BIRMINGHAM RD","MILTON","GA","30004"
14515,"1060 BONAVENTURE WAY","LAWRENCEVILLE","GA","30044"
14516,"1060 BROADWAY 1057","ALBANY","NY","12204"
14517,"1060 CAMEO CIRCLE","WEST PALM BEACH","FL","33417"
14518,"1060 CERRILLOS ROAD  45","SANTA FE","NM","87505"
14519,"1060 CHATHAM ST","NEWPORT","NC","28570"
14520,"1060 E 41STREET UNIT 410","CHICAGO","IL","60653"
14521,"1060 E KING ST","FRANKLIN","IN","46131"
14522,"1060 E MAGDALENA DR","TEMPE","AZ","85283"
14523,"1060 E STEWART AVE BLDG 2027","PETERSON AFB","CO","80914"
14524,"1060 EAST MAIN STREET","FRANKFORT","KY","40601"
14525,"1060 EDGEWATER LN","BOWLING GREEN","KY","42104"
14526,"1060 FAIRFAX PARK SUITE A","TUSCALOOSA","AL","35406"
14527,"1060 FIFTH AVENUE APT 2A","NEW YORK","NY","10128"
14528,"1060 FLORA LN","FLORISSANT","MO","63031"
14529,"1060 FM 1104","KINGSBURY","TX","78638"
14530,"1060 GARDEN VALLEY ROAD","LINCOLN","NE","68521"
14531,"1060 GLENEAGLES AVENUE","POMONA","CA","91768"
14532,"1060 GRABER AVE UNIT 1","SARASOTA","FL","34237"
14533,"1060 GRANT STREET","BULGER","PA","15019"
14534,"1060 HILTON LANE","CASTALIAN SPRINGS","TN","37031"
14535,"1060 IMPERIAL DR","EDWARDS","CO","81632"
14536,"1060 JAYBEE AVE","DAVENPORT","FL","33897"
14537,"1060 KEENE ROAD","DUNEDIN","FL","34698"
14538,"1060 KENNESAW SPRINGS DRIVE NW","KENNESAW","GA","30144"
14539,"1060 KINGSMILL PARKWAY","COLUMBUS","OH","43229"
14540,"1060 MCGREGOR WAY","PALO ALTO","CA","94306"
14541,"1060 N ALLEN AVE","PASADENA","CA","91104"
14542,"1060 N BUSH STREET","UKIAH","CA","95482"
14543,"1060 N KEDZIE AVENUE UNIT 2","CHICAGO","IL","60651"
14544,"1060 N SHORELINE DR","WASILLA","AK","99654"
14545,"1060 N SIERRA BONITA AVE UNIT 508","WEST HOLLYWOOD","CA","90046"
14546,"1060 NE 212 TERRACE","MIAMI","FL","33179"
14547,"1060 NE 92 STREET","MIAMI SHORES","FL","33138"
14548,"1060 NORTH HAVEN DRIVE","PONCHATOULA","LA","70454"
14549,"1060 OLIVE AVENUE","RAMONA","CA","92065"
14550,"1060 PALISADO AVE","WINDSOR","CT","06095"
14551,"1060 PARK NEWPORT","NEWPORT BEACH","CA","92660"
14552,"1060 PLANTATION BLVD","CONYERS","GA","30094"
