"ID","Address","City","State","Zip"
124001,"2241 NOAH STREET","HONOLULU","HI","96816"
124002,"2241 NORTH  7TH STREET","GRAND JUNCTION","CO","81501"
124003,"2241 NW 3RD STREET","POMPANO BEACH","FL","33069"
124004,"2241 PARK PL SUITE E","MINDEN","NV","89423"
124005,"2241 PIGS EAR ROAD","GRANTSVILLE","MD","21536"
124006,"2241 S PREAKNESS WAY","NAMPA","ID","83686"
124007,"2241 S SHERMAN CIRCLE","MIRAMAR","FL","33025"
124008,"2241 SPAULDING DRIVE","ELY","MN","55731"
124009,"2241 WASHINGTON PIKE","KNOXVILLE","TN","37917"
124010,"2241 WEATHERSTONE CIRCLE","CONYERS","GA","30094"
124011,"2241 WOODEN ACRES DRIVE","MUSCATINE","IA","52761"
124012,"22410 MOUNTAIN VIEW ROAD","MORENO VALLEY","CA","92557"
124013,"22410 S CLEVELAND AVE","PECULIAR","MO","64078"
124014,"22410 SE 111TH AVENUE","HAWTHORNE","FL","32640"
124015,"22411 PLUM CREEK DRIVE","SAUK VILLAGE","IL","60411"
124016,"22411 RIPPLING BROOK","LAKE FOREST","CA","92630"
124017,"22413 THEISEN AVE","SAUKVILLAGE","IL","60411"
124018,"22414 SW 88TH PATH","CUTLER BAY","FL","33190"
124019,"22415 BRIGGS COLEMAN RD","HARLINGEN","TX","78550"
124020,"22415 MARKET STREET 1216","CORNELIUS","NC","28301"
124021,"22415 MIRAMAR CREST DRIVE","TOMBALL","TX","77375"
124022,"22415 SPRING CROSSING DRIVE","SPRING","TX","77373"
124023,"22416 OCEAN AVENUE APARTMENT 119","TORRANCE","CA","90505"
124024,"22417 AUTUMN DRIVE","FRANKFORT","IL","60423"
124025,"22417 SHAWNEE ROAD","INDIAN HILLS","CO","80454"
124026,"224175 ARROWHEAD TRAIL","RINGLE","WI","54471"
124027,"22419 JEAN COURT UNIT 1B","RICHTON PARK","IL","60471"
124028,"2242 1/2 248TH STREET","LOMITA","CA","90717"
124029,"2242 7TH STREET WEST 102","SAINT PAUL","MN","55116"
124030,"2242 BLUEBIRD DRIVE","WESTMINSTER","MD","21157"
124031,"2242 CARSON AVE","CLOVIS","CA","93611"
124032,"2242 DAWN SHADOW WAY","FRESNO","TX","77545"
124033,"2242 EL MANTO DRIVE","RANCHO CORDOVA","CA","95670"
124034,"2242 ELM GROVE ROAD","WYLIE","TX","75098"
124035,"2242 FIELDS CREEK ROAD","WINIFREDE","WV","25214"
124036,"2242 GROTON ROAD","POCOMOKE CITY","MD","21851"
124037,"2242 LAWTON DRIVE","LEMON GROVE","CA","91945"
124038,"2242 N EDGEWOOD RD","EAGLE","ID","83616"
124039,"2242 NE DAVIS STREET","PORTLAND","OR","97232"
124040,"2242 NW 59TH TERRACE","LAUDERHILL","FL","33313"
124041,"2242 NW 78TH AVE","MARGAGE","FL","33063"
124042,"2242 RIVERSIDE DR","WEST COLUMBIA","TX","77486"
124043,"2242 ROSEMOORE WALK","MARIETTA","GA","30062"
124044,"2242 S MILSTEAD","WICHITA","KS","67209"
124045,"2242 S OLIVEWOOD","MESA","AZ","85209"
124046,"2242 US HIGHWAY 50","BATAVIA","OH","45103"
124047,"2242 US HWY 40","ST ELMO","IL","62458"
124048,"2242 WELLSPRING LN","CORDOVA","TN","38016"
124049,"22420 FENKELL","DETROIT","MI","48223"
124050,"22420 FM 1017","EDINBURG","TX","78541"
124051,"22420 GREATER MACK AVE","SAINT CLAIR SHORES","MI","48080"
124052,"22420 NONA STREET","DEARBORN","MI","48124"
124053,"22421 BARTON RD PMM 477","GRAND TERRACE","CA","92313"
124054,"22421 BARTON RD STE 504","GRAND TERRACE","CA","92313"
124055,"22421 BARTON ROAD 298","GRAND TERRACE","CA","92313"
124056,"22421 BARTON ROAD UNIT 290","GRAND TERRACE","CA","92313"
124057,"22423 STRASSBURG AVE","SAUK VILLAGE","IL","60411"
124058,"22424 S ELLSWORTH LOOP RD STE 604","QUEEN CREEK","AZ","85142"
124059,"22424 S ELLSWORTH LOOP RD","QUEEN CREEK","AZ","85142"
124060,"22425 AMHERST STREET","SAINT CLAIR SHORES","MI","48081"
124061,"22425 BENSON ROAD SE- APT A102","KENT","WA","98031"
124062,"22425 RIVERDALE DR","SOUTHFIELD","MI","48033"
124063,"22426 LAWNDALE AVENUE","RICHTON PARK","IL","60471"
124064,"22427 MANOR ROAD","QUEENS VILLAGE","NY","11427"
124065,"22428 STANAFORD ROAD","DANESE","WV","25831"
124066,"22429 WOOD BRANCH ROAD","GEORGETOWN","DE","19947"
124067,"2243 BACOM POINT RD","PAHOKEE","FL","33476"
124068,"2243 CAMINO BRAZOS","PLEASANTON","CA","94556"
124069,"2243 CURTIS ST","DENVER","CO","80205"
124070,"2243 DAVENPORT AVENUE","BATON ROUGE","LA","70807"
124071,"2243 EAST DENNEYS RD","DOVER","DE","19901"
124072,"2243 EUTAW PLACE","BALTIMORE","MD","21217"
124073,"2243 EVENING STAR LN","LAFAYETTE","CO","80026"
124074,"2243 GORDON ST","NEW ORLEANS","LA","70117"
124075,"2243 JESSICA LANE","KISSIMMEE","FL","34744"
124076,"2243 JOANN DRIVE","SPRING HILL","TN","37174"
124077,"2243 N HWY 16","DENVER","NC","28037"
124078,"2243 OAK FALLS LANE","BUFORD","GA","30519"
124079,"2243 PALM TER","SARASOTA","FL","34231"
124080,"2243 PINE TREE LANE","TWINSBURG","OH","44087"
124081,"2243 W PORTER AVENUE","VISALIA","CA","93291"
124082,"22430 GRATIOT AVE PO BOX 122","EASTPOINTE","MI","48021"
124083,"22430 GRATIOT AVENUE - NUMBER 8319","EASTPOINTE","MI","48021"
124084,"22430 GRATIOT AVENUE UNIT 250","EASTPOINTE","MI","48021"
124085,"22430 STARWOOD DRIVE","YORBA LINDA","CA","92887"
124086,"22431 ANTONIO PARKWAY B160-229","RACHO SANTA MARGARIT","CA","92688"
124087,"22431 ANTONIO PARKWAY STE B160-663","RANCHO SANTA MARGARI","CA","92688"
124088,"22431 FARM ROAD 1060","WASHBURN","MO","65772"
124089,"22431 HERON NECK TERRACE","CLARKSBURG","MD","20871"
124090,"22432 MARTELLA AVE","BOCA RATON","FL","33433"
124091,"22433 MAPLE LANE","CLINTON TOWNSHIP","MI","48035"
124092,"224335 KOLBY LN","BIRNAMWOOD","WI","54414"
124093,"22434 DARK STAR WAY","LEXINGTON PARK","MD","20653"
124094,"22436 LOS ROGUES DR","SANTA CLARITA","CA","91350"
124095,"22439 DOREMUS ST","ST CLAIR SHORES","MI","48080"
124096,"22439 WALNUT CIRCLE N","CUPERTINO","CA","95014"
124097,"2244 45TH ST","HIGHLAND","IN","46322"
124098,"2244 DERBYSHIRE DRIVE","MARIETTA","GA","30064"
124099,"2244 E FALCON WAY","SANDY","UT","84093"
124100,"2244 ELM","RIVER GROVE","IL","60171"
124101,"2244 FOX RIDGE TR","FRISCO","TX","75034"
124102,"2244 HIGHWAY 17","IBERIA","MO","65486"
