"ID","Address","City","State","Zip"
6501,"10114 LLANO RIVER LN","CYPRESS","TX","77433"
6502,"10114 N 2391 RD","WEATHERFORD","OK","73096"
6503,"10114 NW 160TH ST","NEWTON","KS","67114"
6504,"10114 RANGER RD","FAIRFAX","VA","22030"
6505,"10115 BAYOU MANOR LN","HOUSTON","TX","77064"
6506,"10115 E BELL ROAD","SCOTTSDALE","AZ","85260"
6507,"10115 E MOUNTAIN VIEW ROAD STE 2088","SCOTTSDALE","AZ","85258"
6508,"10115 HIGHLAND MEADOW CIR APT 202","PARKER","CO","80134"
6509,"10115 JEFFREYS ST UNIT 2156","LAS VEGAS","NV","89183"
6510,"10115 NORTH BROOKS ST","TAMPA","FL","33612"
6511,"10115 PINEHURST DRIVE","AUSTIN","TX","78747"
6512,"10115 SE BROWNING RD","EVANSVILLE","IN","47725"
6513,"10115 WATERFORD LANE","RANCHO CUCAMONGA","CA","91737"
6514,"10115 WILLMINGTON DRIVE","SUMMERSET","SD","57718"
6515,"10116  DAWN BROOK DR","PEARLAND","TX","77584"
6516,"10116 CHEVIOT DRIVE","LOS ANGELES","CA","90064"
6517,"10116 NE 183RD ST","BOTHELL","WA","98011"
6518,"10116 NW 92ND TERRACE","KANSAS CITY","MO","64153"
6519,"10116 ROAD 5 9 NE","MOSES LAKE","WA","98837"
6520,"10117 CALDWELL DEPOT ROAD","CORNELIUS","NC","28031"
6521,"10117 CARMER","FENTON","MI","48430"
6522,"10117 PRIVATE ROAD 2589","CLYDE","TX","79510"
6523,"10117 ROSEHAVEN DR","HOUSTON","TX","77051"
6524,"10117 SEPULVEDA BLVD STE 207","MISSION HILLS","CA","91345"
6525,"10117 SPRING GATE DR","LOUISVILLE","KY","40241"
6526,"10117 W 52ND PL UNIT 303","WHEAT RIDGE","CO","80033"
6527,"10117 WHITTLESEY DR","UNION","KY","41091"
6528,"10117 WOOD LAUREL WAY","BOWIE","MD","20721"
6529,"10118 ANZAC AVE","LOS ANGELES","CA","90002"
6530,"10118 CLUBHOUSE CIRCLE","MAGNOLIA","TX","77354"
6531,"10118 HORNBEAM BLVD","LOUISVILLE","KY","40228"
6532,"10118 MIMOSA SILK DR","FORT MYERS","FL","33913"
6533,"10118 NE MASON ST","PORTLAND","OR","97220"
6534,"10118 QUIVAS ST","THORNTON","CO","80260"
6535,"10119 225TH TERRACE NE","REDMOND","WA","98053"
6536,"10119 41ST COURT EAST","PARRISH","FL","34219"
6537,"10119 APPLE CREEK DR","DALLAS","TX","75243"
6538,"10119 CRINIUM COVE","AUSTIN","TX","78759"
6539,"10119 E DESERT AIRE DR","TUCSON","AZ","85730"
6540,"10119 LAKE DR","NEW PORT RICHEY","FL","34654"
6541,"10119 LAUREL AVE","NORTH HUNTINGDON","PA","15642"
6542,"10119 ROOSEVELT RD","WESTCHESTER","IL","60154"
6543,"10119 S BLANEY AVE APT H","CUPERTINO","CA","95014"
6544,"10119 S FOREST AVE","CHICAGO","IL","60628"
6545,"10119 TOPEKA DR","MINT HILL","NC","28227"
6546,"1011HAMMOND AVE","FLINT","MI","48503"
6547,"1012 109TH ST CT E UNIT 72","TACOMA","WA","98445"
6548,"1012 17TH AVE","WALL","NJ","07719"
6549,"1012 58TH ST S","BIRMINGHAM","AL","35222"
6550,"1012 9TH ST","CORONADO","CA","92118"
6551,"1012 ADAMS AVENUE APT 3A","SALISBURY","MD","21804"
6552,"1012 ADAMS ST","RICHLAND","WA","99352"
6553,"1012 ALICE STREET NUM B","NASHVILLE","TN","37218"
6554,"1012 ANNA KNAPP BLVD","MOUNT PLEASANT","SC","29464"
6555,"1012 ASTORIA PKWY","CATAWBA","NC","28609"
6556,"1012 AVEBURY CT","NEKOOSA","WI","54457"
6557,"1012 AVENUE A","PORT SAINT JOE","FL","32456"
6558,"1012 AZURE HILLS CIR","VAN BUREN","AR","72956"
6559,"1012 BATAVIA AVE","ROYAL OAK","MI","48067"
6560,"1012 BEERSHEBA RD","COLUMBUS","MS","39702"
6561,"1012 BELMORROW DRIVE","CHARLOTTE","NC","28214"
6562,"1012 BLUE JAY DR","MANSFIELD","TX","76063"
6563,"1012 BLUECOAT CIR","HAMPTON","GA","30228"
6564,"1012 BRADDOCK CIRCLE","WOODSTOCK","GA","30189"
6565,"1012 BRENDAN DRIVE","LITTLE ELM","TX","75068"
6566,"1012 CAPRICE LANE","FRUIT HEIGHTS","UT","84037"
6567,"1012 CASTLE ROCK CT","CONCORD","NC","28025"
6568,"1012 CHINABERRY DR","FREDERICK","MD","21703"
6569,"1012 CLAREMONT AVE","WINSTON SALEM","NC","27101"
6570,"1012 COE STREET","TARENTUM","PA","15084"
