"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
249501,"578 WASHINGTON BLVD SUITE 854","MARINA DEL RAY","CA",90292,33.983980435,-118.458867165,1,"578 WASHINGTON BLVD SUITE 854, MARINA DEL RAY, CA, 90292","Match","Non_Exact","578 WASHINGTON BLVD, MARINA DEL REY, CA, 90292",142720375,"R"
249502,"578 WASHINGTON BLVD UNIT 1082","MARINA DEL REY","CA",90292,33.983980435,-118.458867165,2,"578 WASHINGTON BLVD UNIT 1082, MARINA DEL REY, CA, 90292","Match","Exact","578 WASHINGTON BLVD, MARINA DEL REY, CA, 90292",142720375,"R"
249503,"578 WASHINGTON BOULEVARD UNIT 465","MARIN DEL REY","CA",90292,33.983980435,-118.458867165,3,"578 WASHINGTON BOULEVARD UNIT 465, MARIN DEL REY, CA, 90292","Match","Non_Exact","578 WASHINGTON BLVD, MARINA DEL REY, CA, 90292",142720375,"R"
249504,"578 WASHINGTON BOULEVARD","MARINA DEL REY","CA",90292,33.983980435,-118.458867165,4,"578 WASHINGTON BOULEVARD, MARINA DEL REY, CA, 90292","Match","Exact","578 WASHINGTON BLVD, MARINA DEL REY, CA, 90292",142720375,"R"
249505,"5780 AVENIDA ROBLEDAL","PENSACOLA","FL",32504,30.4819935990001,-87.1659638949999,5,"5780 AVENIDA ROBLEDAL, PENSACOLA, FL, 32504","Match","Exact","5780 AVE ROBLEDAL, PENSACOLA, FL, 32504",93223095,"R"
249506,"5780 BROOKWAY DRIVE","WINSTON-SALEM","NC",27105,36.1821531750001,-80.2465794669999,6,"5780 BROOKWAY DRIVE, WINSTON-SALEM, NC, 27105","Match","Exact","5780 BROOKWAY DR, WINSTON SALEM, NC, 27105",84636198,"L"
249507,"5780 CINDER ST","SPRINGFIELD","OR",97478,44.032181661,-122.925020123,7,"5780 CINDER ST, SPRINGFIELD, OR, 97478","Match","Exact","5780 CINDER ST, SPRINGFIELD, OR, 97478",641440009,"R"
249508,"5780 GEMINI ST","RAPID CITY","SD",57703,44.058774316,-103.128068046,8,"5780 GEMINI ST, RAPID CITY, SD, 57703","Match","Exact","5780 GEMINI ST, RAPID CITY, SD, 57703",205511136,"L"
249509,"5780 HEINDALE STREET","STERLING HEIGHTS","MI",48314,42.607026768,-83.052998353,9,"5780 HEINDALE STREET, STERLING HEIGHTS, MI, 48314","Match","Exact","5780 HEINDALE ST, STERLING HEIGHTS, MI, 48314",110691432,"R"
249510,"5780 NW 48TH AVE","COCONUT CREEK","FL",33073,26.30212578,-80.190065443,10,"5780 NW 48TH AVE, COCONUT CREEK, FL, 33073","Match","Exact","5780 NW 48TH AVE, COCONUT CREEK, FL, 33073",114813689,"L"
249511,"5780 S SEMORAN BLVD","ORLANDO","FL",32822,28.4802165140001,-81.310216826,11,"5780 S SEMORAN BLVD, ORLANDO, FL, 32822","Match","Exact","5780 S SEMORAN BLVD, ORLANDO, FL, 32822",638651964,"R"
249512,"5780 SABAL PALM LN","PUNTA GORDA","FL",33982,26.949665909,-81.976474603,12,"5780 SABAL PALM LN, PUNTA GORDA, FL, 33982","Match","Exact","5780 SABAL PALM LN, PUNTA GORDA, FL, 33982",653169090,"L"
249513,"5780 SANDPIPER DRIVE","STEVENS POINT","WI",54482,44.5282770640001,-89.500497491,13,"5780 SANDPIPER DRIVE, STEVENS POINT, WI, 54482","Match","Exact","5780 SANDPIPER DR, STEVENS POINT, WI, 54482",126813041,"L"
249514,"5780 ST MATTHEW ST JOHN CHURCH RD","DONALSONVILLE","GA",39845,31.0011711720001,-84.966061431,14,"5780 ST MATTHEW ST JOHN CHURCH RD, DONALSONVILLE, GA, 39845","Match","Non_Exact","5780 ST MATTHEWS ST JOHN CHURCH RD, DONALSONVILLE, GA, 39845",651038505,"L"
249515,"5780 STILL WATER WAY","WARRENTON","VA",20187,38.7474676210001,-77.699646435,15,"5780 STILL WATER WAY, WARRENTON, VA, 20187","Match","Exact","5780 STILL WATER WAY, WARRENTON, VA, 20187",650629991,"L"
249516,"5780 STONE MILL DRIVE APT B","WINSTON SALEM","NC",27105,36.178183162,-80.283425678,16,"5780 STONE MILL DRIVE APT B, WINSTON SALEM, NC, 27105","Match","Exact","5780 STONE MILL DR, WINSTON SALEM, NC, 27105",84629013,"L"
249517,"5780 TALLANT RD","OOLTEWAH","TN",37363,35.060059358,-85.019684363,17,"5780 TALLANT RD, OOLTEWAH, TN, 37363","Match","Exact","5780 TALLANT RD, OOLTEWAH, TN, 37363",639705626,"L"
249518,"5780 TROY RD","SPRINGFIELD","OH",45502,39.9887287780001,-83.911832692,18,"5780 TROY RD, SPRINGFIELD, OH, 45502","Match","Exact","5780 TROY RD, SPRINGFIELD, OH, 45502",635605540,"R"
