"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
92501,"1821 S HAIRSTON ROAD","DUNWOODY","GA",30338,NA,NA,1,"1821 S HAIRSTON ROAD, DUNWOODY, GA, 30338","No_Match",NA,NA,NA,NA
92502,"1821 S YATES","DENVER","CO",80219,39.683451216,-105.050896351,2,"1821 S YATES, DENVER, CO, 80219","Match","Non_Exact","1821 S YATES ST, DENVER, CO, 80219",177326912,"R"
92503,"1821 SAGAMORE DR","EUCLID","OH",44117,41.5591684180001,-81.540543118,3,"1821 SAGAMORE DR, EUCLID, OH, 44117","Match","Exact","1821 SAGAMORE DR, EUCLID, OH, 44117",61123957,"L"
92504,"1821 SAVERCOOL AVE","BETHLEHEM","PA",18015,40.5984717360001,-75.417443259,4,"1821 SAVERCOOL AVE, BETHLEHEM, PA, 18015","Match","Exact","1821 SAVERCOOL AVE, BETHLEHEM, PA, 18015",80776170,"R"
92505,"1821 SAWGRASS LN","CHAPEL HILL","TN",37034,35.663893339,-86.730564291,5,"1821 SAWGRASS LN, CHAPEL HILL, TN, 37034","Match","Exact","1821 SAWGRASS LN, CHAPEL HILL, TN, 37034",633579683,"L"
92506,"1821 SCRIBNER S","SPOONER","WI",54801,NA,NA,6,"1821 SCRIBNER S, SPOONER, WI, 54801","No_Match",NA,NA,NA,NA
92507,"1821 SEMINOLE DRIVE","AGOURA HILLS","CA",91301,34.1032588150001,-118.759791308,7,"1821 SEMINOLE DRIVE, AGOURA HILLS, CA, 91301","Match","Exact","1821 SEMINOLE DR, AGOURA HILLS, CA, 91301",141721794,"R"
92508,"1821 SHARRICK ROAD","DARIEN CENTER","NY",14040,42.909361061,-78.357894766,8,"1821 SHARRICK ROAD, DARIEN CENTER, NY, 14040","Match","Exact","1821 SHARRICK RD, DARIEN CENTER, NY, 14040",48139708,"R"
92509,"1821 SIDNEY COURT","GLEN ALLEN","VA",23059,37.670585411,-77.470809124,9,"1821 SIDNEY COURT, GLEN ALLEN, VA, 23059","Match","Exact","1821 SIDNEY CT, GLEN ALLEN, VA, 23059",106669050,"R"
92510,"1821 SLAYTON STREET","AUGUSTA","GA",30904,NA,NA,10,"1821 SLAYTON STREET, AUGUSTA, GA, 30904","No_Match",NA,NA,NA,NA
92511,"1821 SMOKETREE CIR","APOPKA","FL",32712,28.7083306660001,-81.5047430239999,11,"1821 SMOKETREE CIR, APOPKA, FL, 32712","Match","Exact","1821 SMOKETREE CIR, APOPKA, FL, 32712",94390420,"L"
92512,"1821 SOUTH BASCOM AVE SUITE 367","CAMPBELL","CA",95008,37.290662249,-121.931770231,12,"1821 SOUTH BASCOM AVE SUITE 367, CAMPBELL, CA, 95008","Match","Exact","1821 S BASCOM AVE, CAMPBELL, CA, 95008",614042756,"L"
92513,"1821 SOUTH COAST HIGHWAY","OCEANSIDE","CA",92054,NA,NA,13,"1821 SOUTH COAST HIGHWAY, OCEANSIDE, CA, 92054","No_Match",NA,NA,NA,NA
92514,"1821 SOUTH LAKESHORE DRIVE","CHAPEL HILL","NC",27514,35.9410389270001,-79.036856198,14,"1821 SOUTH LAKESHORE DRIVE, CHAPEL HILL, NC, 27514","Match","Exact","1821 S LAKESHORE DR, CHAPEL HILL, NC, 27514",72380204,"L"
92515,"1821 SPENCER ST","GRINNELL","IA",50112,41.7558772140001,-92.73153812,15,"1821 SPENCER ST, GRINNELL, IA, 50112","Match","Exact","1821 SPENCER ST, GRINNELL, IA, 50112",89572280,"L"
92516,"1821 SPERA LANE","EAST NORRITON","PA",19403,40.1371036960001,-75.3676054319999,16,"1821 SPERA LANE, EAST NORRITON, PA, 19403","Match","Exact","1821 SPERA LN, EAST NORRITON, PA, 19403",135070561,"R"
92517,"1821 STATE HIGHWAY 114","MEGARGEL","TX",76370,33.4485988820001,-98.9229221749999,17,"1821 STATE HIGHWAY 114, MEGARGEL, TX, 76370","Match","Exact","1821 STATE HWY 114, MEGARGEL, TX, 76370",182409849,"R"
92518,"1821 SUMMIT RD   SUITE 114","CINCINNATI","OH",45237,39.202006667,-84.4550413969999,18,"1821 SUMMIT RD   SUITE 114, CINCINNATI, OH, 45237","Match","Exact","1821 SUMMIT RD, CINCINNATI, OH, 45237",103928481,"R"
92519,"1821 SUMMIT RD SUITE G10","CINCINNATI","OH",45237,39.202006667,-84.4550413969999,19,"1821 SUMMIT RD SUITE G10, CINCINNATI, OH, 45237","Match","Exact","1821 SUMMIT RD, CINCINNATI, OH, 45237",103928481,"R"
92520,"1821 SUMMIT","CINCINNATI","OH",45237,39.202006667,-84.4550413969999,20,"1821 SUMMIT, CINCINNATI, OH, 45237","Match","Non_Exact","1821 SUMMIT RD, CINCINNATI, OH, 45237",103928481,"R"
92521,"1821 SUNSET DRIVE","BETTENDORF","IA",52722,41.530350507,-90.507117597,21,"1821 SUNSET DRIVE, BETTENDORF, IA, 52722","Match","Exact","1821 SUNSET DR, BETTENDORF, IA, 52722",122728064,"R"
92522,"1821 THOMAS H DELPIT DRIVE","BATON ROUGE","LA",70802,30.430805359,-91.1769293309999,22,"1821 THOMAS H DELPIT DRIVE, BATON ROUGE, LA, 70802","Match","Exact","1821 THOMAS H DELPIT DR, BATON ROUGE, LA, 70802",92183147,"L"
92523,"1821 TUCKER ST","SELMA","CA",93662,36.567052075,-119.610540868,23,"1821 TUCKER ST, SELMA, CA, 93662","Match","Exact","1821 TUCKER ST, SELMA, CA, 93662",197588967,"L"
92524,"1821 UNIVERSITY AVE W STE 322","SAINT PAUL","MN",55104,44.955842526,-93.1770905499999,24,"1821 UNIVERSITY AVE W STE 322, SAINT PAUL, MN, 55104","Match","Exact","1821 UNIVERSITY AVE W, SAINT PAUL, MN, 55104",97641303,"R"
92525,"1821 UNIVERSITY AVE W SUITE 106","ST PAUL","MN",55104,44.955842526,-93.1770905499999,25,"1821 UNIVERSITY AVE W SUITE 106, ST PAUL, MN, 55104","Match","Exact","1821 UNIVERSITY AVE W, SAINT PAUL, MN, 55104",97641303,"R"
92526,"1821 UNIVERSITY AVE W SUITE 107-21","SAINT PAUL","MN",55125,44.955842526,-93.1770905499999,26,"1821 UNIVERSITY AVE W SUITE 107-21, SAINT PAUL, MN, 55125","Match","Non_Exact","1821 UNIVERSITY AVE W, SAINT PAUL, MN, 55104",97641303,"R"
92527,"1821 UNIVERSITY AVE WEST SUITE 157","SAINT PAUL","MN",55104,44.955842526,-93.1770905499999,27,"1821 UNIVERSITY AVE WEST SUITE 157, SAINT PAUL, MN, 55104","Match","Exact","1821 UNIVERSITY AVE W, SAINT PAUL, MN, 55104",97641303,"R"
92528,"1821 UNIVERSITY AVENUE SUITE 285","SAINT PAUL","MN",55114,NA,NA,28,"1821 UNIVERSITY AVENUE SUITE 285, SAINT PAUL, MN, 55114","No_Match",NA,NA,NA,NA
92529,"1821 UNIVERSITY AVENUE W SUITE 104","SAINT PAUL","MN",55104,44.955842526,-93.1770905499999,29,"1821 UNIVERSITY AVENUE W SUITE 104, SAINT PAUL, MN, 55104","Match","Exact","1821 UNIVERSITY AVE W, SAINT PAUL, MN, 55104",97641303,"R"
92530,"1821 UNIVERSITY AVENUE WEST STE 531","ST PAUL","MN",55110,44.955842526,-93.1770905499999,30,"1821 UNIVERSITY AVENUE WEST STE 531, ST PAUL, MN, 55110","Match","Non_Exact","1821 UNIVERSITY AVE W, SAINT PAUL, MN, 55104",97641303,"R"
92531,"1821 W B AVE","ELK CITY","OK",73644,35.41569565,-99.4263573919999,31,"1821 W B AVE, ELK CITY, OK, 73644","Match","Exact","1821 W B AVE, ELK CITY, OK, 73644",151544721,"R"
