"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
147001,"2701 WEST DAWNVIEW DR","RIALTO","CA",92377,34.1598799980001,-117.427715188,1,"2701 WEST DAWNVIEW DR, RIALTO, CA, 92377","Match","Exact","2701 W DAWNVIEW DR, RIALTO, CA, 92377",144966208,"R"
147002,"2701 WEST ELWOOD AVE","SOUTH BEND","IN",46628,41.693743726,-86.2887177059999,2,"2701 WEST ELWOOD AVE, SOUTH BEND, IN, 46628","Match","Non_Exact","2701 ELWOOD AVE, SOUTH BEND, IN, 46628",8052283,"R"
147003,"2701 WILLIAMSBURG STREET - 204","ALEXANDRIA","VA",22314,38.8032074880001,-77.079427854,3,"2701 WILLIAMSBURG STREET - 204, ALEXANDRIA, VA, 22314","Match","Exact","2701 WILLIAMSBURG ST, ALEXANDRIA, VA, 22314",76063553,"R"
147004,"2701 WILLOWCREEK ROAD","VALPARAISO","IN",46268,NA,NA,4,"2701 WILLOWCREEK ROAD, VALPARAISO, IN, 46268","No_Match",NA,NA,NA,NA
147005,"2701","SNELLVILLE","GA",30039,NA,NA,5,"2701, SNELLVILLE, GA, 30039","No_Match",NA,NA,NA,NA
147006,"27010 CONCHO TRL","MAGNOLIA","TX",77355,30.213175623,-95.800590536,6,"27010 CONCHO TRL, MAGNOLIA, TX, 77355","Match","Exact","27010 CONCHO TRL, MAGNOLIA, TX, 77355",614136815,"R"
147007,"27010 EDGEWOOD RD","EXCELSIOR","MN",55331,44.9063573610001,-93.622952568,7,"27010 EDGEWOOD RD, EXCELSIOR, MN, 55331","Match","Exact","27010 EDGEWOOD RD, EXCELSIOR, MN, 55331",43794288,"R"
147008,"27010 ROCK ISLAND ROAD","HEMPSTEAD","TX",77445,30.171101465,-96.087944038,8,"27010 ROCK ISLAND ROAD, HEMPSTEAD, TX, 77445","Match","Exact","27010 ROCK ISLAND RD, HEMPSTEAD, TX, 77445",78359261,"R"
147009,"27015 LINDENWOOD CREEK LANE","KATY","TX",77494,29.7391250760001,-95.835960471,9,"27015 LINDENWOOD CREEK LANE, KATY, TX, 77494","Match","Exact","27015 LINDENWOOD CREEK LN, KATY, TX, 77494",648705418,"L"
147010,"27015 NE HATHAWAY ROAD","CAMAS","WA",98607,45.624741511,-122.39457168,10,"27015 NE HATHAWAY ROAD, CAMAS, WA, 98607","Match","Exact","27015 NE HATHAWAY RD, CAMAS, WA, 98607",158331355,"R"
147011,"2702 4TH AVENUE W","SEATTLE","WA",98119,47.6441774190001,-122.362215867,11,"2702 4TH AVENUE W, SEATTLE, WA, 98119","Match","Exact","2702 4TH AVE W, SEATTLE, WA, 98119",186581259,"R"
147012,"2702 ACR 489","MONTALBA","TX",75853,32.018927311,-95.8386965189999,12,"2702 ACR 489, MONTALBA, TX, 75853","Match","Non_Exact","2702 CO RD 489, MONTALBA, TX, 75853",74646973,"R"
147013,"2702 ADELPHI LANE","BRYANS ROAD","MD",20616,38.6340321860001,-77.08179126,13,"2702 ADELPHI LANE, BRYANS ROAD, MD, 20616","Match","Exact","2702 ADELPHI LN, BRYANS ROAD, MD, 20616",25376630,"R"
147014,"2702 ANDREW SPRINGS LN","SPRING","TX",77386,30.094685181,-95.382508525,14,"2702 ANDREW SPRINGS LN, SPRING, TX, 77386","Match","Exact","2702 ANDREW SPRINGS LN, SPRING, TX, 77386",627952234,"R"
147015,"2702 BARSHA FIELDS LANE","MARYVILLE","TN",37804,35.776284113,-83.941373368,15,"2702 BARSHA FIELDS LANE, MARYVILLE, TN, 37804","Match","Non_Exact","2702 BRASHA FIELDS LN, MARYVILLE, TN, 37804",627247465,"R"
147016,"2702 CURDES AVE","FORT WAYNE","IN",48605,41.101802133,-85.1048611209999,16,"2702 CURDES AVE, FORT WAYNE, IN, 48605","Match","Non_Exact","2702 CURDES AVE, FORT WAYNE, IN, 46805",6380257,"R"
147017,"2702 DELLWOOD DRIVE","PARMA","OH",44134,41.3917082200001,-81.701329887,17,"2702 DELLWOOD DRIVE, PARMA, OH, 44134","Match","Exact","2702 DELLWOOD DR, PARMA, OH, 44134",61117331,"R"
147018,"2702 DULUTH HWY SUITE A","DULUTH","GA",30096,33.9843046230001,-84.124399211,18,"2702 DULUTH HWY SUITE A, DULUTH, GA, 30096","Match","Exact","2702 DULUTH HWY, DULUTH, GA, 30096",88916371,"R"
147019,"2702 E 76TH PL","CHICAGO","IL",60649,41.756237861,-87.558404877,19,"2702 E 76TH PL, CHICAGO, IL, 60649","Match","Exact","2702 E 76TH PL, CHICAGO, IL, 60649",111775860,"L"
147020,"2702 E LACEWOOD DRIVE","MERIDIAN","ID",83646,43.6447181090001,-116.360716186,20,"2702 E LACEWOOD DRIVE, MERIDIAN, ID, 83646","Match","Exact","2702 E LACEWOOD DR, MERIDIAN, ID, 83646",646839410,"R"
147021,"2702 EAST FIFTH STREET SUITE 409","TYLER","TX",75701,32.3324074550001,-95.2657629619999,21,"2702 EAST FIFTH STREET SUITE 409, TYLER, TX, 75701","Match","Exact","2702 E 5TH ST, TYLER, TX, 75701",141316375,"R"
147022,"2702 EMANCIPATION AVE","HOUSTON","TX",77004,NA,NA,22,"2702 EMANCIPATION AVE, HOUSTON, TX, 77004","No_Match",NA,NA,NA,NA
147023,"2702 ETHEL STREET","INDIANAPOLIS","IN",46208,39.8054416260001,-86.169137661,23,"2702 ETHEL STREET, INDIANAPOLIS, IN, 46208","Match","Non_Exact","2702 ETHEL AVE, INDIANAPOLIS, IN, 46208",107989215,"L"
