"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
79501,"164 BUETEL LANE","WADDY","KY",40076,38.1276410790001,-85.0830664169999,1,"164 BUETEL LANE, WADDY, KY, 40076","Match","Exact","164 BUETEL LN, WADDY, KY, 40076",651390499,"R"
79502,"164 BUTLER ROAD","STARKVILLE","MS",39759,NA,NA,2,"164 BUTLER ROAD, STARKVILLE, MS, 39759","No_Match",NA,NA,NA,NA
79503,"164 CABRILLO DR","GROVELAND","FL",34736,28.579839457,-81.811151453,3,"164 CABRILLO DR, GROVELAND, FL, 34736","Match","Exact","164 CABRILLO DR, GROVELAND, FL, 34736",617509496,"R"
79504,"164 CARPENTER HILL RD","TRAVERSE CITY","MI",49686,44.790155564,-85.5738377069999,4,"164 CARPENTER HILL RD, TRAVERSE CITY, MI, 49686","Match","Exact","164 CARPENTER HILL RD, TRAVERSE CITY, MI, 49686",627646928,"R"
79505,"164 CENTENNIAL AVE","MERIDEN","CT",6451,41.53754552,-72.8251899909999,5,"164 CENTENNIAL AVE, MERIDEN, CT, 6451","Match","Exact","164 CENTENNIAL AVE, MERIDEN, CT, 06451",3723065,"L"
79506,"164 CENTERTON RD","BRIDGETON","NJ",8302,39.472965781,-75.1999876899999,6,"164 CENTERTON RD, BRIDGETON, NJ, 8302","Match","Exact","164 CENTERTON RD, BRIDGETON, NJ, 08302",174108426,"L"
79507,"164 CHERRY STREET","PIKEVILLE","TN",37367,35.599236067,-85.188351702,7,"164 CHERRY STREET, PIKEVILLE, TN, 37367","Match","Non_Exact","164 CHERRY, PIKEVILLE, TN, 37367",647856881,"R"
79508,"164 CITY DEPOT ROAD","CHARLTON","MA",1507,42.169329797,-71.985460416,8,"164 CITY DEPOT ROAD, CHARLTON, MA, 1507","Match","Exact","164 CITY DEPOT RD, CHARLTON, MA, 01507",40017177,"L"
79509,"164 CONCORD ROAD","BILLERICA","MA",1821,42.5487709770001,-71.279362208,9,"164 CONCORD ROAD, BILLERICA, MA, 1821","Match","Exact","164 CONCORD RD, BILLERICA, MA, 01821",87128237,"L"
79510,"164 COPLY TERRACE","SEBASTIAN","FL",32958,27.7675167690001,-80.4744163249999,10,"164 COPLY TERRACE, SEBASTIAN, FL, 32958","Match","Exact","164 COPLY TER, SEBASTIAN, FL, 32958",120316216,"R"
79511,"164 COUNTY RD 241","HOULKA","MS",38850,34.0601120160001,-89.017618785,11,"164 COUNTY RD 241, HOULKA, MS, 38850","Match","Exact","164 CO RD 241, HOULKA, MS, 38850",76927991,"L"
79512,"164 COUNTY ROAD 117","CEDAR BLUFF","AL",35959,34.201531301,-85.500252868,12,"164 COUNTY ROAD 117, CEDAR BLUFF, AL, 35959","Match","Exact","164 CO RD 117, CEDAR BLUFF, AL, 35959",651294833,"R"
79513,"164 CUB HOWELL RD","BAKERSVILLE","NC",28705,NA,NA,13,"164 CUB HOWELL RD, BAKERSVILLE, NC, 28705","Tie",NA,NA,NA,NA
79514,"164 CULBREATH ROAD","HARTSELLE","AL",35640,34.425488542,-86.920067237,14,"164 CULBREATH ROAD, HARTSELLE, AL, 35640","Match","Exact","164 CULBREATH RD, HARTSELLE, AL, 35640",97107057,"L"
79515,"164 DELANCEY ST","NEWARK","NJ",7103,NA,NA,15,"164 DELANCEY ST, NEWARK, NJ, 7103","No_Match",NA,NA,NA,NA
79516,"164 DELANCY ST","NEWARK","NJ",7105,40.720032173,-74.1608379849999,16,"164 DELANCY ST, NEWARK, NJ, 7105","Match","Exact","164 DELANCY ST, NEWARK, NJ, 07105",63468696,"L"
79517,"164 DODGEN PLACE DRIVE","HAMPTON","GA",30228,33.411922218,-84.277040751,17,"164 DODGEN PLACE DRIVE, HAMPTON, GA, 30228","Match","Exact","164 DODGEN PLACE DR, HAMPTON, GA, 30228",619933718,"R"
79518,"164 E KIRNWOOD DRIVE","DALLAS","TX",75241,32.65392568,-96.819993196,18,"164 E KIRNWOOD DRIVE, DALLAS, TX, 75241","Match","Exact","164 E KIRNWOOD DR, DALLAS, TX, 75241",619136127,"R"
79519,"164 EAST 1ST ST","WIND GAP","PA",18091,40.838737705,-75.2927049309999,19,"164 EAST 1ST ST, WIND GAP, PA, 18091","Match","Exact","164 E 1ST ST, WIND GAP, PA, 18091",647958858,"L"
79520,"164 ERWIN HILLS ROAD","ASHEVILLE","NC",28806,35.6208219060001,-82.61995075,20,"164 ERWIN HILLS ROAD, ASHEVILLE, NC, 28806","Match","Exact","164 ERWIN HILLS RD, ASHEVILLE, NC, 28806",652017159,"L"
79521,"164 ESCOLL DRIVE","EAST STROUDSBURG","PA",18301,41.039588178,-75.192967853,21,"164 ESCOLL DRIVE, EAST STROUDSBURG, PA, 18301","Match","Exact","164 ESCOLL DR, E STROUDSBURG, PA, 18301",136792768,"R"
79522,"164 GARDENGATE DRIVE","HARVEST","AL",35749,34.8363077290001,-86.7002382909999,22,"164 GARDENGATE DRIVE, HARVEST, AL, 35749","Match","Exact","164 GARDENGATE DR, HARVEST, AL, 35749",649128114,"L"
79523,"164 GOVERNORS DRIVE","FOREST PARK","GA",30297,33.6183902500001,-84.3789231549999,23,"164 GOVERNORS DRIVE, FOREST PARK, GA, 30297","Match","Exact","164 GOVERNORS DR, FOREST PARK, GA, 30297",23337495,"R"
79524,"164 GRUBB ROAD","NEWFIELD","NJ",8344,39.562664892,-75.045492308,24,"164 GRUBB ROAD, NEWFIELD, NJ, 8344","Match","Exact","164 GRUBB RD, NEWFIELD, NJ, 08344",636220683,"R"
79525,"164 HAMMOND RD","MARS","PA",16046,40.721782381,-79.985427656,25,"164 HAMMOND RD, MARS, PA, 16046","Match","Exact","164 HAMMOND RD, MARS, PA, 16046",52672261,"L"
79526,"164 HAVEMEYER ST APARTMENT 6","NEW YORK","NY",11211,40.7112693660001,-73.957756016,26,"164 HAVEMEYER ST APARTMENT 6, NEW YORK, NY, 11211","Match","Non_Exact","164 HAVEMEYER ST, BROOKLYN, NY, 11211",59076635,"R"
79527,"164 HAWLEY STREET","GRAYSLAKE","IL",60030,42.345397774,-88.0417832219999,27,"164 HAWLEY STREET, GRAYSLAKE, IL, 60030","Match","Exact","164 HAWLEY ST, GRAYSLAKE, IL, 60030",119636005,"L"
79528,"164 HILLARY DRIVE","JACKSON","TN",38305,35.6547359670001,-88.812329936,28,"164 HILLARY DRIVE, JACKSON, TN, 38305","Match","Exact","164 HILLARY DR, JACKSON, TN, 38305",21330347,"R"
79529,"164 HILLDALE ROAD","BETHANY","CT",6524,41.4261810250001,-72.985534966,29,"164 HILLDALE ROAD, BETHANY, CT, 6524","Match","Exact","164 HILLDALE RD, BETHANY, CT, 06524",3710963,"R"
