"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
314501,"928 WESTHOLM ROAD","NISKAYUNA","NY",12309,42.7928887850001,-73.8907451589999,1,"928 WESTHOLM ROAD, NISKAYUNA, NY, 12309","Match","Exact","928 WESTHOLM RD, NISKAYUNA, NY, 12309",18030783,"R"
314502,"928 WHISPER SOUND ST","MINNEOLA","FL",34715,28.591596291,-81.747754868,2,"928 WHISPER SOUND ST, MINNEOLA, FL, 34715","Match","Exact","928 WHISPER SOUND ST, MINNEOLA, FL, 34715",94190215,"R"
314503,"928","KNIGHTDALE","NC",27545,NA,NA,3,"928, KNIGHTDALE, NC, 27545","No_Match",NA,NA,NA,NA
314504,"9280 CARIBBEAN BLVD","CUTLER BAY","FL",33157,25.5875256510001,-80.341426971,4,"9280 CARIBBEAN BLVD, CUTLER BAY, FL, 33157","Match","Exact","9280 CARIBBEAN BLVD, CUTLER BAY, FL, 33157",115995658,"L"
314505,"9280 KOS LANE","MANASSAS","VA",20110,NA,NA,5,"9280 KOS LANE, MANASSAS, VA, 20110","No_Match",NA,NA,NA,NA
314506,"9280 MAPLE HOLLOW LOOP","CORDOVA","TN",38016,35.183916261,-89.7527806369999,6,"9280 MAPLE HOLLOW LOOP, CORDOVA, TN, 38016","Match","Exact","9280 MAPLE HOLLOW LOOP, CORDOVA, TN, 38016",618372945,"L"
314507,"9280 MILFORD DR","NORTHFIELD","OH",44067,41.3428219470001,-81.522412784,7,"9280 MILFORD DR, NORTHFIELD, OH, 44067","Match","Exact","9280 MILFORD DR, NORTHFIELD, OH, 44067",61361054,"L"
314508,"9280 SANDPIPER COURT","ORIENT","OH",43146,39.800959881,-83.039893341,8,"9280 SANDPIPER COURT, ORIENT, OH, 43146","Match","Exact","9280 SANDPIPER CT, ORIENT, OH, 43146",37457027,"R"
314509,"9281 HARRISON STREET","THORNTON","CO",80229,39.864794175,-104.941086678,9,"9281 HARRISON STREET, THORNTON, CO, 80229","Match","Exact","9281 HARRISON ST, THORNTON, CO, 80229",177422680,"R"
314510,"9281 MARKLEYS GROVE BLVD","SUMMERVILLE","SC",29485,32.937712311,-80.121845424,10,"9281 MARKLEYS GROVE BLVD, SUMMERVILLE, SC, 29485","Match","Exact","9281 MARKLEYS GROVE BLVD, SUMMERVILLE, SC, 29485",178485804,"L"
314511,"9281F W ALLYN ST","MILWAUKEE","WI",53224,43.1827471710001,-88.0256746969999,11,"9281F W ALLYN ST, MILWAUKEE, WI, 53224","Match","Exact","9281 W ALLYN ST, MILWAUKEE, WI, 53224",77724118,"L"
314512,"9282 CARDINAL FOREST LANE UNIT 201","LORTON","VA",22079,38.7060698080001,-77.229579483,12,"9282 CARDINAL FOREST LANE UNIT 201, LORTON, VA, 22079","Match","Exact","9282 CARDINAL FOREST LN, LORTON, VA, 22079",635445164,"L"
