"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
221501,"47-519 WAIPAIPAI ST","KANEOHE","HI",96744,21.44267984,-157.84152954,1,"47-519 WAIPAIPAI ST, KANEOHE, HI, 96744","Match","Exact","47-519 WAIPAIPAI ST, KANEOHE, HI, 96744",203233222,"L"
221502,"47-528A KAMEHAMEHA HWY","KANEOHE","HI",96744,NA,NA,2,"47-528A KAMEHAMEHA HWY, KANEOHE, HI, 96744","Tie",NA,NA,NA,NA
221503,"47-563 HUA PLACE","KANEOHE","HI",96744,21.432444553,-157.83319448,3,"47-563 HUA PLACE, KANEOHE, HI, 96744","Match","Exact","47 HUA PL, KANEOHE, HI, 96744",203233398,"R"
221504,"47-614 PUAPOO PLACE","KANEOHE","HI",96744,21.432788831,-157.835729802,4,"47-614 PUAPOO PLACE, KANEOHE, HI, 96744","Match","Exact","47 PUAPOO PL, KANEOHE, HI, 96744",203259605,"R"
221505,"47-670 HALEMANU STREET","KANEOHE","HI",96744,21.4291698320001,-157.833732555,5,"47-670 HALEMANU STREET, KANEOHE, HI, 96744","Match","Exact","47-670 HALEMANU ST, KANEOHE, HI, 96744",203258039,"L"
221506,"47-704 HALEMANU STREET","KANEOHE","HI",96744,21.4287176510001,-157.833885505,6,"47-704 HALEMANU STREET, KANEOHE, HI, 96744","Match","Exact","47-704 HALEMANU ST, KANEOHE, HI, 96744",203258039,"L"
221507,"47-707 HUI ULILI ST","KANEOHE","HI",96744,21.4386746870001,-157.835645835,7,"47-707 HUI ULILI ST, KANEOHE, HI, 96744","Match","Exact","47-707 HUI ULILI ST, KANEOHE, HI, 96744",203233304,"R"
221508,"47-745D KAMEHAMEHA HIGHWAY","KANEOHE","HI",96744,NA,NA,8,"47-745D KAMEHAMEHA HIGHWAY, KANEOHE, HI, 96744","Tie",NA,NA,NA,NA
221509,"47","SUNNYVALE","TX",75182,NA,NA,9,"47, SUNNYVALE, TX, 75182","No_Match",NA,NA,NA,NA
221510,"470 15TH ST APT 1L","BROOKLYN","NY",11215,40.661537348,-73.980975309,10,"470 15TH ST APT 1L, BROOKLYN, NY, 11215","Match","Exact","470 15TH ST, BROOKLYN, NY, 11215",59078270,"R"
221511,"470 2ND AVE 08-E","NEW YORK","NY",10016,40.740117035,-73.979268513,11,"470 2ND AVE 08-E, NEW YORK, NY, 10016","Match","Exact","470 2ND AVE, NEW YORK, NY, 10016",642471655,"L"
221512,"470 3RD AVE","CHULA VISTA","CA",91910,32.6354472020001,-117.077623938,12,"470 3RD AVE, CHULA VISTA, CA, 91910","Match","Exact","470 3RD AVE, CHULA VISTA, CA, 91910",195356251,"R"
221513,"470 ADAMS STREET","TISKILWA","IL",61368,41.2963113800001,-89.5159354209999,13,"470 ADAMS STREET, TISKILWA, IL, 61368","Match","Exact","470 ADAMS ST, TISKILWA, IL, 61368",8481190,"R"
