"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
296501,"8126 CREEK ST STE 200","JONESBORO","GA",30236,33.532107975,-84.3190085859999,1,"8126 CREEK ST STE 200, JONESBORO, GA, 30236","Match","Exact","8126 CREEK ST, JONESBORO, GA, 30236",23318088,"L"
296502,"8126 EAST 53RD DRIVE","DENVER","CO",80238,39.794562704,-104.894385355,2,"8126 EAST 53RD DRIVE, DENVER, CO, 80238","Match","Exact","8126 E 53RD DR, DENVER, CO, 80238",645173122,"R"
296503,"8126 KINGS CROSS DRIVE","EVANSVILLE","IN",47711,38.053029683,-87.561286347,3,"8126 KINGS CROSS DRIVE, EVANSVILLE, IN, 47711","Match","Exact","8126 KINGS CROSS DR, EVANSVILLE, IN, 47711",632520161,"L"
296504,"8126 LAKEVIEW PKWY STE 104","ROWLETT","TX",75088,32.91438909,-96.523747879,4,"8126 LAKEVIEW PKWY STE 104, ROWLETT, TX, 75088","Match","Exact","8126 LAKEVIEW PKWY, ROWLETT, TX, 75088",636338253,"R"
296505,"8126 NEW LAGRANGE RD","LOUISVILLE","KY",40222,38.2621872870001,-85.606341263,5,"8126 NEW LAGRANGE RD, LOUISVILLE, KY, 40222","Match","Exact","8126 LAGRANGE RD, LOUISVILLE, KY, 40222",96863263,"R"
296506,"8126 SOUTH KINGSTON AVE  APT 3","CHICAGO","IL",60617,41.747596061,-87.5625314169999,6,"8126 SOUTH KINGSTON AVE  APT 3, CHICAGO, IL, 60617","Match","Exact","8126 S KINGSTON AVE, CHICAGO, IL, 60617",111776224,"R"
296507,"8126 TOWSON BLVD","MIAMISBURG","OH",45342,39.629410337,-84.2330307349999,7,"8126 TOWSON BLVD, MIAMISBURG, OH, 45342","Match","Exact","8126 TOWSON BLVD, MIAMISBURG, OH, 45342",637594179,"R"
296508,"8127 DEER SPRING CIR","ANTELOPE","CA",95843,38.7172339700001,-121.36508758,8,"8127 DEER SPRING CIR, ANTELOPE, CA, 95843","Match","Exact","8127 DEER SPRING CIR, ANTELOPE, CA, 95843",133390334,"R"
296509,"8127 FAIRVIEW RIDGE ROAD","NEW MARTINSVILLE","WV",26155,39.6928677880001,-80.6205258959999,9,"8127 FAIRVIEW RIDGE ROAD, NEW MARTINSVILLE, WV, 26155","Match","Exact","8127 FAIRVIEW RIDGE, NEW MARTINSVILLE, WV, 26155",649517314,"L"
296510,"8127 LEON STREET","PHILADELPHIA","PA",19136,40.0442244130001,-75.02752656,10,"8127 LEON STREET, PHILADELPHIA, PA, 19136","Match","Exact","8127 LEON ST, PHILADELPHIA, PA, 19136",131432852,"R"
296511,"8127 MESA DR STE B206 176","AUSTIN","TX",78759,30.372123603,-97.75694218,11,"8127 MESA DR STE B206 176, AUSTIN, TX, 78759","Match","Exact","8127 MESA DR, AUSTIN, TX, 78759",63927877,"R"
296512,"8127 MESA DRIVE  SUITE B206  PMB 34","AUSTIN","DC",78759,NA,NA,12,"8127 MESA DRIVE  SUITE B206  PMB 34, AUSTIN, DC, 78759","No_Match",NA,NA,NA,NA
