"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
288001,"7655 HAMPTON PLACE LN","CINCINNATI","OH",45244,39.096096629,-84.341139558,1,"7655 HAMPTON PLACE LN, CINCINNATI, OH, 45244","Match","Exact","7655 HAMPTON PLACE LN, CINCINNATI, OH, 45244",103958118,"R"
288002,"7655 JUNIPER AVE","FONTANA","CA",92336,34.1147598330001,-117.440212984,2,"7655 JUNIPER AVE, FONTANA, CA, 92336","Match","Exact","7655 JUNIPER AVE, FONTANA, CA, 92336",144642399,"L"
288003,"7655 MARKET STREET   SUITE B","WILMINGTON","NC",28411,34.2833652190001,-77.808580523,3,"7655 MARKET STREET   SUITE B, WILMINGTON, NC, 28411","Match","Exact","7655 MARKET ST, WILMINGTON, NC, 28411",650718185,"L"
288004,"7655 N 3000 W","HONEYVILLE","UT",84314,41.6486843710001,-112.087317854,4,"7655 N 3000 W, HONEYVILLE, UT, 84314","Match","Exact","7655 3000 W, HONEYVILLE, UT, 84314",627241803,"L"
288005,"7655 PLEASANT RIDGE RD","ARLINGTON","TN",38002,35.2987623230001,-89.808872569,5,"7655 PLEASANT RIDGE RD, ARLINGTON, TN, 38002","Match","Exact","7655 PLEASANT RIDGE RD, ARLINGTON, TN, 38002",72969490,"R"
288006,"7655 PRODUCTION DRIVE","CINCINNATI","OH",45237,39.1990996370001,-84.45495736,6,"7655 PRODUCTION DRIVE, CINCINNATI, OH, 45237","Match","Exact","7655 PRODUCTION DR, CINCINNATI, OH, 45237",103928484,"R"
288007,"7655 SOUTH VINCENNES AVENUE","CHICAGO","IL",60620,41.7549359440001,-87.6328859769999,7,"7655 SOUTH VINCENNES AVENUE, CHICAGO, IL, 60620","Match","Exact","7655 S VINCENNES AVE, CHICAGO, IL, 60620",111831414,"L"
288008,"7655 TWP RD 177","FREDERICKTOWN","OH",43019,NA,NA,8,"7655 TWP RD 177, FREDERICKTOWN, OH, 43019","No_Match",NA,NA,NA,NA
288009,"7655 W 60TH AVE","ARVADA","CO",80004,39.8059777230001,-105.082989997,9,"7655 W 60TH AVE, ARVADA, CO, 80004","Match","Exact","7655 W 60TH AVE, ARVADA, CO, 80004",652262954,"R"
288010,"7655 W GULF TO LAKE HWY SUITE 13","CRYSTAL RIVER","FL",34429,28.89668622,-82.56207341,10,"7655 W GULF TO LAKE HWY SUITE 13, CRYSTAL RIVER, FL, 34429","Match","Non_Exact","7655 W GULF TO LAKE HWY, CRYSTAL RIVER, FL, 34429",610749454,"R"
