"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
279001,"7136 HARMONY PL SW","COVINGTON","GA",30014,33.5814445780001,-83.856421138,1,"7136 HARMONY PL SW, COVINGTON, GA, 30014","Match","Exact","7136 HARMONY PL SW, COVINGTON, GA, 30014",23621763,"R"
279002,"7136 HASELL AVENUE 209","VAN NUYS","CA",91406,NA,NA,2,"7136 HASELL AVENUE 209, VAN NUYS, CA, 91406","No_Match",NA,NA,NA,NA
279003,"7136 HASKELL AVE","VAN NUYS","CA",91406,34.2000166010001,-118.474917463,3,"7136 HASKELL AVE, VAN NUYS, CA, 91406","Match","Exact","7136 HASKELL AVE, VAN NUYS, CA, 91406",141559975,"R"
279004,"7136 LEE ROAD","LODI","WI",53555,43.2719167930001,-89.542903413,4,"7136 LEE ROAD, LODI, WI, 53555","Match","Exact","7136 LEE RD, LODI, WI, 53555",49509487,"R"
279005,"7136 MCEWEN PLANCE","MINT HILL","NC",28227,35.1698579930001,-80.672663453,5,"7136 MCEWEN PLANCE, MINT HILL, NC, 28227","Match","Non_Exact","7136 MCEWEN PL, MINT HILL, NC, 28227",70551354,"L"
279006,"7137 E RANCHO VISTA DRIVE B21","SCOTTSDALE","AZ",85251,33.507635819,-111.927270269,6,"7137 E RANCHO VISTA DRIVE B21, SCOTTSDALE, AZ, 85251","Match","Non_Exact","7137 E RANCHO VISTA DR, SCOTTSDALE, AZ, 85251",128222582,"L"
279007,"7137 FOUNDERS CLUB COURT","CHARLOTTE","NC",28262,35.38902991,-80.758152861,7,"7137 FOUNDERS CLUB COURT, CHARLOTTE, NC, 28262","Match","Non_Exact","7137 FOUNDERS CLUB CT, CHARLOTTE, NC, 28269",618151800,"R"
279008,"7137 KNOTTYPINE AVENUE","WINTER PARK","FL",32792,28.5905502470001,-81.293067505,8,"7137 KNOTTYPINE AVENUE, WINTER PARK, FL, 32792","Match","Exact","7137 KNOTTYPINE AVE, WINTER PARK, FL, 32792",94292721,"L"
279009,"7137 OAKCREEK DRIVE","STOCKTON","CA",95207,38.0152211280001,-121.345837688,9,"7137 OAKCREEK DRIVE, STOCKTON, CA, 95207","Match","Exact","7137 OAKCREEK DR, STOCKTON, CA, 95207",133843824,"L"
279010,"7137 OLD JASPER HWY","DORA","AL",35062,33.717756964,-86.988788612,10,"7137 OLD JASPER HWY, DORA, AL, 35062","Match","Exact","7137 OLD JASPER HWY, DORA, AL, 35062",81734576,"R"
279011,"7137 VAUGHN LANE","CAMDEN","IL",62319,40.13221824,-90.7780371919999,11,"7137 VAUGHN LANE, CAMDEN, IL, 62319","Match","Exact","7137 VAUGHN LN, CAMDEN, IL, 62319",15706157,"L"
279012,"7137 WEAVERS PLACE","NORTH LAS VEGAS","NV",89084,36.2895933950001,-115.188861219,12,"7137 WEAVERS PLACE, NORTH LAS VEGAS, NV, 89084","Match","Exact","7137 WEAVERS PL, N LAS VEGAS, NV, 89084",612683132,"L"
279013,"7138 EDEN BROOK RD","COLUMBIA","MD",21046,39.172858412,-76.863177676,13,"7138 EDEN BROOK RD, COLUMBIA, MD, 21046","Match","Non_Exact","7138 EDEN BROOK DR, COLUMBIA, MD, 21046",158963046,"L"
279014,"7138 GLENDORA STREET","PENSACOLA","FL",32526,30.4463357010001,-87.309771338,14,"7138 GLENDORA STREET, PENSACOLA, FL, 32526","Match","Exact","7138 GLENDORA ST, PENSACOLA, FL, 32526",93212127,"R"
279015,"7138 HEDGE DR","DALLAS","TX",75249,32.625562583,-96.946072782,15,"7138 HEDGE DR, DALLAS, TX, 75249","Match","Exact","7138 HEDGE DR, DALLAS, TX, 75249",102941649,"L"
279016,"7138 KASSARINE PASS","HOUSTON","TX",77033,29.6798177810001,-95.3366727809999,16,"7138 KASSARINE PASS, HOUSTON, TX, 77033","Match","Exact","7138 KASSARINE PASS, HOUSTON, TX, 77033",96089642,"R"
279017,"7138 OLD PROVIDENCE ROAD","CHARLOTTE","NC",28226,NA,NA,17,"7138 OLD PROVIDENCE ROAD, CHARLOTTE, NC, 28226","Tie",NA,NA,NA,NA
