"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
43501,"12641 NS 3530","SEMINOLE","OK",74868,35.1859528200001,-96.722727243,1,"12641 NS 3530, SEMINOLE, OK, 74868","Match","Non_Exact","12641 NS 3530 RD, SEMINOLE, OK, 74868",607548030,"L"
43502,"12641 SUNNYMEADOWS BLVD","MORENO VALLEY","CA",92553,33.93838713,-117.255416381,2,"12641 SUNNYMEADOWS BLVD, MORENO VALLEY, CA, 92553","Match","Non_Exact","12641 SUNNYMEADOWS DR, MORENO VALLEY, CA, 92553",194747570,"R"
43503,"12642 DARLENEN ST","UPPER MARLBORO","MD",20774,38.89576385,-76.7850238249999,3,"12642 DARLENEN ST, UPPER MARLBORO, MD, 20774","Match","Exact","12642 DARLENEN ST, UPPER MARLBORO, MD, 20774",76322356,"L"
43504,"12642 FOUNDATION ROAD","CROTON","OH",43013,40.245207184,-82.7262077459999,4,"12642 FOUNDATION ROAD, CROTON, OH, 43013","Match","Exact","12642 FOUNDATION RD, CROTON, OH, 43013",61540261,"R"
43505,"12643 GREEN GARDEN WAY","CHESTER","VA",23836,37.3558530510001,-77.352437889,5,"12643 GREEN GARDEN WAY, CHESTER, VA, 23836","Match","Exact","12643 GREEN GARDEN WAY, CHESTER, VA, 23836",201565423,"L"
43506,"12643 JOHNSON ST NE","BLAINE","MN",55434,45.199811702,-93.237376496,6,"12643 JOHNSON ST NE, BLAINE, MN, 55434","Match","Exact","12643 JOHNSON ST NE, BLAINE, MN, 55434",97505871,"R"
43507,"12643 SWEET HILL ROAD","POLK CITY","FL",33868,28.2272846390001,-81.72295188,7,"12643 SWEET HILL ROAD, POLK CITY, FL, 33868","Match","Exact","12643 SWEET HILL RD, POLK CITY, FL, 33868",628982899,"R"
43508,"12644 GREY EAGLE CT SUITE 23","GERMANTOWN","MD",20874,39.1687464660001,-77.2634493039999,8,"12644 GREY EAGLE CT SUITE 23, GERMANTOWN, MD, 20874","Match","Exact","12644 GREY EAGLE CT, GERMANTOWN, MD, 20874",62084381,"R"
43509,"12645 ALBROOK DRIVE 5112","DENVER","CO",80239,39.780919758,-104.842207879,9,"12645 ALBROOK DRIVE 5112, DENVER, CO, 80239","Match","Exact","12645 ALBROOK DR, DENVER, CO, 80239",606026372,"L"
43510,"12645 BLUE EAGLE WAY","JACKSONVILLE","FL",32225,30.3449542550001,-81.480998386,10,"12645 BLUE EAGLE WAY, JACKSONVILLE, FL, 32225","Match","Exact","12645 BLUE EAGLE WAY, JACKSONVILLE, FL, 32225",83957751,"L"
43511,"12645 CRESTHAVEN DRIVE","GROVELAND","CA",95321,37.852382623,-120.185729437,11,"12645 CRESTHAVEN DRIVE, GROVELAND, CA, 95321","Match","Exact","12645 CRESTHAVEN DR, GROVELAND, CA, 95321",101378833,"R"
43512,"12645 HIGHWAY BB","MONETT","MO",65708,NA,NA,12,"12645 HIGHWAY BB, MONETT, MO, 65708","No_Match",NA,NA,NA,NA
43513,"12645 MEMORIAL DRIVE SUITE F-1","HOUSTON","TX",77024,29.7669093430001,-95.557430113,13,"12645 MEMORIAL DRIVE SUITE F-1, HOUSTON, TX, 77024","Match","Exact","12645 MEMORIAL DR, HOUSTON, TX, 77024",641932921,"L"
43514,"12645 SOUTH CHURCHILL WAY","STRONGSVILLE","OH",44149,41.322957262,-81.875301178,14,"12645 SOUTH CHURCHILL WAY, STRONGSVILLE, OH, 44149","Match","Exact","12645 S CHURCHILL WAY, STRONGSVILLE, OH, 44149",624735423,"L"
