"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
244001,"550 SW 7TH ST  B 305","RENTON","WA",98057,NA,NA,1,"550 SW 7TH ST  B 305, RENTON, WA, 98057","Tie",NA,NA,NA,NA
244002,"550 SYCAMORE CREEK LANE","NIPOMO","CA",93444,35.089673931,-120.506501797,2,"550 SYCAMORE CREEK LANE, NIPOMO, CA, 93444","Match","Exact","550 SYCAMORE CREEK LN, NIPOMO, CA, 93444",109786698,"R"
244003,"550 SYLVAN LAKE ROAD","OAKVILLE","CT",6779,41.5978284080001,-73.068943571,3,"550 SYLVAN LAKE ROAD, OAKVILLE, CT, 6779","Match","Exact","550 SYLVAN LAKE RD, OAKVILLE, CT, 06779",3134674,"R"
244004,"550 TALBERT DRIVE","PLANO","TX",75075,NA,NA,4,"550 TALBERT DRIVE, PLANO, TX, 75075","No_Match",NA,NA,NA,NA
244005,"550 TUCQUAN GLEN ROAD","HOLTWOOD","PA",17532,39.8677678020001,-76.3246060229999,5,"550 TUCQUAN GLEN ROAD, HOLTWOOD, PA, 17532","Match","Exact","550 TUCQUAN GLEN RD, HOLTWOOD, PA, 17532",179707202,"R"
244006,"550 TWILIGHT BLUE AVE","N LAS VEGAS","NV",89032,36.22076693,-115.148947669,6,"550 TWILIGHT BLUE AVE, N LAS VEGAS, NV, 89032","Match","Exact","550 TWILIGHT BLUE AVE, N LAS VEGAS, NV, 89032",636831599,"L"
244007,"550 US HIGHWAY 41 SOUTH","INVERNESS","FL",34450,NA,NA,7,"550 US HIGHWAY 41 SOUTH, INVERNESS, FL, 34450","No_Match",NA,NA,NA,NA
244008,"550 VALLOMBROSA AVE UNIT 9008","CHICO","CA",95927,39.735286359,-121.832540596,8,"550 VALLOMBROSA AVE UNIT 9008, CHICO, CA, 95927","Match","Non_Exact","550 VALLOMBROSA AVE, CHICO, CA, 95926",640585322,"L"
244009,"550 VANDALIA ST","SAINT PAUL","MN",55114,44.959280897,-93.1908358049999,9,"550 VANDALIA ST, SAINT PAUL, MN, 55114","Match","Exact","550 VANDALIA ST, SAINT PAUL, MN, 55114",97639172,"R"
244010,"550 VANDERBILT AVE- SUITE 722","BROOKLYN","NY",11238,40.680253873,-73.9679366189999,10,"550 VANDERBILT AVE- SUITE 722, BROOKLYN, NY, 11238","Match","Non_Exact","550 VANDERBILT AVE, BROOKLYN, NY, 11238",59077978,"R"
244011,"550 VETERAN AVE APT 311","LOS ANGELES","CA",90024,34.067597495,-118.454742895,11,"550 VETERAN AVE APT 311, LOS ANGELES, CA, 90024","Match","Exact","550 VETERAN AVE, LOS ANGELES, CA, 90024",141567071,"L"
244012,"550 VICTORY ROAD APT 327","QUINCY","MA",2171,NA,NA,12,"550 VICTORY ROAD APT 327, QUINCY, MA, 2171","No_Match",NA,NA,NA,NA
244013,"550 VIKING DR","MOREHEAD","KY",40351,38.203446887,-83.478383858,13,"550 VIKING DR, MOREHEAD, KY, 40351","Match","Exact","550 VIKING DR, MOREHEAD, KY, 40351",39628732,"L"
244014,"550 VZ COUNTY ROAD 1713","GRAND SALINE","TX",75140,32.690816587,-95.665069035,14,"550 VZ COUNTY ROAD 1713, GRAND SALINE, TX, 75140","Match","Exact","550 VZ COUNTY ROAD 1713, GRAND SALINE, TX, 75140",42917259,"R"
244015,"550 W 117TH ST","LOS ANGELES","CA",90044,33.927349474,-118.283903609,15,"550 W 117TH ST, LOS ANGELES, CA, 90044","Match","Exact","550 W 117TH ST, LOS ANGELES, CA, 90044",652035785,"L"
244016,"550 W 36TH STREET","JASPER","IN",47546,NA,NA,16,"550 W 36TH STREET, JASPER, IN, 47546","Tie",NA,NA,NA,NA
244017,"550 W ALLUVIAL AVE 105","FRESNO","CA",93711,NA,NA,17,"550 W ALLUVIAL AVE 105, FRESNO, CA, 93711","No_Match",NA,NA,NA,NA
244018,"550 W ALLUVIAL AVE STE 105","FRESNO","CA",93711,NA,NA,18,"550 W ALLUVIAL AVE STE 105, FRESNO, CA, 93711","No_Match",NA,NA,NA,NA
244019,"550 W BASELINE RD STE 102 PMB 248","MESA","AZ",85210,33.3787926110001,-111.843581698,19,"550 W BASELINE RD STE 102 PMB 248, MESA, AZ, 85210","Match","Non_Exact","550 W BASELINE RD, MESA, AZ, 85210",128367261,"R"
244020,"550 W BASELINE RD STE 102-333","MESA","AZ",85210,33.3787926110001,-111.843581698,20,"550 W BASELINE RD STE 102-333, MESA, AZ, 85210","Match","Non_Exact","550 W BASELINE RD, MESA, AZ, 85210",128367261,"R"
244021,"550 W BASELINE RD SUITE 102-116","MESA","AZ",85210,33.3787926110001,-111.843581698,21,"550 W BASELINE RD SUITE 102-116, MESA, AZ, 85210","Match","Non_Exact","550 W BASELINE RD, MESA, AZ, 85210",128367261,"R"
244022,"550 W BASELINE RD","MESA","AZ",85210,33.3787926110001,-111.843581698,22,"550 W BASELINE RD, MESA, AZ, 85210","Match","Exact","550 W BASELINE RD, MESA, AZ, 85210",128367261,"R"
244023,"550 W BASELINE ROAD 102-205","MESA","AZ",85210,33.3787926110001,-111.843581698,23,"550 W BASELINE ROAD 102-205, MESA, AZ, 85210","Match","Non_Exact","550 W BASELINE RD, MESA, AZ, 85210",128367261,"R"
244024,"550 W BERRIDGE LANE","PHOENIX","AZ",85013,33.5257251210001,-112.080726028,24,"550 W BERRIDGE LANE, PHOENIX, AZ, 85013","Match","Exact","550 W BERRIDGE LN, PHOENIX, AZ, 85013",128205639,"R"
244025,"550 W C STREET SUITE 1630","SAN DIEGO","CA",92101,32.7167715040001,-117.159700269,25,"550 W C STREET SUITE 1630, SAN DIEGO, CA, 92101","Match","Exact","550 C ST, SAN DIEGO, CA, 92101",195343602,"L"
244026,"550 W CENTRAL AVE STE 1709","WICHITA","KS",67203,37.6918843880001,-97.3464962149999,26,"550 W CENTRAL AVE STE 1709, WICHITA, KS, 67203","Match","Non_Exact","550 W CENTRAL AVE, WICHITA, KS, 67203",115675613,"R"
244027,"550 W DUNCANNON AVE","PHILADELPHIA","PA",19120,40.0305061540001,-75.133200055,27,"550 W DUNCANNON AVE, PHILADELPHIA, PA, 19120","Match","Exact","550 W DUNCANNON AVE, PHILADELPHIA, PA, 19120",131419389,"L"
244028,"550 W INA ROAD SUITE 201","TUCSON","AZ",85704,NA,NA,28,"550 W INA ROAD SUITE 201, TUCSON, AZ, 85704","Tie",NA,NA,NA,NA
244029,"550 W PLUMB LANE STE B PMB 189","RENO","NV",89509,39.50582201,-119.794863049,29,"550 W PLUMB LANE STE B PMB 189, RENO, NV, 89509","Match","Non_Exact","550 PLUMB LN, RENO, NV, 89502",107052361,"R"
