"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
36501,"121 GOLDEN DAYS DRIVE","CASSELBERRY","FL",32707,28.6819576890001,-81.336713136,1,"121 GOLDEN DAYS DRIVE, CASSELBERRY, FL, 32707","Match","Exact","121 GOLDEN DAYS DR, CASSELBERRY, FL, 32707",93738634,"R"
36502,"121 GRAHAM WAY","TALENT","OR",97504,42.2398296380001,-122.782166461,2,"121 GRAHAM WAY, TALENT, OR, 97504","Match","Non_Exact","121 GRAHAM WAY, TALENT, OR, 97540",155563105,"L"
36503,"121 GRAVEL STREET","MERIDEN","CT",6450,41.5316772630001,-72.774299841,3,"121 GRAVEL STREET, MERIDEN, CT, 6450","Match","Exact","121 GRAVEL ST, MERIDEN, CT, 06450",3724612,"R"
36504,"121 GREEN ASH LANE","JOHNSON CREEK","WI",53094,43.094796278,-88.7736152579999,4,"121 GREEN ASH LANE, JOHNSON CREEK, WI, 53094","Match","Exact","121 GREEN ASH LN, JOHNSON CREEK, WI, 53094",612839693,"L"
36505,"121 GREEN MORRIS LANE","MOORESVILLE","NC",28117,35.559439959,-80.929023988,5,"121 GREEN MORRIS LANE, MOORESVILLE, NC, 28117","Match","Exact","121 GREEN MORRIS LN, MOORESVILLE, NC, 28117",46033472,"L"
36506,"121 GREENMEADOW DRIVE","WEST SENECA","NY",14224,42.805991427,-78.7632090279999,6,"121 GREENMEADOW DRIVE, WEST SENECA, NY, 14224","Match","Exact","121 GREENMEADOW DR, WEST SENECA, NY, 14224",48336432,"L"
36507,"121 HAGERMAN AVENUE","EAST PATCHOGUE","NY",11772,40.759979808,-72.96390352,7,"121 HAGERMAN AVENUE, EAST PATCHOGUE, NY, 11772","Match","Exact","121 HAGERMAN AVE, E PATCHOGUE, NY, 11772",114057166,"L"
36508,"121 HAHN ST","SAN FRANCISCO","CA",94134,37.7131606390001,-122.415435852,8,"121 HAHN ST, SAN FRANCISCO, CA, 94134","Match","Exact","121 HAHN ST, SAN FRANCISCO, CA, 94134",192295360,"L"
36509,"121 HARRISON AVENUE SUITE 3","HARRISON","OH",45030,39.262033495,-84.8195533699999,9,"121 HARRISON AVENUE SUITE 3, HARRISON, OH, 45030","Match","Exact","121 HARRISON AVE, HARRISON, OH, 45030",103941451,"L"
36510,"121 HICKORY STREET","VALLEJO","CA",94589,38.1384964590001,-122.248161427,10,"121 HICKORY STREET, VALLEJO, CA, 94589","Match","Exact","121 HICKORY ST, VALLEJO, CA, 94589",192532068,"L"
36511,"121 HIDDEN DRIVE","BLACKWOOD","NJ",8012,39.7901031270001,-75.019811234,11,"121 HIDDEN DRIVE, BLACKWOOD, NJ, 8012","Match","Exact","121 HIDDEN DR, BLACKWOOD, NJ, 08012",649286487,"L"
36512,"121 HIDDEN GLEN TRAIL","CHARDON","OH",44024,41.5708827870001,-81.2214095749999,12,"121 HIDDEN GLEN TRAIL, CHARDON, OH, 44024","Match","Exact","121 HIDDEN GLEN TL, CHARDON, OH, 44024",623947973,"L"
36513,"121 HIGH STREET","NEWARK","NY",14513,43.044407097,-77.0958729069999,13,"121 HIGH STREET, NEWARK, NY, 14513","Match","Exact","121 HIGH ST, NEWARK, NY, 14513",14914492,"R"
36514,"121 HIGHLAND AVENUE","FACTORYVILLE","PA",18419,41.5595319610001,-75.78877368,14,"121 HIGHLAND AVENUE, FACTORYVILLE, PA, 18419","Match","Exact","121 HIGHLAND AVE, FACTORYVILLE, PA, 18419",140199305,"R"
36515,"121 HILLPOINTE DRIVE SUITE 500","CANONSBURG","PA",15317,40.2783929760001,-80.172613262,15,"121 HILLPOINTE DRIVE SUITE 500, CANONSBURG, PA, 15317","Match","Exact","121 HILLPOINTE DR, CANONSBURG, PA, 15317",52826110,"L"
36516,"121 HOLLIDAY COURT","BELTON","SC",29627,NA,NA,16,"121 HOLLIDAY COURT, BELTON, SC, 29627","Tie",NA,NA,NA,NA
36517,"121 HOLLY FRST","NASHVILLE","TN",37221,36.074035468,-86.9150146219999,17,"121 HOLLY FRST, NASHVILLE, TN, 37221","Match","Exact","121 HOLLY FRST, NASHVILLE, TN, 37221",639905303,"L"
36518,"121 HOLTEN STREET","DANVERS","MA",1923,42.5604709240001,-70.9522253709999,18,"121 HOLTEN STREET, DANVERS, MA, 1923","Match","Exact","121 HOLTEN ST, DANVERS, MA, 01923",86693578,"R"
36519,"121 HUNSAKER STREET","FAIRMONT","WV",26654,39.464351218,-80.1681871979999,19,"121 HUNSAKER STREET, FAIRMONT, WV, 26654","Match","Non_Exact","121 HUNSAKER ST, FAIRMONT, WV, 26554",51429611,"R"
36520,"121 INDUSTRIAL PARK ROAD","PLYMOUTH","MA",2360,41.9567223650001,-70.705122764,20,"121 INDUSTRIAL PARK ROAD, PLYMOUTH, MA, 2360","Match","Exact","121 INDUSTRIAL PARK RD, PLYMOUTH, MA, 02360",87488434,"R"
36521,"121 IRONWOOD COURT","ROSEDALE","MD",21237,39.347567795,-76.48755448,21,"121 IRONWOOD COURT, ROSEDALE, MD, 21237","Match","Exact","121 IRONWOOD CT, ROSEDALE, MD, 21237",637503012,"L"
36522,"121 IVY GARDEN LANE","IRMO","SC",29063,34.12310132,-81.1905478689999,22,"121 IVY GARDEN LANE, IRMO, SC, 29063","Match","Exact","121 IVY GARDEN LN, IRMO, SC, 29063",627795358,"R"
36523,"121 JACKSON ST","PLAIN CITY","OH",43064,40.1056287810001,-83.2653131229999,23,"121 JACKSON ST, PLAIN CITY, OH, 43064","Match","Exact","121 JACKSON ST, PLAIN CITY, OH, 43064",135263787,"R"
36524,"121 JACKSON STREET","PLAIN CITY","OH",43064,40.1056287810001,-83.2653131229999,24,"121 JACKSON STREET, PLAIN CITY, OH, 43064","Match","Exact","121 JACKSON ST, PLAIN CITY, OH, 43064",135263787,"R"
36525,"121 JEFFERSON STREET","WASHINGTON","DC",20011,38.955615272,-77.0121143819999,25,"121 JEFFERSON STREET, WASHINGTON, DC, 20011","Match","Non_Exact","121 JEFFERSON ST NW, WASHINGTON, DC, 20011",76223783,"R"
36526,"121 JOERSCHKE DRIVE STE 1","GRASS VALLEY","CA",95945,39.2336858690001,-121.041329089,26,"121 JOERSCHKE DRIVE STE 1, GRASS VALLEY, CA, 95945","Match","Exact","121 JOERSCHKE DR, GRASS VALLEY, CA, 95945",106533443,"L"
36527,"121 KENSINGTON DRIVE","LITTLESTOWN","PA",17340,39.7505194170001,-77.100787398,27,"121 KENSINGTON DRIVE, LITTLESTOWN, PA, 17340","Match","Exact","121 KENSINGTON DR, LITTLESTOWN, PA, 17340",625181419,"R"
36528,"121 KENTUCKY ST","LAREDO","TX",78041,27.548075963,-99.4886332789999,28,"121 KENTUCKY ST, LAREDO, TX, 78041","Match","Exact","121 KENTUCKY ST, LAREDO, TX, 78041",21681478,"R"
36529,"121 KERCHEVAL AVE","GROSSE POINTE FARMS","MI",48236,42.3955871200001,-82.90256319,29,"121 KERCHEVAL AVE, GROSSE POINTE FARMS, MI, 48236","Match","Exact","121 KERCHEVAL AVE, GROSSE POINTE FARMS, MI, 48236",95488357,"L"
36530,"121 KEYSTONE RD","RIVERSIDE","WA",98849,48.5483297010001,-119.487765319,30,"121 KEYSTONE RD, RIVERSIDE, WA, 98849","Match","Exact","121 KEYSTONE RD, RIVERSIDE, WA, 98849",645501463,"L"
36531,"121 LAKE CATHERINE DRIVE","LULING","LA",70070,29.8972777170001,-90.350193335,31,"121 LAKE CATHERINE DRIVE, LULING, LA, 70070","Match","Exact","121 LAKE CATHERINE DR, LULING, LA, 70070",651993810,"L"
36532,"121 LAKE RUN BLVD","JACKSONVILLE","FL",32218,30.5038302350001,-81.618851792,32,"121 LAKE RUN BLVD, JACKSONVILLE, FL, 32218","Match","Exact","121 LAKE RUN BLVD, JACKSONVILLE, FL, 32218",631354966,"L"
36533,"121 LASTNER LANE","GREENBELT","MD",20770,39.0077756370001,-76.888576754,33,"121 LASTNER LANE, GREENBELT, MD, 20770","Match","Exact","121 LASTNER LN, GREENBELT, MD, 20770",76326752,"L"
36534,"121 LAUREL ST","LANCAATER","PA",17603,40.031741266,-76.315609753,34,"121 LAUREL ST, LANCAATER, PA, 17603","Match","Non_Exact","121 LAUREL ST, LANCASTER, PA, 17603",179664323,"L"
36535,"121 LAWN ROAD","PALMYRA","PA",17078,40.2757529670001,-76.57889464,35,"121 LAWN ROAD, PALMYRA, PA, 17078","Match","Exact","121 LAWN RD, PALMYRA, PA, 17078",611345798,"L"
36536,"121 LENTZ HARNESS SHOP ROAD N","MOUNT PLEASANT","NC",28124,NA,NA,36,"121 LENTZ HARNESS SHOP ROAD N, MOUNT PLEASANT, NC, 28124","No_Match",NA,NA,NA,NA
36537,"121 LEXINGTON DRIVE","MCMURRAY","PA",15317,40.2734591440001,-80.079747816,37,"121 LEXINGTON DRIVE, MCMURRAY, PA, 15317","Match","Exact","121 LEXINGTON DR, MCMURRAY, PA, 15317",52831845,"R"
36538,"121 LIETRIM CIRCLE","CENTERVILLE","MA",2632,41.655867496,-70.368715171,38,"121 LIETRIM CIRCLE, CENTERVILLE, MA, 2632","Match","Exact","121 LIETRIM CIR, CENTERVILLE, MA, 02632",121641754,"R"
36539,"121 LILLY AVE","SALISBURY","NC",28144,35.6869288400001,-80.4818915019999,39,"121 LILLY AVE, SALISBURY, NC, 28144","Match","Exact","121 LILLY AVE, SALISBURY, NC, 28144",25268141,"R"
36540,"121 LINCOLN AVE","ROCHESTER","NY",14611,43.147102476,-77.655826195,40,"121 LINCOLN AVE, ROCHESTER, NY, 14611","Match","Exact","121 LINCOLN AVE, ROCHESTER, NY, 14611",14532912,"R"
36541,"121 LINDEN AVE STE B107","LONG BEACH","CA",90802,33.768758947,-118.186366367,41,"121 LINDEN AVE STE B107, LONG BEACH, CA, 90802","Match","Exact","121 LINDEN AVE, LONG BEACH, CA, 90802",141694470,"L"
36542,"121 LINDEN AVE","SUFFOLK","VA",23434,36.7294154800001,-76.5922663279999,42,"121 LINDEN AVE, SUFFOLK, VA, 23434","Match","Exact","121 LINDEN AVE, SUFFOLK, VA, 23434",122226800,"R"
36543,"121 LINN ST","CRAWFORD","NE",69339,42.684639061,-103.415677083,43,"121 LINN ST, CRAWFORD, NE, 69339","Match","Exact","121 LINN ST, CRAWFORD, NE, 69339",164263334,"R"
36544,"121 LOCKPORT DRIVE","HARVEST","AL",35749,34.8496754930001,-86.754510166,44,"121 LOCKPORT DRIVE, HARVEST, AL, 35749","Match","Exact","121 LOCKPORT DR, HARVEST, AL, 35749",630204941,"L"
36545,"121 LONGFELLOW","DETROIT","MI",48202,42.385186038,-83.084266353,45,"121 LONGFELLOW, DETROIT, MI, 48202","Match","Non_Exact","121 LONGFELLOW ST, DETROIT, MI, 48202",95475371,"L"
36546,"121 LORETTA PLACE","SAN ANTONIO","TX",78210,29.3975106500001,-98.484229756,46,"121 LORETTA PLACE, SAN ANTONIO, TX, 78210","Match","Exact","121 LORETTA PL, SAN ANTONIO, TX, 78210",101527444,"R"
36547,"121 LYNCHES RIVER DR","SUMMERVILLE","SC",29485,32.9890054190001,-80.152452749,47,"121 LYNCHES RIVER DR, SUMMERVILLE, SC, 29485","Match","Exact","121 LYNCHES RIVER DR, SUMMERVILLE, SC, 29485",648733226,"R"
36548,"121 MADISON STREET","JEFFERSON","MO",65101,38.577804009,-92.169111581,48,"121 MADISON STREET, JEFFERSON, MO, 65101","Match","Non_Exact","121 MADISON ST, JEFFERSON CITY, MO, 65101",34410241,"L"
36549,"121 MAHOGANY ESTATE","CHARLOTTE AMALIE","VI",802,NA,NA,49,"121 MAHOGANY ESTATE, CHARLOTTE AMALIE, VI, 802","No_Match",NA,NA,NA,NA
36550,"121 MAIN STREET","BROWNSVILLE","TN",38012,NA,NA,50,"121 MAIN STREET, BROWNSVILLE, TN, 38012","Tie",NA,NA,NA,NA
36551,"121 MAIN STREET","MORROW","OH",45152,39.354584349,-84.130900673,51,"121 MAIN STREET, MORROW, OH, 45152","Match","Exact","121 MAIN ST, MORROW, OH, 45152",159015426,"L"
36552,"121 MANTLE AVE","MOUNT AIRY","NC",27030,36.492937048,-80.622513715,52,"121 MANTLE AVE, MOUNT AIRY, NC, 27030","Match","Exact","121 MANTLE AVE, MOUNT AIRY, NC, 27030",154160198,"L"
36553,"121 MAPLE GROVE COURT","BARDSTOWN","KY",40004,37.8259840220001,-85.460141015,53,"121 MAPLE GROVE COURT, BARDSTOWN, KY, 40004","Match","Exact","121 MAPLE GROVE CT, BARDSTOWN, KY, 40004",35147261,"R"
36554,"121 MAPLE LANE","BOURBON","MO",65441,38.1377643750001,-91.2629497569999,54,"121 MAPLE LANE, BOURBON, MO, 65441","Match","Non_Exact","121 MAPLE ST, BOURBON, MO, 65441",45151981,"R"
36555,"121 MAPLE LN","ASPEN","CO",81611,39.191454912,-106.811807538,55,"121 MAPLE LN, ASPEN, CO, 81611","Match","Exact","121 MAPLE LN, ASPEN, CO, 81611",636174703,"L"
36556,"121 MAPLE LN","BOURBON","MO",65441,38.1377643750001,-91.2629497569999,56,"121 MAPLE LN, BOURBON, MO, 65441","Match","Non_Exact","121 MAPLE ST, BOURBON, MO, 65441",45151981,"R"
36557,"121 MARINA AVE","KEY LARGO","FL",33037,25.0894462950001,-80.4357040089999,57,"121 MARINA AVE, KEY LARGO, FL, 33037","Match","Exact","121 MARINA AVE, KEY LARGO, FL, 33037",636380989,"R"
36558,"121 MCDOANLD CT","SUMMERVILLE","SC",29485,NA,NA,58,"121 MCDOANLD CT, SUMMERVILLE, SC, 29485","No_Match",NA,NA,NA,NA
36559,"121 MCMECHEN STREET","BALTIMORE","MD",21217,39.309252975,-76.624936694,59,"121 MCMECHEN STREET, BALTIMORE, MD, 21217","Match","Exact","121 MCMECHEN ST, BALTIMORE, MD, 21217",206416937,"L"
36560,"121 MEADOW CREEK COURT","HAMPTON","GA",30228,33.3931745040001,-84.275906678,60,"121 MEADOW CREEK COURT, HAMPTON, GA, 30228","Match","Exact","121 MEADOW CREEK CT, HAMPTON, GA, 30228",619933225,"L"
36561,"121 MEADOWBROOKS DR","TEMPLE","TX",76502,31.116963228,-97.419812497,61,"121 MEADOWBROOKS DR, TEMPLE, TX, 76502","Match","Non_Exact","121 MEADOWBROOK DR, TEMPLE, TX, 76502",146180753,"L"
36562,"121 MECHANIC STREET","SPRINGPORT","MI",49284,42.379667806,-84.698908506,62,"121 MECHANIC STREET, SPRINGPORT, MI, 49284","Match","Exact","121 MECHANIC ST, SPRINGPORT, MI, 49284",17609095,"L"
36563,"121 MEEKS AVENUE","BLAIRSVILLE","GA",30512,34.8704796170001,-83.9768132419999,63,"121 MEEKS AVENUE, BLAIRSVILLE, GA, 30512","Match","Exact","121 MEEKS AVE, BLAIRSVILLE, GA, 30512",610867659,"L"
36564,"121 MELLON STREET","TERRELL","TX",75160,32.7354317670001,-96.300097728,64,"121 MELLON STREET, TERRELL, TX, 75160","Match","Exact","121 MELLON ST, TERRELL, TX, 75160",123735955,"L"
