"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
291001,"79 ARBOR DR","MYERSTOWN","PA",17067,40.3694881010001,-76.348940962,1,"79 ARBOR DR, MYERSTOWN, PA, 17067","Match","Exact","79 ARBOR DR, MYERSTOWN, PA, 17067",628799286,"R"
291002,"79 AUTUMN BRANCH DR","THE WOODLANDS","TX",77382,30.2154999270001,-95.522877998,2,"79 AUTUMN BRANCH DR, THE WOODLANDS, TX, 77382","Match","Exact","79 AUTUMN BRANCH DR, THE WOODLANDS, TX, 77382",79336069,"R"
291003,"79 BARBARA LANE","FEEDING HILLS","MA",1030,42.041260019,-72.704366963,3,"79 BARBARA LANE, FEEDING HILLS, MA, 1030","Match","Exact","79 BARBARA LN, FEEDING HILLS, MA, 01030",4031762,"L"
291004,"79 BARTLETT ST","NORTHBOROUGH","MA",1532,42.3234535170001,-71.61806702,4,"79 BARTLETT ST, NORTHBOROUGH, MA, 1532","Match","Exact","79 BARTLETT ST, NORTHBOROUGH, MA, 01532",647974687,"L"
291005,"79 BIRDS HILL ROAD","AVERILL PARK","NY",12018,42.6010963050001,-73.582182755,5,"79 BIRDS HILL ROAD, AVERILL PARK, NY, 12018","Match","Exact","79 BIRDS HILL RD, AVERILL PARK, NY, 12018",35747002,"L"
291006,"79 BOLIDE","IRVINE","CA",92618,33.677318003,-117.712989319,6,"79 BOLIDE, IRVINE, CA, 92618","Match","Exact","79 BOLIDE, IRVINE, CA, 92618",144061434,"R"
291007,"79 BREWSTER ROAD","SCARSDALE","NY",10583,41.005244153,-73.788670167,7,"79 BREWSTER ROAD, SCARSDALE, NY, 10583","Match","Exact","79 BREWSTER RD, SCARSDALE, NY, 10583",139740230,"L"
291008,"79 BRIDGE STREET 2F","BROOKLYN","NY",11201,40.7021054150001,-73.984710895,8,"79 BRIDGE STREET 2F, BROOKLYN, NY, 11201","Match","Exact","79 BRIDGE ST, BROOKLYN, NY, 11201",59075116,"L"
291009,"79 BRIGHT WATER LN PO BOX 225","EASTSOUND","WA",98245,48.6961695750001,-122.911375617,9,"79 BRIGHT WATER LN PO BOX 225, EASTSOUND, WA, 98245","Match","Exact","79 BRIGHT WATER LN, EASTSOUND, WA, 98245",633622795,"L"
291010,"79 BROOKRIDGE DR","EXETER","RI",2822,41.5836351240001,-71.534680524,10,"79 BROOKRIDGE DR, EXETER, RI, 2822","Match","Exact","79 BROOKRIDGE DR, EXETER, RI, 02822",58914048,"R"
291011,"79 BROOKSIDE COURT","VILLA RICA","GA",30180,33.7575840870001,-84.937919192,11,"79 BROOKSIDE COURT, VILLA RICA, GA, 30180","Match","Exact","79 BROOKSIDE CT, VILLA RICA, GA, 30180",17125985,"R"
291012,"79 BUTLER DRIVE","SOUTH BURLINGTON","VT",5403,44.4312636540001,-73.1596135509999,12,"79 BUTLER DRIVE, SOUTH BURLINGTON, VT, 5403","Match","Exact","79 BUTLER DR, S BURLINGTON, VT, 05403",135863974,"R"
291013,"79 CAMPBELL FIELD","HOOPA","CA",95546,NA,NA,13,"79 CAMPBELL FIELD, HOOPA, CA, 95546","No_Match",NA,NA,NA,NA
291014,"79 CANARY DR","LAKEWOOD","NJ",8701,40.0713161410001,-74.198474704,14,"79 CANARY DR, LAKEWOOD, NJ, 8701","Match","Exact","79 CANARY DR, LAKEWOOD, NJ, 08701",617771332,"L"
291015,"79 CARLTON ROAD WEST","SUFFERN","NY",10901,NA,NA,15,"79 CARLTON ROAD WEST, SUFFERN, NY, 10901","No_Match",NA,NA,NA,NA
291016,"79 CATHERINE STREET","NEW YORK","NY",10038,40.7107835190001,-73.996602549,16,"79 CATHERINE STREET, NEW YORK, NY, 10038","Match","Exact","79 CATHERINE ST, NEW YORK, NY, 10038",59653853,"L"
291017,"79 CHANDLER STREET APT 5","BOSTON","MA",2116,42.3465610110001,-71.072468785,17,"79 CHANDLER STREET APT 5, BOSTON, MA, 2116","Match","Exact","79 CHANDLER ST, BOSTON, MA, 02116",85698106,"R"
291018,"79 CHICKEN VALLEY ROAD","OLD BROOKVILLE","NY",11545,40.8363198750001,-73.599869004,18,"79 CHICKEN VALLEY ROAD, OLD BROOKVILLE, NY, 11545","Match","Non_Exact","79 CHICKEN VALLEY RD, GLEN HEAD, NY, 11545",147839760,"R"
291019,"79 CHURCH STREET","MANASQUAN","NJ",8736,40.124098513,-74.056139435,19,"79 CHURCH STREET, MANASQUAN, NJ, 8736","Match","Exact","79 CHURCH ST, MANASQUAN, NJ, 08736",90467501,"L"
291020,"79 CLAUDIA DRIVE APT 446","WEST HAVEN","CT",6516,41.272523843,-72.9738569799999,20,"79 CLAUDIA DRIVE APT 446, WEST HAVEN, CT, 6516","Match","Exact","79 CLAUDIA DR, W HAVEN, CT, 06516",649721740,"R"
291021,"79 COLONIAL CIRCLE NW","CARTERSVILLE","GA",30120,34.2318733810001,-84.8877220529999,21,"79 COLONIAL CIRCLE NW, CARTERSVILLE, GA, 30120","Match","Exact","79 COLONIAL CIR NW, CARTERSVILLE, GA, 30120",30469506,"L"
291022,"79 COLUMBIA AVE","HOPEWELL","NJ",8525,40.389932076,-74.754683356,22,"79 COLUMBIA AVE, HOPEWELL, NJ, 8525","Match","Exact","79 COLUMBIA AVE, HOPEWELL, NJ, 08525",60174666,"R"
291023,"79 DELAWARE DRIVE","JIM THORPE","PA",18229,40.9852337720001,-75.66570768,23,"79 DELAWARE DRIVE, JIM THORPE, PA, 18229","Match","Exact","79 DELAWARE DR, JIM THORPE, PA, 18229",80616506,"L"
291024,"79 E DAILY DR SUITE 514","CAMARILLO","CA",93010,NA,NA,24,"79 E DAILY DR SUITE 514, CAMARILLO, CA, 93010","Tie",NA,NA,NA,NA
291025,"79 E DESHLER AVENUE","COLUMBUS","OH",43206,39.9409485740001,-82.9942431329999,25,"79 E DESHLER AVENUE, COLUMBUS, OH, 43206","Match","Exact","79 E DESHLER AVE, COLUMBUS, OH, 43206",135580209,"R"
291026,"79 E WOODROW AVE","COLUMBUS","OH",43207,39.9276179340001,-82.9933963089999,26,"79 E WOODROW AVE, COLUMBUS, OH, 43207","Match","Exact","79 E WOODROW AVE, COLUMBUS, OH, 43207",135606801,"L"
291027,"79 EASTERN AVENUE","ESSEX","MA",1929,42.6327811470001,-70.76408666,27,"79 EASTERN AVENUE, ESSEX, MA, 1929","Match","Exact","79 EASTERN AVE, ESSEX, MA, 01929",86703117,"L"
291028,"79 EDWARDS STREET","PORTLAND","ME",4102,43.661138201,-70.2918927549999,28,"79 EDWARDS STREET, PORTLAND, ME, 4102","Match","Exact","79 EDWARDS ST, PORTLAND, ME, 04102",78026979,"R"
291029,"79 EMERSON AVENUE","FLORAL PARK","NY",11001,40.7334056110001,-73.700924935,29,"79 EMERSON AVENUE, FLORAL PARK, NY, 11001","Match","Exact","79 EMERSON AVE, FLORAL PARK, NY, 11001",147665674,"R"
291030,"79 ESTELLA LANE","RICEBORO","GA",31323,NA,NA,30,"79 ESTELLA LANE, RICEBORO, GA, 31323","No_Match",NA,NA,NA,NA
291031,"79 FLAGGLER DRIVE","MARSHFIELD","MA",2050,42.10300232,-70.7263224019999,31,"79 FLAGGLER DRIVE, MARSHFIELD, MA, 2050","Match","Exact","79 FLAGGLER DR, MARSHFIELD, MA, 02050",87434370,"R"
291032,"79 FORSAHY RD","MONSEY","NY",10952,41.1475373930001,-74.08227292,32,"79 FORSAHY RD, MONSEY, NY, 10952","Match","Non_Exact","79 FORSHAY RD, MONSEY, NY, 10952",124592571,"L"
291033,"79 FRENCH AVE 1","BROCKTON","MA",2301,42.065229753,-71.020780568,33,"79 FRENCH AVE 1, BROCKTON, MA, 2301","Match","Exact","79 FRENCH AVE, BROCKTON, MA, 02301",87444226,"R"
291034,"79 FRENCH STREET","BUFFALO","NY",14211,42.9104212990001,-78.836002557,34,"79 FRENCH STREET, BUFFALO, NY, 14211","Match","Exact","79 FRENCH ST, BUFFALO, NY, 14211",48296555,"R"
291035,"79 GARDNER AVE","WILKES BARRE","PA",18705,41.262568538,-75.845488387,35,"79 GARDNER AVE, WILKES BARRE, PA, 18705","Match","Exact","79 GARDNER AVE, WILKES BARRE, PA, 18705",80920053,"R"
291036,"79 GRAND HAVEN","JACKSON","TN",38305,35.6965782460001,-88.894482195,36,"79 GRAND HAVEN, JACKSON, TN, 38305","Match","Non_Exact","79 GRAND HAVEN DR, JACKSON, TN, 38305",642382393,"R"
291037,"79 GREGORY LANE","FRANKLIN PARK","NJ",8823,40.4372659910001,-74.5586871789999,37,"79 GREGORY LANE, FRANKLIN PARK, NJ, 8823","Match","Exact","79 GREGORY LN, FRANKLIN PARK, NJ, 08823",59955934,"L"
291038,"79 GRIDIRON RD","LEVITTOWN","PA",19057,40.143906132,-74.8512431359999,38,"79 GRIDIRON RD, LEVITTOWN, PA, 19057","Match","Exact","79 GRIDIRON RD, LEVITTOWN, PA, 19057",134737367,"L"
291039,"79 HANCOCK STREET","ELLSWORTH","ME",4605,44.5374742820001,-68.419323043,39,"79 HANCOCK STREET, ELLSWORTH, ME, 4605","Match","Exact","79 HANCOCK ST, ELLSWORTH, ME, 04605",110270248,"L"
