"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
178501,"339 TALLY HO DRIVE","VERNON HILLS","IL",60061,42.22134333,-87.9727306459999,1,"339 TALLY HO DRIVE, VERNON HILLS, IL, 60061","Match","Exact","339 TALLY HO DR, VERNON HILLS, IL, 60061",119750854,"R"
178502,"339 UELAND RD","RED BANK","NJ",7701,40.3561639500001,-74.108606715,2,"339 UELAND RD, RED BANK, NJ, 7701","Match","Exact","339 UELAND RD, RED BANK, NJ, 07701",636499264,"L"
178503,"339 VERRET ST","NEW ORLEANS","LA",70114,29.9527564140001,-90.051105026,3,"339 VERRET ST, NEW ORLEANS, LA, 70114","Match","Exact","339 VERRET ST, NEW ORLEANS, LA, 70114",191716911,"R"
178504,"339 W BLACK ST","ROCK HILL","SC",29730,34.9293249780001,-81.034703677,4,"339 W BLACK ST, ROCK HILL, SC, 29730","Match","Exact","339 W BLACK ST, ROCK HILL, SC, 29730",19791498,"L"
178505,"339 W ST GEORGES AVE","LINDEN","NJ",7036,40.633411788,-74.267990938,5,"339 W ST GEORGES AVE, LINDEN, NJ, 7036","Match","Exact","339 W SAINT GEORGES AVE, LINDEN, NJ, 07036",60575562,"L"
178506,"339 WASHINGTON ST SUITE 203","DEDHAM","MA",2026,42.249012839,-71.17243696,6,"339 WASHINGTON ST SUITE 203, DEDHAM, MA, 2026","Match","Exact","339 WASHINGTON ST, DEDHAM, MA, 02026",87243215,"R"
178507,"339 WATERLOO DR","WATERLOO","NE",68069,41.257447611,-96.271942141,7,"339 WATERLOO DR, WATERLOO, NE, 68069","Match","Exact","339 WATERLOO DR, WATERLOO, NE, 68069",116964841,"L"
178508,"339 WEEKS AVENUE","MANORVILLE","NY",11949,40.834880846,-72.841461275,8,"339 WEEKS AVENUE, MANORVILLE, NY, 11949","Match","Exact","339 WEEKS AVE, MANORVILLE, NY, 11949",643735735,"R"
178509,"339 WEST GEORGE","HAZEL PARK","MI",48030,42.448476456,-83.107223817,9,"339 WEST GEORGE, HAZEL PARK, MI, 48030","Match","Non_Exact","339 W GEORGE AVE, HAZEL PARK, MI, 48030",69748050,"L"
178510,"339 WEST WEBSTER AVENUE","ROSELLE PARK","NJ",7204,40.667630386,-74.257435174,10,"339 WEST WEBSTER AVENUE, ROSELLE PARK, NJ, 7204","Match","Non_Exact","339 E WEBSTER AVE, ROSELLE PARK, NJ, 07204",60573411,"L"
178511,"339 WOODBERRY CIRCLE","RAEFORD","NC",28376,35.0295886550001,-79.109658627,11,"339 WOODBERRY CIRCLE, RAEFORD, NC, 28376","Match","Exact","339 WOODBERRY CIR, RAEFORD, NC, 28376",76181353,"L"
178512,"339 WYNNE RIDGE CT","COLUMBUS","OH",43230,40.0425462520001,-82.867993639,12,"339 WYNNE RIDGE CT, COLUMBUS, OH, 43230","Match","Exact","339 WYNNE RIDGE CT, COLUMBUS, OH, 43230",135749651,"L"
178513,"339","ZUNI","NM",87327,NA,NA,13,"339, ZUNI, NM, 87327","No_Match",NA,NA,NA,NA
178514,"3390 COLUMBIA TRCE","DECATUR","GA",30032,33.744170293,-84.2519726909999,14,"3390 COLUMBIA TRCE, DECATUR, GA, 30032","Match","Exact","3390 COLUMBIA TRCE, DECATUR, GA, 30032",23369915,"L"
178515,"3390 COUNTRY VILLAGE RD STE 5321","RIVERSIDE","CA",92509,34.0258632640001,-117.506952278,15,"3390 COUNTRY VILLAGE RD STE 5321, RIVERSIDE, CA, 92509","Match","Exact","3390 COUNTRY VILLAGE RD, RIVERSIDE, CA, 92509",194732625,"L"
178516,"3390 COUNTRY VILLAGE ROAD","RIVERSIDE","CA",92509,34.0258632640001,-117.506952278,16,"3390 COUNTRY VILLAGE ROAD, RIVERSIDE, CA, 92509","Match","Exact","3390 COUNTRY VILLAGE RD, RIVERSIDE, CA, 92509",194732625,"L"
178517,"3390 FAIRBURN ROAD SW APT K178","ATLANTA","GA",30331,33.6647433320001,-84.519572442,17,"3390 FAIRBURN ROAD SW APT K178, ATLANTA, GA, 30331","Match","Exact","3390 FAIRBURN RD SW, ATLANTA, GA, 30331",647344958,"L"
178518,"3390 NC-903  UNIT 1","MAURY","NC",28554,35.4807468540001,-77.5866679389999,18,"3390 NC-903  UNIT 1, MAURY, NC, 28554","Match","Exact","3390 STATE HWY 903, MAURY, NC, 28554",26505362,"R"
178519,"3390 ROANOKE STREET","CHRISTIANSBURG","VA",24073,37.139186157,-80.33776855,19,"3390 ROANOKE STREET, CHRISTIANSBURG, VA, 24073","Match","Exact","3390 ROANOKE ST, CHRISTIANSBURG, VA, 24073",73627231,"L"
178520,"3390 SHERBROOK DR","UNIONTOWN","OH",44685,40.9947381590001,-81.401024407,20,"3390 SHERBROOK DR, UNIONTOWN, OH, 44685","Match","Exact","3390 SHERBROOK DR, UNIONTOWN, OH, 44685",61383749,"R"
178521,"3390 SOUTH SAND HILL ROAD","LAS VEGAS","NV",89120,36.128235218,-115.091871006,21,"3390 SOUTH SAND HILL ROAD, LAS VEGAS, NV, 89120","Match","Non_Exact","3390 S SANDHILL RD, LAS VEGAS, NV, 89121",201877339,"L"
