"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
141001,"2556 WILLIAMSBURG DRIVE","DECATUR","GA",30034,33.7074709520001,-84.284420981,1,"2556 WILLIAMSBURG DRIVE, DECATUR, GA, 30034","Match","Exact","2556 WILLIAMSBURG DR, DECATUR, GA, 30034",23368740,"L"
141002,"2556 YOCUMSHIRE COURT","LITHONIA","GA",30058,33.7119526440001,-84.15725585,2,"2556 YOCUMSHIRE COURT, LITHONIA, GA, 30058","Match","Exact","2556 YOCUMSHIRE CT, LITHONIA, GA, 30058",23395651,"R"
141003,"25561 BRIARWYKE DRIVE","FARMINGTON HILLS","MI",48336,42.482627274,-83.3242406959999,3,"25561 BRIARWYKE DRIVE, FARMINGTON HILLS, MI, 48336","Match","Exact","25561 BRIARWYKE DR, FARMINGTON HILLS, MI, 48336",641241281,"L"
141004,"25564 MAYWOOD STREET","WOODHAVEN","MI",48183,42.1223248040001,-83.2182583429999,4,"25564 MAYWOOD STREET, WOODHAVEN, MI, 48183","Match","Exact","25564 MAYWOOD ST, WOODHAVEN, MI, 48183",95457592,"R"
141005,"2557 ALEMANY BLVD","SAN FRANCISCO","CA",94112,37.7149070290001,-122.446602271,5,"2557 ALEMANY BLVD, SAN FRANCISCO, CA, 94112","Match","Exact","2557 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",192299576,"L"
141006,"2557 BRENTWOOD DRIVE","BEACHWOOD","OH",44122,41.4895912590001,-81.513727321,6,"2557 BRENTWOOD DRIVE, BEACHWOOD, OH, 44122","Match","Non_Exact","2557 BRENTWOOD RD, BEACHWOOD, OH, 44122",61126086,"L"
141007,"2557 COCONUT DR","SAN JOSE","CA",95148,37.3342566490001,-121.796664461,7,"2557 COCONUT DR, SAN JOSE, CA, 95148","Match","Exact","2557 COCONUT DR, SAN JOSE, CA, 95148",122916944,"R"
141008,"2557 EASTVIEW DR","HARVEY","LA",70058,29.856998208,-90.081804984,8,"2557 EASTVIEW DR, HARVEY, LA, 70058","Match","Exact","2557 EASTVIEW DR, HARVEY, LA, 70058",93509736,"R"
141009,"2557 FIVE POINT COURT","VIRGINIA BEACH","VA",23454,36.8723794700001,-76.0566847869999,9,"2557 FIVE POINT COURT, VIRGINIA BEACH, VA, 23454","Match","Exact","2557 FIVE POINT CT, VIRGINIA BCH, VA, 23454",122261218,"R"
141010,"2557 GARFIELD ST","MOBILE","AL",36610,30.7403611190001,-88.0614576679999,10,"2557 GARFIELD ST, MOBILE, AL, 36610","Match","Exact","2557 GARFIELD ST, MOBILE, AL, 36610",61866584,"L"
141011,"2557 KELLI AVE","SANGER","CA",93657,36.7130056460001,-119.573138638,11,"2557 KELLI AVE, SANGER, CA, 93657","Match","Exact","2557 KELLI AVE, SANGER, CA, 93657",634473568,"R"
141012,"2557 LAMBOURNE AVE","SALT LAKE CITY","UT",84109,40.7021973270001,-111.818547893,12,"2557 LAMBOURNE AVE, SALT LAKE CITY, UT, 84109","Match","Non_Exact","2557 E LAMBOURNE AVE, SALT LAKE CITY, UT, 84109",176094096,"L"
141013,"2557 LAUREL GLEN DRIVE","LAKELAND","FL",33803,28.01589245,-81.985159014,13,"2557 LAUREL GLEN DRIVE, LAKELAND, FL, 33803","Match","Exact","2557 LAUREL GLEN DR, LAKELAND, FL, 33803",619741839,"L"
141014,"2557 MARINA DRIVE","GRAND PRAIRIE","TX",75054,32.606274136,-97.041781099,14,"2557 MARINA DRIVE, GRAND PRAIRIE, TX, 75054","Match","Exact","2557 MARINA DR, GRAND PRAIRIE, TX, 75054",102187382,"R"
141015,"2557 MCCULLOH STREET","BALTIMORE","MD",21217,39.3136151790001,-76.640153332,15,"2557 MCCULLOH STREET, BALTIMORE, MD, 21217","Match","Exact","2557 MCCULLOH ST, BALTIMORE, MD, 21217",636217027,"R"
141016,"2557 MILITARY STREET","PORT HURON","MI",48060,42.955988152,-82.429753706,16,"2557 MILITARY STREET, PORT HURON, MI, 48060","Match","Exact","2557 MILITARY ST, PORT HURON, MI, 48060",642515717,"L"
141017,"2557 NICKY LANE","ALEXANDRIA","VA",22311,38.8351792920001,-77.121839952,17,"2557 NICKY LANE, ALEXANDRIA, VA, 22311","Match","Exact","2557 NICKY LN, ALEXANDRIA, VA, 22311",75982523,"R"
141018,"2557 OLD SIXTH AVENUE","ALTOONA","PA",16601,40.5797978150001,-78.3443409349999,18,"2557 OLD SIXTH AVENUE, ALTOONA, PA, 16601","Match","Non_Exact","2557 OLD 6TH AVE RD, ALTOONA, PA, 16601",49724278,"L"
141019,"2557 PROSPECT HILL DR","FORT WORTH","TX",76123,32.615288548,-97.3596994439999,19,"2557 PROSPECT HILL DR, FORT WORTH, TX, 76123","Match","Exact","2557 PROSPECT HILL DR, FORT WORTH, TX, 76123",639929900,"R"
141020,"2557 RAVENHILL DRIVE SUITE 1-D","FAYETTEVILLE","NC",28303,35.0480006660001,-78.925808379,20,"2557 RAVENHILL DRIVE SUITE 1-D, FAYETTEVILLE, NC, 28303","Match","Exact","2557 RAVENHILL DR, FAYETTEVILLE, NC, 28303",64252077,"L"
141021,"2557 STATE ROUTE 21","CANANDAIGUA","NY",14424,42.903432154,-77.260032488,21,"2557 STATE ROUTE 21, CANANDAIGUA, NY, 14424","Match","Exact","2557 STATE RTE 21, CANANDAIGUA, NY, 14424",605754808,"R"
141022,"2557 SWAN LANE","LAS VEGAS","NV",89121,36.1115370520001,-115.115569002,22,"2557 SWAN LANE, LAS VEGAS, NV, 89121","Match","Exact","2557 SWAN LN, LAS VEGAS, NV, 89121",201872040,"R"
141023,"2557 TRADE WIND DR","BULLHEAD CITY","AZ",86442,35.0727495150001,-114.547335174,23,"2557 TRADE WIND DR, BULLHEAD CITY, AZ, 86442","Match","Exact","2557 TRADE WIND DR, BULLHEAD CITY, AZ, 86442",649685013,"L"
141024,"2557 TUBEROSE ST","SAN DIEGO","CA",92105,32.7334885700001,-117.104970319,24,"2557 TUBEROSE ST, SAN DIEGO, CA, 92105","Match","Exact","2557 TUBEROSE ST, SAN DIEGO, CA, 92105",612874146,"R"
141025,"2557 W BLUEBERRY CIRCLE","HAYDEN","ID",83835,47.745312751,-116.824704452,25,"2557 W BLUEBERRY CIRCLE, HAYDEN, ID, 83835","Match","Exact","2557 W BLUEBERRY CIR, HAYDEN, ID, 83835",638624608,"L"
141026,"25573 COUNTY ROAD 223","FLEMINGTON","MO",65650,37.8416135190001,-93.371706579,26,"25573 COUNTY ROAD 223, FLEMINGTON, MO, 65650","Match","Exact","25573 CO RD 223, FLEMINGTON, MO, 65650",22635522,"L"
141027,"25576 1600 EAST ST","WALNUT","IL",61376,41.5139856530001,-89.5503579159999,27,"25576 1600 EAST ST, WALNUT, IL, 61376","Match","Exact","25576 1600 EAST ST, WALNUT, IL, 61376",8472937,"R"
141028,"25576 N RABB RD","LA FERIA","TX",78559,26.194135096,-97.836695068,28,"25576 N RABB RD, LA FERIA, TX, 78559","Match","Exact","25576 RABB RD, LA FERIA, TX, 78559",89952369,"L"
141029,"2558 ATALAYA HIL TRAIL","SANTA FE","NM",87505,35.6658186270001,-105.893383014,29,"2558 ATALAYA HIL TRAIL, SANTA FE, NM, 87505","Match","Non_Exact","2558 ATALAYA HILL TRL, SANTA FE, NM, 87505",635344238,"R"
141030,"2558 BELLEAIR ROAD","CLEARWATER","FL",33764,27.9384013690001,-82.7324252939999,30,"2558 BELLEAIR ROAD, CLEARWATER, FL, 33764","Match","Exact","2558 BELLEAIR RD, CLEARWATER, FL, 33764",124685737,"L"
141031,"2558 CADES COVE","BRIGHTON","MI",48114,42.56618159,-83.746593917,31,"2558 CADES COVE, BRIGHTON, MI, 48114","Match","Exact","2558 CADES COVE, BRIGHTON, MI, 48114",23557228,"R"
141032,"2558 FAIRVIEW LANE","JONESBORO","GA",30236,33.5040038920001,-84.308256973,32,"2558 FAIRVIEW LANE, JONESBORO, GA, 30236","Match","Exact","2558 FAIRVIEW LN, JONESBORO, GA, 30236",23329070,"R"
141033,"2558 FOX HOUND CT","HERNDON","VA",20171,38.9391821360001,-77.396358779,33,"2558 FOX HOUND CT, HERNDON, VA, 20171","Match","Exact","2558 FOX HOUND CT, HERNDON, VA, 20171",76039185,"L"
141034,"2558 LAKE ELLEN CIR","TAMPA","FL",33618,28.0616644360001,-82.4854200139999,34,"2558 LAKE ELLEN CIR, TAMPA, FL, 33618","Match","Exact","2558 LAKE ELLEN CIR, TAMPA, FL, 33618",104510994,"L"
141035,"2558 MOORCROFT LN","DULUTH","GA",30096,33.96773161,-84.1359891129999,35,"2558 MOORCROFT LN, DULUTH, GA, 30096","Match","Exact","2558 MOORCROFT LN, DULUTH, GA, 30096",636180795,"L"
141036,"2558 N 36TH STREET","MILWAUKEE","WI",53210,43.0653185740001,-87.958642772,36,"2558 N 36TH STREET, MILWAUKEE, WI, 53210","Match","Exact","2558 N 36TH ST, MILWAUKEE, WI, 53210",77738012,"R"
141037,"2558 PLUM CREEK DRIVE","CORDOVA","TN",38016,35.196920307,-89.7253622599999,37,"2558 PLUM CREEK DRIVE, CORDOVA, TN, 38016","Match","Exact","2558 PLUM CREEK DR, CORDOVA, TN, 38016",72975912,"R"
141038,"2558 RED STORE ROAD","WHITEVILLE","NC",28472,NA,NA,38,"2558 RED STORE ROAD, WHITEVILLE, NC, 28472","No_Match",NA,NA,NA,NA
