"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
183501,"3515 SAINT CATHERINE STREET","FLORISSANT","MO",63303,38.788125533,-90.2916876639999,1,"3515 SAINT CATHERINE STREET, FLORISSANT, MO, 63303","Match","Non_Exact","3515 SAINT CATHERINE ST, FLORISSANT, MO, 63033",100144782,"L"
183502,"3515 SHACKELFORD RD","FLORISSANT","MO",63031,38.8384725430001,-90.325752012,2,"3515 SHACKELFORD RD, FLORISSANT, MO, 63031","Match","Exact","3515 SHACKELFORD RD, FLORISSANT, MO, 63031",645126260,"L"
183503,"3515 SIMPSON STUART SUITE 105A","DALLAS","TX",75241,32.6731219920001,-96.7621861109999,3,"3515 SIMPSON STUART SUITE 105A, DALLAS, TX, 75241","Match","Non_Exact","3515 SIMPSON STUART RD, DALLAS, TX, 75241",103220483,"L"
183504,"3515 SOUTH 200 EAST","SALT LAKE CITY","UT",84115,40.6950714860001,-111.885489345,4,"3515 SOUTH 200 EAST, SALT LAKE CITY, UT, 84115","Match","Exact","3515 S 200 E, SALT LAKE CITY, UT, 84115",651918642,"L"
183505,"3515 SOUTH NORFOLK WAY","AURORA","CO",80013,39.6525254370001,-104.797164172,5,"3515 SOUTH NORFOLK WAY, AURORA, CO, 80013","Match","Exact","3515 S NORFOLK WAY, AURORA, CO, 80013",177357754,"R"
183506,"3515 SYCAMORE SCHOOL RD 125-PMB 184","FORT WORTH","TX",76123,32.634830143,-97.370179293,6,"3515 SYCAMORE SCHOOL RD 125-PMB 184, FORT WORTH, TX, 76123","Match","Non_Exact","3515 SYCAMORE SCHOOL RD, FT WORTH, TX, 76133",102130480,"R"
183507,"3515 VAN HORN RD","JACKSON","MI",49201,42.327478243,-84.455112174,7,"3515 VAN HORN RD, JACKSON, MI, 49201","Match","Exact","3515 VAN HORN RD, JACKSON, MI, 49201",648157821,"L"
183508,"3515 W GRANT ST","PHOENIX","AZ",85009,33.4414278260001,-112.135161288,8,"3515 W GRANT ST, PHOENIX, AZ, 85009","Match","Exact","3515 W GRANT ST, PHOENIX, AZ, 85009",128202168,"L"
183509,"3515 WEST POLK STREET","CHICAGO","IL",60624,41.870864065,-87.713713696,9,"3515 WEST POLK STREET, CHICAGO, IL, 60624","Match","Exact","3515 W POLK ST, CHICAGO, IL, 60624",111798846,"L"
183510,"3515 WOODWORTH PLACE","HAZEL CREST","IL",60429,41.575699297,-87.7027887679999,10,"3515 WOODWORTH PLACE, HAZEL CREST, IL, 60429","Match","Exact","3515 WOODWORTH PL, HAZEL CREST, IL, 60429",111704938,"L"
