"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
30001,"11607 ROLLING GLEN WAY","UPPER MARLBORO","MD",20772,38.788347161,-76.8063118589999,1,"11607 ROLLING GLEN WAY, UPPER MARLBORO, MD, 20772","Match","Exact","11607 ROLLING GLEN WAY, UPPER MARLBORO, MD, 20772",76345084,"L"
30002,"11607 WILLIAMS CREEK DRIVE","CARMEL","IN",46032,39.9562729080001,-86.1697992159999,2,"11607 WILLIAMS CREEK DRIVE, CARMEL, IN, 46032","Match","Exact","11607 WILLIAMS CREEK DR, CARMEL, IN, 46032",29293849,"R"
30003,"11608 B DRIVE N","CERESCO","MI",49033,42.261558565,-85.069220045,3,"11608 B DRIVE N, CERESCO, MI, 49033","Match","Exact","11608 B DR N, CERESCO, MI, 49033",11724588,"R"
30004,"11608 BACK STREET","WHALEYVILLE","MD",21872,38.3971241410001,-75.299487144,4,"11608 BACK STREET, WHALEYVILLE, MD, 21872","Match","Exact","11608 BACK ST, WHALEYVILLE, MD, 21872",114546872,"R"
30005,"11608 CEDAR AVE","BLOOMINGTON","CA",92316,34.043389006,-117.39639739,5,"11608 CEDAR AVE, BLOOMINGTON, CA, 92316","Match","Exact","11608 CEDAR AVE, BLOOMINGTON, CA, 92316",144647379,"R"
30006,"11608 NE 92ND ST","KIRKLAND","WA",98033,47.684131188,-122.185842588,6,"11608 NE 92ND ST, KIRKLAND, WA, 98033","Match","Exact","11608 NE 92ND ST, KIRKLAND, WA, 98033",186604120,"L"
30007,"11608 OAK STREET","KANSAS CITY","MO",64114,38.9164986210001,-94.5892081059999,7,"11608 OAK STREET, KANSAS CITY, MO, 64114","Match","Exact","11608 OAK ST, KANSAS CITY, MO, 64114",91456336,"R"
30008,"11608 S 100TH E AVE","BIXBY","OK",74008,35.994417196,-95.865765762,8,"11608 S 100TH E AVE, BIXBY, OK, 74008","Match","Exact","11608 S 100TH E AVE, BIXBY, OK, 74008",641124263,"L"
30009,"11608 SHADY MEADOW WAY","MANOR","TX",78653,30.3602436960001,-97.5472945389999,9,"11608 SHADY MEADOW WAY, MANOR, TX, 78653","Match","Exact","11608 SHADY MEADOW WAY, MANOR, TX, 78653",614184236,"R"
30010,"11608 SPICEWOOD PKWY UNIT 3","AUSTIN","TX",78750,30.445974275,-97.807031619,10,"11608 SPICEWOOD PKWY UNIT 3, AUSTIN, TX, 78750","Match","Exact","11608 SPICEWOOD PKWY, AUSTIN, TX, 78750",641759261,"L"
30011,"11608 TOMAHAWK CREEK PKWY APT C","LEAWOOD","KS",66211,38.917917957,-94.633610018,11,"11608 TOMAHAWK CREEK PKWY APT C, LEAWOOD, KS, 66211","Match","Exact","11608 TOMAHAWK CREEK PKWY, LEAWOOD, KS, 66211",635349412,"L"
30012,"11608 TUCKER FARM ROAD","MIDLAND","NC",28107,NA,NA,12,"11608 TUCKER FARM ROAD, MIDLAND, NC, 28107","No_Match",NA,NA,NA,NA
30013,"11609 BIG BONE ROAD","UNION","KY",41091,38.89818724,-84.736967068,13,"11609 BIG BONE ROAD, UNION, KY, 41091","Match","Exact","11609 BIG BONE RD, UNION, KY, 41091",81960042,"L"
30014,"11609 BOURGEOIS FOREST DR","HOUSTON","TX",77066,29.9576565310001,-95.50849239,14,"11609 BOURGEOIS FOREST DR, HOUSTON, TX, 77066","Match","Exact","11609 BOURGEOIS FOREST DR, HOUSTON, TX, 77066",96130139,"L"
30015,"11609 CLOVERDALE CT SW","LAKEWOOD","WA",98499,47.152581185,-122.515396935,15,"11609 CLOVERDALE CT SW, LAKEWOOD, WA, 98499","Match","Exact","11609 CLOVERDALE CT SW, LAKEWOOD, WA, 98499",184623820,"R"
30016,"11609 HWY 699","MAURICE","LA",70555,NA,NA,16,"11609 HWY 699, MAURICE, LA, 70555","No_Match",NA,NA,NA,NA
30017,"11609 SPENCER","EL PASO","TX",79936,31.7806539360001,-106.28837669,17,"11609 SPENCER, EL PASO, TX, 79936","Match","Non_Exact","11609 SPENCER DR, EL PASO, TX, 79936",189409790,"L"
30018,"11609 SW 3RD STREET","YUKON","OK",73099,35.463893479,-97.728867445,18,"11609 SW 3RD STREET, YUKON, OK, 73099","Match","Exact","11609 SW 3RD ST, YUKON, OK, 73099",92528873,"R"
30019,"11609 WADE PARK AVE","CLEVELAND","OH",44106,41.5159202350001,-81.604044958,19,"11609 WADE PARK AVE, CLEVELAND, OH, 44106","Match","Exact","11609 WADE PARK AVE, CLEVELAND, OH, 44106",61122109,"L"
30020,"1161 14TH AVE SE","MINNEAPOLIS","MN",55414,44.9923763940001,-93.232061737,20,"1161 14TH AVE SE, MINNEAPOLIS, MN, 55414","Match","Exact","1161 14TH AVE SE, MINNEAPOLIS, MN, 55414",43637862,"L"
30021,"1161 21ST AVENUE SOUTH MCN A-1302","NASHVILLE","TN",37232,36.1445851410001,-86.799777448,21,"1161 21ST AVENUE SOUTH MCN A-1302, NASHVILLE, TN, 37232","Match","Non_Exact","1161 21ST AVE S, NASHVILLE, TN, 37212",97212707,"R"
30022,"1161 ARRINGTON ROAD","BLACKSBURG","VA",24060,37.2140420690001,-80.352100282,22,"1161 ARRINGTON ROAD, BLACKSBURG, VA, 24060","Match","Exact","1161 ARRINGTON RD, BLACKSBURG, VA, 24060",73627636,"L"
30023,"1161 CAROLINE AVENUE","MOBILE","AL",36604,30.6861041610001,-88.0638418299999,23,"1161 CAROLINE AVENUE, MOBILE, AL, 36604","Match","Exact","1161 CAROLINE AVE, MOBILE, AL, 36604",638259271,"L"
30024,"1161 CHICAGO STREET","GREEN BAY","WI",54302,44.5042932220001,-88.0051308289999,24,"1161 CHICAGO STREET, GREEN BAY, WI, 54302","Match","Non_Exact","1161 CHICAGO ST, GREEN BAY, WI, 54301",148102579,"L"
30025,"1161 CHURCH STREET","ST HELENA","CA",94574,38.50416404,-122.466854102,25,"1161 CHURCH STREET, ST HELENA, CA, 94574","Match","Exact","1161 CHURCH ST, SAINT HELENA, CA, 94574",67412978,"L"
30026,"1161 CRANE COVE BLVD","GULF BREEZE","FL",32563,30.380577229,-87.105148226,26,"1161 CRANE COVE BLVD, GULF BREEZE, FL, 32563","Match","Exact","1161 CRANE COVE BLVD, GULF BREEZE, FL, 32563",74588827,"R"
30027,"1161 ENGLISH SADDLE RD","FLORISSANT","MO",63034,38.8436387610001,-90.308665429,27,"1161 ENGLISH SADDLE RD, FLORISSANT, MO, 63034","Match","Exact","1161 ENGLISH SADDLE RD, FLORISSANT, MO, 63034",100173214,"R"
30028,"1161 FAIRMOUNT AVENUE","CHATTANOOGA","TN",37405,35.0744193200001,-85.3011855,28,"1161 FAIRMOUNT AVENUE, CHATTANOOGA, TN, 37405","Match","Exact","1161 FAIRMOUNT AVE, CHATTANOOGA, TN, 37405",652122133,"L"
30029,"1161 GLENN SPRING ROAD","PACOLET","SC",29372,34.869843808,-81.7673341719999,29,"1161 GLENN SPRING ROAD, PACOLET, SC, 29372","Match","Exact","1161 GLENN SPRINGS RD, PACOLET, SC, 29372",19452707,"R"
30030,"1161 HANSON RD","ELLENSBURG","WA",98926,46.9938466780001,-120.602518012,30,"1161 HANSON RD, ELLENSBURG, WA, 98926","Match","Exact","1161 HANSON RD, ELLENSBURG, WA, 98926",157225867,"L"
30031,"1161 JASMINE AVE","CLOVIS","CA",93611,36.8181015120001,-119.671173645,31,"1161 JASMINE AVE, CLOVIS, CA, 93611","Match","Exact","1161 JASMINE AVE, CLOVIS, CA, 93611",197601463,"R"
