"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
230501,"502 WEST HIGH STREET APARTMENT B","PEORIA","IL",61606,40.6984477780001,-89.600571727,1,"502 WEST HIGH STREET APARTMENT B, PEORIA, IL, 61606","Match","Exact","502 W HIGH ST, PEORIA, IL, 61606",8725858,"L"
230502,"502 WEST HIGHLAND DRIVE","WILLISTON","ND",58801,48.1560167760001,-103.630099221,2,"502 WEST HIGHLAND DRIVE, WILLISTON, ND, 58801","Match","Exact","502 W HIGHLAND DR, WILLISTON, ND, 58801",167738958,"R"
230503,"502 WEST MARKET STREET","POTTSVILLE","PA",17901,40.684224317,-76.19913001,3,"502 WEST MARKET STREET, POTTSVILLE, PA, 17901","Match","Exact","502 W MARKET ST, POTTSVILLE, PA, 17901",612772859,"L"
230504,"502 WEST MONTGOMERY 154","WILLIS","TX",77378,30.422929062,-95.484139108,4,"502 WEST MONTGOMERY 154, WILLIS, TX, 77378","Match","Non_Exact","502 W MONTGOMERY ST, WILLIS, TX, 77378",79274132,"L"
230505,"502 WEST RAILROAD STREET","MAHANOY CITY","PA",17948,40.8121971680001,-76.147199208,5,"502 WEST RAILROAD STREET, MAHANOY CITY, PA, 17948","Match","Exact","502 W RAILROAD ST, MAHANOY CITY, PA, 17948",70937242,"L"
230506,"502 WEST STATE STREET","O'FALLON","IL",62269,38.5925357850001,-89.918400078,6,"502 WEST STATE STREET, O'FALLON, IL, 62269","Match","Non_Exact","502 W STATE ST, O FALLON, IL, 62269",107843483,"R"
230507,"502 WEST STEWART ST","DAYTON","OH",45417,39.739997036,-84.200704391,7,"502 WEST STEWART ST, DAYTON, OH, 45417","Match","Exact","502 W STEWART ST, DAYTON, OH, 45417",143615424,"L"
230508,"502 WEST STEWART STREET","DAYTON","OH",45417,39.739997036,-84.200704391,8,"502 WEST STEWART STREET, DAYTON, OH, 45417","Match","Exact","502 W STEWART ST, DAYTON, OH, 45417",143615424,"L"
230509,"502","LA GRANGE PARK","IL",60526,NA,NA,9,"502, LA GRANGE PARK, IL, 60526","No_Match",NA,NA,NA,NA
230510,"5020 15TH ST SW","CANTON","OH",44710,40.7868303170001,-81.444146561,10,"5020 15TH ST SW, CANTON, OH, 44710","Match","Exact","5020 15TH ST SW, CANTON, OH, 44710",64675140,"L"
230511,"5020 5TH AVENUE UNIT 11","KEY WEST","FL",33040,24.5688187100001,-81.7456001319999,11,"5020 5TH AVENUE UNIT 11, KEY WEST, FL, 33040","Match","Exact","5020 5TH AVE, KEY WEST, FL, 33040",116476585,"R"
230512,"5020 ADDISON TRAIL","STATESBORO","GA",30458,32.474056827,-81.821331685,12,"5020 ADDISON TRAIL, STATESBORO, GA, 30458","Match","Exact","5020 ADDISON TRL, STATESBORO, GA, 30458",6159683,"R"
230513,"5020 BRYANT AVE N","MINNEAPOLIS","MN",55430,45.046167322,-93.291464216,13,"5020 BRYANT AVE N, MINNEAPOLIS, MN, 55430","Match","Exact","5020 BRYANT AVE N, MINNEAPOLIS, MN, 55430",43621772,"L"
230514,"5020 CLARK ROAD SUITE 130","SARASOTA","FL",34233,27.2690560500001,-82.4686433589999,14,"5020 CLARK ROAD SUITE 130, SARASOTA, FL, 34233","Match","Exact","5020 CLARK RD, SARASOTA, FL, 34233",16378877,"R"
230515,"5020 CLARK ROAD SUITE 208","SARASOTA","FL",34233,27.2690560500001,-82.4686433589999,15,"5020 CLARK ROAD SUITE 208, SARASOTA, FL, 34233","Match","Exact","5020 CLARK RD, SARASOTA, FL, 34233",16378877,"R"
230516,"5020 CLARK ROAD SUITE 414","SARASOTA","FL",34233,27.2690560500001,-82.4686433589999,16,"5020 CLARK ROAD SUITE 414, SARASOTA, FL, 34233","Match","Exact","5020 CLARK RD, SARASOTA, FL, 34233",16378877,"R"
230517,"5020 CONGRESS AVE","OAKLAND","CA",94601,37.7761849660001,-122.202250428,17,"5020 CONGRESS AVE, OAKLAND, CA, 94601","Match","Exact","5020 CONGRESS AVE, OAKLAND, CA, 94601",125007727,"L"
230518,"5020 CROMWELL DR  APT 726","KYLE","TX",78640,NA,NA,18,"5020 CROMWELL DR  APT 726, KYLE, TX, 78640","No_Match",NA,NA,NA,NA
230519,"5020 CYNDUR DR","LEWISVILLE","TX",75056,33.0650338310001,-96.8798477,19,"5020 CYNDUR DR, LEWISVILLE, TX, 75056","Match","Exact","5020 CYNDUR DR, LEWISVILLE, TX, 75056",647041593,"R"
230520,"5020 KLUMP AVE PH 621","NORTH HOLLWOOD","CA",91601,34.161360857,-118.375730215,20,"5020 KLUMP AVE PH 621, NORTH HOLLWOOD, CA, 91601","Match","Non_Exact","5020 KLUMP AVE, N HOLLYWOOD, CA, 91601",141565097,"R"
230521,"5020 LEPRECHAUN DR","DAVENPORT","IA",52807,41.5721462720001,-90.552509567,21,"5020 LEPRECHAUN DR, DAVENPORT, IA, 52807","Match","Exact","5020 LEPRECHAUN DR, DAVENPORT, IA, 52807",650855615,"L"
230522,"5020 LIONS CREST DR","LAKELAND","TN",38002,NA,NA,22,"5020 LIONS CREST DR, LAKELAND, TN, 38002","No_Match",NA,NA,NA,NA
230523,"5020 LIONS CREST DRIVE","LAKELAND","TN",38002,NA,NA,23,"5020 LIONS CREST DRIVE, LAKELAND, TN, 38002","No_Match",NA,NA,NA,NA
230524,"5020 MCCOY CIRCLE","CUMMING","GA",30040,34.2531491350001,-84.15697326,24,"5020 MCCOY CIRCLE, CUMMING, GA, 30040","Match","Exact","5020 MCCOY CIR, CUMMING, GA, 30040",627547095,"L"
230525,"5020 N HILLCREST DR","TUCSON","AZ",85704,32.298004727,-110.966038916,25,"5020 N HILLCREST DR, TUCSON, AZ, 85704","Match","Exact","5020 N HILLCREST DR, TUCSON, AZ, 85704",121166825,"R"
230526,"5020 N WOODRUFF AVE","WHITEFISH BAY","WI",53217,43.1078289640001,-87.8997351899999,26,"5020 N WOODRUFF AVE, WHITEFISH BAY, WI, 53217","Match","Exact","5020 N WOODRUFF AVE, WHITEFISH BAY, WI, 53217",77742848,"R"
230527,"5020 NE 58TH STREET","KANSAS CITY","MO",64119,39.1989541680001,-94.520654753,27,"5020 NE 58TH STREET, KANSAS CITY, MO, 64119","Match","Exact","5020 NE 58TH ST, KANSAS CITY, MO, 64119",89758294,"L"
230528,"5020 NE MARTIN LUTHER KING JR BLVD","PORTLAND","OR",97211,45.5593475800001,-122.661486657,28,"5020 NE MARTIN LUTHER KING JR BLVD, PORTLAND, OR, 97211","Match","Exact","5020 NE M L KING BLVD, PORTLAND, OR, 97211",157503852,"R"
230529,"5020 OBAMA BLVD 22","LOS ANGELES","CA",90016,34.021515499,-118.353207984,29,"5020 OBAMA BLVD 22, LOS ANGELES, CA, 90016","Match","Exact","5020 OBAMA BLVD, LOS ANGELES, CA, 90016",141601429,"L"
230530,"5020 OGONTZ AVE","PHILADELPHIA","PA",19141,40.0306594480001,-75.152987432,30,"5020 OGONTZ AVE, PHILADELPHIA, PA, 19141","Match","Exact","5020 OGONTZ AVE, PHILADELPHIA, PA, 19141",131416731,"L"
230531,"5020 OLD GREEN BAY ROAD","MOUNT PLEASANT","WI",53403,42.6708319460001,-87.867486202,31,"5020 OLD GREEN BAY ROAD, MOUNT PLEASANT, WI, 53403","Match","Non_Exact","5020 S GREEN BAY RD, MOUNT PLEASANT, WI, 53403",77936023,"R"
230532,"5020 OLIVE STREET","KANSAS CITY","MO",64130,39.035206524,-94.556988906,32,"5020 OLIVE STREET, KANSAS CITY, MO, 64130","Match","Exact","5020 OLIVE ST, KANSAS CITY, MO, 64130",91452415,"R"
230533,"5020 PORTILLO VALLEY DR","SAN RAMON","CA",94582,37.7384397910001,-121.917817909,33,"5020 PORTILLO VALLEY DR, SAN RAMON, CA, 94582","Match","Exact","5020 PORTILLO VALLEY DR, SAN RAMON, CA, 94582",192094013,"L"
230534,"5020 RANDOLPH STREET","PLANO","TX",75074,33.0071392200001,-96.6392194589999,34,"5020 RANDOLPH STREET, PLANO, TX, 75074","Match","Exact","5020 RANDOLPH ST, PLANO, TX, 75074",650618054,"R"
230535,"5020 RICAHRDS COURT","ELIZABETH","CO",80107,39.2635170460001,-104.569193332,35,"5020 RICAHRDS COURT, ELIZABETH, CO, 80107","Match","Non_Exact","5020 RICHARDS CT, ELIZABETH, CO, 80107",130881991,"R"
