"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
215501,"4450 BEECHCRAFT ROAD","ROBSTOWN","TX",78380,27.7606575840001,-97.71948148,1,"4450 BEECHCRAFT ROAD, ROBSTOWN, TX, 78380","Match","Non_Exact","4450 BEECHCRAFT ST, ROBSTOWN, TX, 78380",640814347,"L"
215502,"4450 CALIBRE XING SUITE 1126","ACWORTH","GA",30101,NA,NA,2,"4450 CALIBRE XING SUITE 1126, ACWORTH, GA, 30101","No_Match",NA,NA,NA,NA
215503,"4450 DYESS BLVD BLDG 42","NELLIS AFB","NV",89191,NA,NA,3,"4450 DYESS BLVD BLDG 42, NELLIS AFB, NV, 89191","No_Match",NA,NA,NA,NA
215504,"4450 E FLETCHER AVE STE C","TAMPA","FL",33613,NA,NA,4,"4450 E FLETCHER AVE STE C, TAMPA, FL, 33613","No_Match",NA,NA,NA,NA
215505,"4450 EAST BLACKHORSE PIKE","MAYS LANDING","NJ",8330,39.4520439830001,-74.646176033,5,"4450 EAST BLACKHORSE PIKE, MAYS LANDING, NJ, 8330","Match","Non_Exact","4450 BLACK HORSE PIKE, MAYS LANDING, NJ, 08330",202531692,"L"
215506,"4450 GIN PLANTATION DRIVE","SNELLVILLE","GA",30039,33.7810461560001,-84.017797935,6,"4450 GIN PLANTATION DRIVE, SNELLVILLE, GA, 30039","Match","Exact","4450 GIN PLANTATION DR, SNELLVILLE, GA, 30039",88904400,"L"
215507,"4450 HARDEN BLVD","LAKELAND","FL",33813,27.9844200480001,-81.97325361,7,"4450 HARDEN BLVD, LAKELAND, FL, 33813","Match","Exact","4450 HARDEN BLVD, LAKELAND, FL, 33813",653202372,"L"
215508,"4450 JEBEL STREET","DENVER","CO",80249,39.7788150280001,-104.74956808,8,"4450 JEBEL STREET, DENVER, CO, 80249","Match","Exact","4450 JEBEL ST, DENVER, CO, 80249",177369119,"L"
215509,"4450 KELLOG RD","PHRUMP","NV",89176,NA,NA,9,"4450 KELLOG RD, PHRUMP, NV, 89176","No_Match",NA,NA,NA,NA
215510,"4450 MILL BRANCH DR","PROSPER","TX",75078,NA,NA,10,"4450 MILL BRANCH DR, PROSPER, TX, 75078","No_Match",NA,NA,NA,NA
215511,"4450 N 12TH STREET  256","PHOENIX","AZ",85014,33.500991008,-112.056300394,11,"4450 N 12TH STREET  256, PHOENIX, AZ, 85014","Match","Non_Exact","4450 N 12TH ST, PHOENIX, AZ, 85014",128919051,"L"
215512,"4450 N LAKE DR","SHOREWOOD","WI",53211,43.0971761860001,-87.877816807,12,"4450 N LAKE DR, SHOREWOOD, WI, 53211","Match","Exact","4450 N LAKE DR, SHOREWOOD, WI, 53211",77743992,"R"
215513,"4450 NE 501 RD","OSCEOLA","MO",64776,NA,NA,13,"4450 NE 501 RD, OSCEOLA, MO, 64776","No_Match",NA,NA,NA,NA
215514,"4450 NORTHAVEN RD","DALLAS","TX",75229,32.902222394,-96.832358884,14,"4450 NORTHAVEN RD, DALLAS, TX, 75229","Match","Exact","4450 NORTHAVEN RD, DALLAS, TX, 75229",102899386,"R"
215515,"4450 OAKWOOD LANE","MATTESON","IL",60443,41.510962482,-87.725450788,15,"4450 OAKWOOD LANE, MATTESON, IL, 60443","Match","Exact","4450 OAKWOOD LN, MATTESON, IL, 60443",111708157,"L"
215516,"4450 PELICANS NEST DRIVE","BONITA SPRINGS","FL",34134,26.3705246320001,-81.826648269,16,"4450 PELICANS NEST DRIVE, BONITA SPRINGS, FL, 34134","Match","Exact","4450 PELICANS NEST DR, BONITA SPGS, FL, 34134",118114489,"R"
215517,"4450 PORTAGE TRAIL","MELBOURNE","FL",32940,28.197030829,-80.7040506989999,17,"4450 PORTAGE TRAIL, MELBOURNE, FL, 32940","Match","Exact","4450 PORTAGE TRL, MELBOURNE, FL, 32940",93956394,"R"
215518,"4450 RIDGEVILLE STREET","LAS VEGAS","NV",89103,36.10804175,-115.229442779,18,"4450 RIDGEVILLE STREET, LAS VEGAS, NV, 89103","Match","Exact","4450 RIDGEVILLE ST, LAS VEGAS, NV, 89103",201862637,"L"
215519,"4450 RIHANNA RIVER WAY NO 3440","FAIRFAX","VA",22030,NA,NA,19,"4450 RIHANNA RIVER WAY NO 3440, FAIRFAX, VA, 22030","No_Match",NA,NA,NA,NA
215520,"4450 RIVANNA RIVER WAY NUM 3712","FAIRFAX","VA",22030,NA,NA,20,"4450 RIVANNA RIVER WAY NUM 3712, FAIRFAX, VA, 22030","No_Match",NA,NA,NA,NA
215521,"4450 S HIGHWAY 29","MORELAND","GA",30259,33.252381413,-84.7879608759999,21,"4450 S HIGHWAY 29, MORELAND, GA, 30259","Match","Non_Exact","4450 US HWY 29, MORELAND, GA, 30259",9323832,"R"
215522,"4450 STONEGATE CT","WEST BLOOMFIELD","MI",48323,42.5744365370001,-83.346423224,22,"4450 STONEGATE CT, WEST BLOOMFIELD, MI, 48323","Match","Exact","4450 STONEGATE CT, W BLOOMFIELD, MI, 48323",69725887,"R"
215523,"4450 SYRACUSE STREET","DEARBORN HEIGHTS","MI",48125,42.277679473,-83.2667287849999,23,"4450 SYRACUSE STREET, DEARBORN HEIGHTS, MI, 48125","Match","Exact","4450 SYRACUSE ST, DEARBORN HEIGHTS, MI, 48125",95436592,"R"
215524,"44501 AVENIDA DEL PLAYA","LANCASTER","CA",93535,34.6917004370001,-118.08742695,24,"44501 AVENIDA DEL PLAYA, LANCASTER, CA, 93535","Match","Exact","44501 AVE DEL PLAYA, LANCASTER, CA, 93535",141833170,"R"
215525,"44507 MANITOU DRIVE","CLINTON TOWNSHIP","MI",48038,42.6259161140001,-82.927019924,25,"44507 MANITOU DRIVE, CLINTON TOWNSHIP, MI, 48038","Match","Exact","44507 MANITOU DR, CLINTON TOWNSHIP, MI, 48038",110692093,"R"
215526,"44507 SEACROFT","LANCASTER","CA",93535,NA,NA,26,"44507 SEACROFT, LANCASTER, CA, 93535","No_Match",NA,NA,NA,NA
215527,"4451 BOSTON AVE","SAN DIEGO","CA",92114,32.6932175910001,-117.09900076,27,"4451 BOSTON AVE, SAN DIEGO, CA, 92114","Match","Non_Exact","4451 BOSTON AVE, SAN DIEGO, CA, 92113",612874760,"R"
215528,"4451 CHERRY VALLEY TURNPIKE","LAFAYETTE","NY",13084,42.908986074,-76.211460126,28,"4451 CHERRY VALLEY TURNPIKE, LAFAYETTE, NY, 13084","Match","Non_Exact","4451 CHERRY VALLEY TPKE, LA FAYETTE, NY, 13084",46566142,"L"
215529,"4451 DON RICARDO DR","LOS ANGELES","CA",90008,34.0102650790001,-118.350486104,29,"4451 DON RICARDO DR, LOS ANGELES, CA, 90008","Match","Exact","4451 DON RICARDO DR, LOS ANGELES, CA, 90008",640418214,"R"
215530,"4451 DON RICARDO DRIVE  SUITE 7","LOS ANGELES","CA",90008,NA,NA,30,"4451 DON RICARDO DRIVE  SUITE 7, LOS ANGELES, CA, 90008","No_Match",NA,NA,NA,NA
215531,"4451 S INDIANA AVENUE UNIT 1S","CHICAGO","IL",60653,NA,NA,31,"4451 S INDIANA AVENUE UNIT 1S, CHICAGO, IL, 60653","No_Match",NA,NA,NA,NA
215532,"44513 JAPALA PL","FREMONT","CA",94539,37.5137351830001,-121.921746969,32,"44513 JAPALA PL, FREMONT, CA, 94539","Match","Exact","44513 JAPALA PL, FREMONT, CA, 94539",649952256,"R"
215533,"4452 ENSENADA ST","DENVER","CO",80249,39.7760945960001,-104.76033151,33,"4452 ENSENADA ST, DENVER, CO, 80249","Match","Exact","4452 ENSENADA ST, DENVER, CO, 80249",177352238,"R"
215534,"4452 ENSIGN AVE APT 204","TOLUCA LAKE","CA",91602,34.151709952,-118.371151824,34,"4452 ENSIGN AVE APT 204, TOLUCA LAKE, CA, 91602","Match","Exact","4452 ENSIGN AVE, TOLUCA LAKE, CA, 91602",141591848,"R"
215535,"4452 FM 1446","WAXAHACHIE","TX",75167,32.3519605270001,-96.971821142,35,"4452 FM 1446, WAXAHACHIE, TX, 75167","Match","Exact","4452 FM 1446, WAXAHACHIE, TX, 75167",637067989,"L"
215536,"4452 JOCELYN STREET","SAN DIEGO","CA",92105,32.7265224870001,-117.099636895,36,"4452 JOCELYN STREET, SAN DIEGO, CA, 92105","Match","Exact","4452 JOCELYN ST, SAN DIEGO, CA, 92105",195347597,"L"
215537,"4452 LOCHURST DR","PFAFFTOWN","NC",27040,36.1599658170001,-80.3584498069999,37,"4452 LOCHURST DR, PFAFFTOWN, NC, 27040","Match","Exact","4452 LOCHURST DR, PFAFFTOWN, NC, 27040",84637126,"L"
