"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
84001,"17049 MAGNOLIA BLVD","CLERMONT","FL",34711,NA,NA,1,"17049 MAGNOLIA BLVD, CLERMONT, FL, 34711","No_Match",NA,NA,NA,NA
84002,"1705 16TH AVENUE","MENOMINEE","MI",49858,45.1134057260001,-87.623813422,2,"1705 16TH AVENUE, MENOMINEE, MI, 49858","Match","Exact","1705 16TH AVE, MENOMINEE, MI, 49858",170210975,"L"
84003,"1705 2ND AVENUE","MANCHESTER","TN",37355,35.453260298,-86.09061553,3,"1705 2ND AVENUE, MANCHESTER, TN, 37355","Match","Exact","1705 2ND AVE, MANCHESTER, TN, 37355",58227644,"R"
84004,"1705 AMERICUS AVE","PENSACOLA","FL",32507,30.3836563400001,-87.315307494,4,"1705 AMERICUS AVE, PENSACOLA, FL, 32507","Match","Exact","1705 AMERICUS AVE, PENSACOLA, FL, 32507",93249195,"R"
84005,"1705 ANDREWS AVE APT 3L","BRONX","NY",10453,40.8496999750001,-73.918202203,5,"1705 ANDREWS AVE APT 3L, BRONX, NY, 10453","Match","Non_Exact","1705 ANDREWS AVE S, BRONX, NY, 10453",80299547,"L"
84006,"1705 BLACKSTONE DR","CARROLLTON","TX",75007,32.9862455140001,-96.89487345,6,"1705 BLACKSTONE DR, CARROLLTON, TX, 75007","Match","Exact","1705 BLACKSTONE DR, CARROLLTON, TX, 75007",102995383,"L"
84007,"1705 BLAIRMONT DRIVE","LEBANON","TN",37087,36.217476054,-86.346960812,7,"1705 BLAIRMONT DRIVE, LEBANON, TN, 37087","Match","Exact","1705 BLAIRMONT DR, LEBANON, TN, 37087",89699880,"R"
84008,"1705 BROMPTON STREET","PETALUMA","CA",94954,38.264114674,-122.631111289,8,"1705 BROMPTON STREET, PETALUMA, CA, 94954","Match","Exact","1705 BROMPTON ST, PETALUMA, CA, 94954",67520370,"R"
84009,"1705 BUCKBOARD LANE","ENID","OK",73703,36.4257037510001,-97.901081897,9,"1705 BUCKBOARD LANE, ENID, OK, 73703","Match","Exact","1705 BUCKBOARD LN, ENID, OK, 73703",154080771,"L"
84010,"1705 C INDUSTRIAL DR","JEFFERSON CITY","MO",65109,38.585257982,-92.196365779,10,"1705 C INDUSTRIAL DR, JEFFERSON CITY, MO, 65109","Match","Exact","1705 INDUSTRIAL DR, JEFFERSON CITY, MO, 65109",34423401,"L"
