"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
39501,"123 E MAIN STREET","LAKELAND","FL",33801,28.0441198610001,-81.95693786,1,"123 E MAIN STREET, LAKELAND, FL, 33801","Match","Exact","123 E MAIN ST, LAKELAND, FL, 33801",104810604,"R"
39502,"123 E MAIN STREET","NASHVILLE","IN",47448,39.206989392,-86.245208648,2,"123 E MAIN STREET, NASHVILLE, IN, 47448","Match","Exact","123 E MAIN ST, NASHVILLE, IN, 47448",43530224,"L"
39503,"123 E MARKET ST","NEW ALBANY","IN",47150,38.284850711,-85.8226255599999,3,"123 E MARKET ST, NEW ALBANY, IN, 47150","Match","Exact","123 E MARKET ST, NEW ALBANY, IN, 47150",89546987,"L"
39504,"123 E NEWTON ST","VERSAILLES","MO",65084,38.431624985,-92.841592436,4,"123 E NEWTON ST, VERSAILLES, MO, 65084","Match","Exact","123 E NEWTON ST, VERSAILLES, MO, 65084",78204679,"R"
39505,"123 E SAN CARLOS STE 413","SAN JOSE","CA",95112,NA,NA,5,"123 E SAN CARLOS STE 413, SAN JOSE, CA, 95112","No_Match",NA,NA,NA,NA
39506,"123 EAST 10TH STREET SUITE 2","ANDERSON","IN",46016,40.106101386,-85.6778299809999,6,"123 EAST 10TH STREET SUITE 2, ANDERSON, IN, 46016","Match","Exact","123 E 10TH ST, ANDERSON, IN, 46016",31114266,"R"
39507,"123 EAST 110TH STREET APARTMENT 7E","NEW YORK","NY",10029,40.795167593,-73.945275244,7,"123 EAST 110TH STREET APARTMENT 7E, NEW YORK, NY, 10029","Match","Exact","123 E 110TH ST, NEW YORK, NY, 10029",59657794,"L"
39508,"123 EAST 13TH STREET","CINCINNATI","OH",45202,39.1098190280001,-84.512572539,8,"123 EAST 13TH STREET, CINCINNATI, OH, 45202","Match","Exact","123 E 13TH ST, CINCINNATI, OH, 45202",103936071,"R"
39509,"123 EAST 4TH STREET","STROMSBURG","NE",68666,41.1140905440001,-97.60034904,9,"123 EAST 4TH STREET, STROMSBURG, NE, 68666","Match","Non_Exact","123 4TH ST, STROMSBURG, NE, 68666",159743528,"R"
39510,"123 EAST 83RD STREET APT 5C","NEW YORK","NY",10028,40.7777861270001,-73.9575596669999,10,"123 EAST 83RD STREET APT 5C, NEW YORK, NY, 10028","Match","Exact","123 E 83RD ST, NEW YORK, NY, 10028",59657346,"L"
39511,"123 EAST ADAMS STREET","MUNCIE","IN",47305,40.1919567640001,-85.386245926,11,"123 EAST ADAMS STREET, MUNCIE, IN, 47305","Match","Exact","123 E ADAMS ST, MUNCIE, IN, 47305",30837570,"R"
39512,"123 EAST GATE DRIVE","MONMOUTH JCT","NJ",8852,40.3854311480001,-74.53983433,12,"123 EAST GATE DRIVE, MONMOUTH JCT, NJ, 8852","Match","Exact","123 E GATE DR, MONMOUTH JCT, NJ, 08852",645313140,"L"
39513,"123 EAST GERMAN STREET","SHEPHERDSTOWN","WV",25443,39.430597253,-77.805044967,13,"123 EAST GERMAN STREET, SHEPHERDSTOWN, WV, 25443","Match","Exact","123 E GERMAN ST, SHEPHERDSTOWN, WV, 25443",639584627,"R"
39514,"123 EAST HOBSON AVENUE","SAPULPA","OK",74066,35.9997566110001,-96.112155504,14,"123 EAST HOBSON AVENUE, SAPULPA, OK, 74066","Match","Exact","123 E HOBSON AVE, SAPULPA, OK, 74066",165898843,"L"
39515,"123 EAST LIBERTY STREET","CINCINNATI","OH",45202,39.112736538,-84.514107133,15,"123 EAST LIBERTY STREET, CINCINNATI, OH, 45202","Match","Exact","123 E LIBERTY ST, CINCINNATI, OH, 45202",103970314,"R"
39516,"123 EAST MAIN CROSS STREET","FINDLAY","OH",45840,41.0391410140001,-83.64977197,16,"123 EAST MAIN CROSS STREET, FINDLAY, OH, 45840","Match","Exact","123 E MAIN CROSS ST, FINDLAY, OH, 45840",36470024,"L"
39517,"123 EAST MAIN STREET 5TH FLOOR","CHARLOTTESVILLE","VA",22902,38.0307181960001,-78.4812988959999,17,"123 EAST MAIN STREET 5TH FLOOR, CHARLOTTESVILLE, VA, 22902","Match","Exact","123 E MAIN ST, CHARLOTTESVILLE, VA, 22902",83370719,"L"
39518,"123 EAST MAIN STREET","STOUGHTON","WI",53589,42.9167524040001,-89.22005562,18,"123 EAST MAIN STREET, STOUGHTON, WI, 53589","Match","Exact","123 E MAIN ST, STOUGHTON, WI, 53589",49481803,"R"
39519,"123 EAST MARCY STREET SUITE 200","SANTA FE","NM",87501,35.6890354120001,-105.936718429,19,"123 EAST MARCY STREET SUITE 200, SANTA FE, NM, 87501","Match","Non_Exact","123 E MARCY AVE, SANTA FE, NM, 87501",169377565,"L"
39520,"123 EAST MARKET STREET","NEW ALBANY","IN",47150,38.284830474,-85.822687115,20,"123 EAST MARKET STREET, NEW ALBANY, IN, 47150","Match","Exact","123 E MARKET ST, NEW ALBANY, IN, 47150",89546987,"L"
39521,"123 EAST MEYRAN AVE","SOMERS POINT","NJ",8244,39.3236836660001,-74.5852245739999,21,"123 EAST MEYRAN AVE, SOMERS POINT, NJ, 8244","Match","Exact","123 E MEYRAN AVE, SOMERS POINT, NJ, 08244",202483523,"L"
39522,"123 EAST ROAD","TORONTO","OH",43964,40.459902825,-80.656301444,22,"123 EAST ROAD, TORONTO, OH, 43964","Match","Exact","123 EAST RD, TORONTO, OH, 43964",37813743,"R"
